연도,학교,기숙사 수용률,2023기준 존재여부
2010,인하대학교 ,11.1,False
2010,장로회신학대학교 ,40.7,False
2010,전남대학교 ,22.2,False
2010,전남대학교 _제2캠퍼스,25.4,False
2010,전북대학교 ,14.4,False
2010,전북대학교 _제2캠퍼스,71.4,False
2010,전주교육대학교 ,30.6,False
2010,전주대학교 ,18.8,False
2010,제주대학교 ,17.6,False
2010,조선대학교 ,6.1,False
2010,중부대학교 ,19.3,False
2010,중앙대학교 ,4.5,False
2010,중앙대학교(안성) _분교,27.4,False
2010,중앙승가대학교 ,142.9,False
2010,중원대학교 ,133.3,False
2010,진주교육대학교 ,23.5,False
2010,진주산업대학교(산업대) ,9.2,False
2010,차의과학대학교 ,59.9,False
2010,청운대학교 ,16.0,False
2010,청주교육대학교 ,37.6,False
2010,청주대학교 ,16.8,False
2010,초당대학교(산업대) ,41.4,False
2010,총신대학교 ,63.6,False
2010,춘천교육대학교 ,41.1,False
2010,충남대학교 ,21.3,False
2010,충북대학교 ,16.5,False
2010,칼빈대학교 ,47.3,False
2010,탐라대학교 ,55.4,False
2010,평택대학교 ,20.2,False
2010,포항공과대학교 ,109.8,False
2010,한경대학교(산업대) ,9.0,False
2010,한국과학기술원 ,73.1,False
2010,한국교원대학교 ,66.2,False
2010,한국국제대학교 ,25.7,False
2010,한국기술교육대학교 ,73.9,False
2010,한국산업기술대학교(산업대) ,21.8,False
2010,한국성서대학교 ,14.0,False
2010,한국예술종합학교 ,12.3,False
2010,한국외국어대학교 ,8.4,False
2010,한국외국어대학교(용인) _분교,12.5,False
2010,한국전통문화대학교(각종) ,100.2,False
2010,한국체육대학교 ,27.9,False
2010,한국침례신학대학교 ,53.3,False
2010,한국항공대학교 ,10.0,False
2010,한남대학교 ,11.8,False
2010,한동대학교 ,69.0,False
2010,한라대학교 ,18.8,False
2010,한림대학교 ,20.8,False
2010,한민학교 ,15.5,False
2010,한밭대학교(산업대) ,13.0,False
2010,한서대학교 ,15.4,False
2010,한성대학교 ,2.0,False
2010,한세대학교 ,14.1,False
2010,한신대학교 ,17.8,False
2010,한양대학교 ,8.3,False
2010,한양대학교(ERICA) _분교,29.5,False
2010,한일장신대학교 ,16.2,False
2010,한중대학교 ,28.7,False
2010,협성대학교 ,8.4,False
2010,호남대학교 ,27.1,False
2010,호남신학대학교 ,33.3,False
2010,호서대학교 ,14.9,False
2010,호원대학교 ,43.6,False
2010,홍익대학교 ,5.0,False
2010,홍익대학교(세종) _분교,26.2,False
