기준연도,학교명,재학생,1인당장학금
2022,성결대학교,"5,144","3,506,122.9"
2022,성공회대학교,"1,833","4,299,305.1"
2022,성균관대학교,"17,812","3,287,133.6"
2022,성신여자대학교,"8,594","3,739,463.2"
2022,세명대학교,"6,640","4,311,378"
2022,세종대학교,"11,423","3,289,039.6"
2022,세한대학교,"3,311","3,490,978.3"
2022,송원대학교,"2,978","4,156,494.5"
2022,수원가톨릭대학교,122,"8,585,832.8"
2022,수원대학교,"8,314","3,703,523.1"
2022,숙명여자대학교,"9,598","3,560,185.2"
2022,순복음총회신학교,120,"4,497,208.3"
2022,순천향대학교,"10,447","4,155,414.8"
2022,숭실대학교,"13,483","3,223,748"
2022,신경주대학교,617,"4,180,212.2"
2022,신라대학교,"7,076","4,016,784.3"
2022,신한대학교,"1,287","4,433,215.6"
2022,신한대학교 _제2캠퍼스,"4,787","4,382,027.2"
2022,아신대학교,387,"5,268,074.8"
2022,아주대학교,"9,360","3,364,888.1"
2022,안양대학교,"4,184","3,750,558"
2022,안양대학교 _제2캠퍼스,280,"3,802,697.8"
2022,연세대학교,"18,720","3,647,194.7"
2022,연세대학교(미래) _분교,"6,678","3,576,679.4"
2022,영남대학교,"19,592","4,081,332.2"
2022,영남신학대학교,370,"5,208,379.7"
2022,영산대학교,"2,194","4,166,923.3"
2022,영산대학교 _제2캠퍼스,"3,436","3,872,414.6"
2022,영산선학대학교,35,"3,291,428.6"
2022,예수대학교,526,"3,766,452.7"
2022,예원예술대학교,994,"3,463,650.3"
2022,예원예술대학교 _제2캠퍼스,347,"3,496,873.9"
2022,용인대학교,"5,314","3,769,732.7"
2022,우석대학교,"6,659","3,635,390.6"
2022,우송대학교,"8,985","4,238,610.3"
2022,울산과학기술원,"1,677","6,481,034.1"
2022,울산대학교,"11,019","3,338,537.3"
2022,원광대학교,"12,916","3,886,683.7"
2022,위덕대학교,"2,467","4,836,477.6"
2022,유원대학교,"3,237","4,722,966.8"
2022,을지대학교,284,"3,893,470.6"
2022,을지대학교 _제2캠퍼스,"3,357","3,913,143.9"
2022,을지대학교 _제3캠퍼스,585,"4,479,565.5"
2022,이화여자대학교,"14,654","3,493,079.5"
2022,인제대학교,"7,714","3,869,825.3"
2022,인천가톨릭대학교,50,"8,149,566.7"
2022,인천가톨릭대학교 _제2캠퍼스,634,"3,314,093.6"
2022,인천대학교,"10,917","3,363,645.6"
2022,인하대학교,"16,659","3,413,152.7"
2022,장로회신학대학교,599,"4,332,965.1"
2022,전남대학교,"15,410","2,861,508"
2022,전남대학교 _제2캠퍼스,"2,629","3,100,867.3"
2022,전북대학교,"17,150","2,851,394.2"
2022,전주교육대학교,"1,114","1,579,492.5"
2022,전주대학교,"10,841","4,041,381.1"
2022,정석대학,44,0
2022,제주국제대학교,499,"3,349,103.2"
2022,제주대학교,"9,159","2,761,034.8"
2022,조선대학교,"17,858","3,730,096.9"
2022,중부대학교,"7,096","4,075,018.6"
2022,중앙대학교,"17,402","3,156,378.1"
2022,중앙대학교 _제2캠퍼스,"4,886","3,986,154.6"
2022,중앙승가대학교,99,"3,573,118"
2022,중원대학교,"3,392","4,888,545.9"
2022,진주교육대학교,"1,284","2,696,264.7"
2022,차의과학대학교,"2,152","4,172,066.2"
2022,창신대학교,"1,628","4,680,744.2"
2022,청운대학교,"5,526","4,876,725.6"
2022,청주교육대학교,"1,166","1,732,081"
2022,청주대학교,"10,419","3,715,534.3"
2022,초당대학교,"3,048","4,073,790.2"
2022,총신대학교,"1,410","4,549,034.5"
2022,추계예술대학교,"1,062","3,452,451.6"
2022,춘천교육대학교,"1,283","2,191,348.9"
2022,충남대학교,"16,377","2,467,470.7"
2022,충북대학교,"12,543","3,017,474.3"
2022,칼빈대학교,455,"4,381,170.2"
2022,평택대학교,"3,144","3,801,739.4"
2022,포항공과대학교,"1,241","6,691,295.3"
2022,한경국립대학교,"4,811","2,747,215.6"
2022,한국공학대학교,"6,846","3,573,456.8"
2022,한국과학기술원,"3,587","7,168,425.5"
2022,한국교원대학교,"2,246","2,579,391.6"
2022,한국기술교육대학교,"3,970","3,422,440"
2022,한국방송통신대학교,"90,343","248,702"
2022,한국성서대학교,964,"4,400,902.8"
2022,한국에너지공과대학교,104,"16,168,269.2"
2022,한국예술종합학교,"2,580","2,153,255.1"
2022,한국외국어대학교,"15,669","2,818,067.1"
2022,한국전통문화대학교,560,"3,007,638.6"
2022,한국체육대학교,"2,330","3,085,239.5"
2022,한국침례신학대학교,923,"6,773,814.4"
2022,한국항공대학교,"3,911","3,467,252"
2022,한남대학교,"10,888","3,788,001.2"
2022,한동대학교,"3,799","4,342,907.7"
2022,한라대학교,"2,970","3,926,121.4"
2022,한림대학교,"7,368","3,824,310.8"
2022,한서대학교,"6,417","3,924,210.4"
2022,한성대학교,"6,616","3,680,354.9"
2022,한세대학교,"2,409","4,268,950.6"
2022,한신대학교,"5,139","3,493,781.3"
2022,한양대학교,"15,158","3,609,041.4"
2022,한양대학교(ERICA) _분교,"9,682","4,162,183.5"
2022,한일장신대학교,826,"5,404,734.1"
2022,협성대학교,"3,889","4,158,034"
2022,호남대학교,"6,829","3,987,267.6"
2022,호남신학대학교,473,"5,121,352.1"
2022,호서대학교,"11,590","3,808,922.8"
2022,호원대학교,"5,040","4,693,788.1"
2022,홍익대학교,"11,975","3,922,393"
2022,홍익대학교 _제2캠퍼스,"5,314","4,495,380.4"
2022,화성의과학대학교,365,"1,049,492.1"
2023,가야대학교(김해),"1,681","4,000,371"
2023,가천대학교,"20,199","3,453,285.5"
2023,가톨릭관동대학교,"5,800","3,753,431.8"
2023,가톨릭꽃동네대학교,405,"5,503,651.4"
2023,가톨릭대학교,"6,972","3,274,481.5"
2023,가톨릭대학교 _제2캠퍼스,898,"3,015,323.8"
2023,가톨릭대학교 _제3캠퍼스,197,"5,874,913.4"
2023,감리교신학대학교,587,"4,646,639.7"
2023,강남대학교,"6,200","3,314,061"
2023,강서대학교,"1,562","3,439,049.8"
2023,강원대학교,"13,343","2,811,111.3"
2023,강원대학교 _제2캠퍼스,"5,091","3,509,569.2"
2023,건국대학교,"14,980","3,440,502.1"
2023,건국대학교(글로컬) _분교,"6,680","4,010,622.8"
2023,건양대학교,"2,857","4,133,517.2"
2023,건양대학교 _제2캠퍼스,"3,532","3,778,487.5"
2023,경기대학교,"11,662","3,656,615.8"
2023,경기대학교 _제2캠퍼스,"2,019","3,288,359.9"
2023,경남과학기술대학교,"2,643","2,853,682.3"
2023,경남대학교,"9,295","3,648,366.7"
2023,경동대학교,820,"6,931,033.2"
2023,경동대학교 _제3캠퍼스,"3,715","3,815,227.5"
2023,경동대학교 _제4캠퍼스,"2,411","3,698,577.1"
2023,경북대학교,"20,691","2,959,570.5"
2023,경상국립대학교,"14,511","3,017,034.6"
2023,경성대학교,"11,673","3,460,645.6"
2023,경운대학교,"4,283","5,144,198"
2023,경인교육대학교,"1,184","2,125,163.2"
2023,경인교육대학교 _제2캠퍼스,"1,249","2,323,065.2"
2023,경일대학교,"6,609","4,396,911.4"
2023,경희대학교,"24,695","3,300,187.8"
2023,계명대학교,"20,128","4,079,931.3"
2023,고려대학교,"19,472","3,536,752.6"
2023,고려대학교(세종) _분교,"6,245","3,647,150.8"
2023,고신대학교,"3,086","4,084,474"
2023,공주교육대학교,"1,349","2,378,688.6"
2023,광신대학교,435,"5,069,668.1"
2023,광운대학교,"8,103","3,219,691.4"
2023,광주가톨릭대학교,58,0
2023,광주과학기술원,802,"6,584,949.5"
2023,광주교육대학교,"1,268","3,852,146.2"
2023,광주대학교,"5,586","4,349,863.5"
2023,광주여자대학교,"3,385","4,587,284.3"
2023,국립강릉원주대학교,"4,874","3,245,373"
2023,국립강릉원주대학교 _제2캠퍼스,"2,034","3,316,419.9"
2023,국립경국대학교,"4,668","3,454,765.5"
2023,국립공주대학교,"11,807","2,737,467.6"
2023,국립군산대학교,"6,083","3,023,240.4"
2023,국립금오공과대학교,"4,841","3,021,640.8"
2023,국립목포대학교,"5,729","3,891,813.8"
2023,국립목포해양대학교,"2,444","2,423,564.8"
2023,국립부경대학교,"14,789","2,917,076.9"
2023,국립순천대학교,"6,271","2,980,724.2"
2023,국립창원대학교,"7,283","2,971,099.3"
2023,국립한국교통대학교,"7,747","2,940,634"
2023,국립한국해양대학교,"6,005","2,829,182.3"
2023,국립한밭대학교,"8,078","2,845,960.8"
2023,국민대학교,"14,303","3,771,774"
2023,극동대학교,"2,761","3,726,336.5"
2023,금강대학교,171,"7,798,025.7"
2023,김천대학교,"2,220","4,690,746.2"
2023,나사렛대학교,"4,629","4,575,577.3"
2023,남부대학교,"2,730","3,877,221.5"
2023,남서울대학교,"8,735","4,021,460.2"
2023,단국대학교,"11,085","3,250,978.3"
2023,단국대학교 _제2캠퍼스,"10,355","3,496,997.2"
2023,대구가톨릭대학교,"10,670","4,418,878.5"
2023,대구경북과학기술원,799,"2,869,046.9"
2023,대구교육대학교,"1,538","2,107,906.2"
2023,대구대학교,"15,378","4,281,456.7"
2023,대구예술대학교,404,"4,166,025.5"
2023,대구한의대학교,"6,336","4,639,152.4"
2023,대신대학교,415,"5,601,799.7"
2023,대전가톨릭대학교,35,"3,880,941.7"
2023,대전대학교,"8,027","3,888,411.5"
2023,대전신학대학교,41,"6,499,921"
2023,대진대학교,"6,985","4,047,040.4"
2023,덕성여자대학교,"5,232","2,995,826.7"
2023,동국대학교,"12,859","3,567,061.6"
2023,동국대학교(WISE) _분교,"6,652","3,982,992.9"
2023,동덕여자대학교,"6,672","3,422,564.5"
2023,동명대학교,"6,798","4,501,127.1"
2023,동서대학교,"8,678","4,188,109.8"
2023,동신대학교,"5,435","4,506,523.4"
2023,동아대학교,"17,448","3,596,954.8"
2023,동양대학교,"3,776","4,085,577.7"
2023,동의대학교,"13,906","3,823,737.5"
2023,루터대학교,329,"4,573,088.4"
2023,명지대학교,"5,864","3,576,240.4"
2023,명지대학교 _제2캠퍼스,"7,336","3,274,743.4"
2023,목원대학교,"6,820","4,104,767.8"
2023,목포가톨릭대학교,503,"4,979,981.9"
2023,배재대학교,"7,397","3,706,615"
2023,백석대학교,"11,286","3,711,954.5"
2023,부산가톨릭대학교,"3,476","4,616,896.5"
2023,부산교육대학교,"1,413","2,501,007.8"
2023,부산대학교,"19,094","2,984,002.2"
2023,부산외국어대학교,"6,434","3,288,076.5"
2023,부산장신대학교,130,"5,809,175.9"
2023,삼육대학교,"5,282","4,006,695.4"
2023,상명대학교,"6,014","3,571,975"
2023,상명대학교 _제2캠퍼스,"5,391","3,838,188.7"
2023,상지대학교,"6,098","3,342,063.4"
2023,서강대학교,"7,689","3,035,177.4"
2023,서경대학교,"6,433","3,504,882.2"
2023,서울과학기술대학교,"9,755","2,992,961.7"
2023,서울교육대학교,"1,390","1,817,366.7"
2023,서울기독대학교,391,"3,474,590.3"
2023,서울대학교,"16,242","3,242,604.7"
2023,서울시립대학교,"8,441","2,249,961.1"
2023,서울신학대학교,"1,896","5,108,395.8"
2023,서울여자대학교,"6,691","3,613,777.6"
2023,서울장신대학교,265,"5,434,408"
2023,서울한영대학교,588,"4,023,372.7"
2023,서원대학교,"6,339","4,146,622.7"
2023,선문대학교,"8,650","4,197,693.2"
2023,성결대학교,"5,144","3,432,751.1"
2023,성공회대학교,"1,916","4,194,398.3"
2023,성균관대학교,"18,650","3,377,956.3"
2023,성신여자대학교,"8,941","3,608,600.1"
2023,세명대학교,"6,259","4,403,948.3"
2023,세종대학교,"12,007","3,176,294.8"
2023,세한대학교,"3,394","4,237,912.9"
2023,송원대학교,"2,720","4,495,537.2"
2023,수원가톨릭대학교,119,"8,719,603.8"
2023,수원대학교,"8,228","3,554,422.9"
2023,숙명여자대학교,"9,987","3,527,845.2"
2023,순복음총회신학교,111,"4,672,792.8"
2023,순천향대학교,"10,880","4,028,515.5"
2023,숭실대학교,"13,964","3,157,979.8"
2023,신경주대학교,641,"5,632,963.2"
2023,신라대학교,"6,558","4,010,368.4"
2023,신한대학교,"1,097","4,310,992.9"
2023,신한대학교 _제2캠퍼스,"4,857","4,087,351.6"
2023,아신대학교,329,"5,544,858.9"
2023,아주대학교,"9,407","3,380,722.6"
2023,안양대학교,"4,199","3,597,995.7"
2023,안양대학교 _제2캠퍼스,282,"4,096,302.7"
2023,연세대학교,"19,573","3,507,493.7"
2023,연세대학교(미래) _분교,"6,718","3,580,298.6"
2023,영남대학교,"19,809","4,098,982"
2023,영남신학대학교,319,"5,443,191"
2023,영산대학교(양산) _제2캠퍼스,"2,058","4,260,258.6"
2023,영산대학교(해운대),"3,448","3,928,187.9"
2023,영산선학대학교,34,"3,131,764.7"
2023,예수대학교,489,"3,801,300.9"
2023,예원예술대학교,900,"3,012,212.6"
2023,예원예술대학교 _제2캠퍼스,323,"3,276,261.7"
2023,용인대학교,"5,284","3,850,426.3"
2023,우석대학교,"6,382","3,615,602.3"
2023,우송대학교,"9,284","4,202,358.8"
2023,울산과학기술원,"1,696","6,608,081.2"
2023,울산대학교,"10,926","3,281,969.7"
2023,원광대학교,"12,674","3,810,664.3"
2023,위덕대학교,"2,276","4,640,023.4"
2023,유원대학교,"3,154","4,765,610.3"
2023,을지대학교,300,"4,009,750.5"
2023,을지대학교 _제2캠퍼스,"3,651","3,372,489.8"
2023,을지대학교 _제3캠퍼스,661,"3,744,532"
2023,이화여자대학교,"15,132","3,526,987.8"
2023,인제대학교,"7,446","4,040,947.4"
2023,인천가톨릭대학교,46,"9,366,980.4"
2023,인천가톨릭대학교 _제2캠퍼스,604,"3,624,670.3"
2023,인천대학교,"11,084","3,274,522.5"
2023,인하대학교,"17,047","3,329,905.9"
2023,장로회신학대학교,612,"4,218,743.2"
2023,전남대학교,"15,523","3,021,843.2"
2023,전남대학교 _제2캠퍼스,"2,657","3,195,989.4"
2023,전북대학교,"17,244","3,001,447.5"
2023,전주교육대학교,"1,087","1,549,710.6"
2023,전주대학교,"10,129","4,238,613.1"
2023,정석대학,26,0
2023,제주국제대학교,371,"3,062,887.4"
2023,제주대학교,"9,170","2,930,530.1"
2023,조선대학교,"17,836","3,708,913.1"
2023,중부대학교,"7,030","4,100,309.4"
2023,중앙대학교,"17,861","3,203,637.3"
2023,중앙대학교 _제2캠퍼스,"5,079","4,234,723.5"
2023,중앙승가대학교,72,"3,244,583.3"
2023,중원대학교,"3,092","5,566,502.7"
2023,진주교육대학교,"1,224","2,586,190.7"
2023,차의과학대학교,"2,157","4,294,635.8"
2023,창신대학교,"1,689","4,845,164.2"
2023,청운대학교,"5,412","4,954,820.6"
2023,청주교육대학교,"1,138","1,675,946.2"
2023,청주대학교,"10,702","3,672,364.1"
2023,초당대학교,"2,704","4,281,493.5"
2023,총신대학교,"1,329","4,531,430.2"
2023,추계예술대학교,"1,073","3,383,564.4"
2023,춘천교육대학교,"1,254","2,033,305"
2023,충남대학교,"16,758","2,453,544.2"
2023,충북대학교,"12,611","2,923,278.1"
2023,칼빈대학교,756,"3,773,479.3"
2023,평택대학교,"3,065","3,650,049.3"
2023,포항공과대학교,"1,356","6,716,964.6"
2023,한경국립대학교,"4,968","2,900,368.6"
2023,한국공학대학교,"6,979","3,485,372.4"
2023,한국과학기술원,"3,791","7,248,457.4"
2023,한국교원대학교,"2,227","2,618,218.2"
2023,한국기술교육대학교,"3,933","3,627,883.7"
2023,한국방송통신대학교,"86,924","237,394.1"
2023,한국성서대학교,958,"4,546,256.1"
2023,한국에너지공과대학교,188,"15,881,383"
2023,한국예술종합학교,"2,653","1,907,108.5"
2023,한국외국어대학교,"15,934","2,811,181.2"
2023,한국전통문화대학교,544,"2,608,561.1"
2023,한국체육대학교,"2,355","2,972,407.1"
2023,한국침례신학대학교,782,"6,877,449.8"
2023,한국항공대학교,"3,866","3,462,065.1"
2023,한남대학교,"10,902","3,869,852.1"
2023,한동대학교,"3,779","4,289,515.8"
2023,한라대학교,"3,022","3,970,728.2"
2023,한림대학교,"7,336","3,796,045.9"
2023,한서대학교,"6,286","3,902,874.7"
2023,한성대학교,"6,695","3,622,238.9"
2023,한세대학교,"2,451","4,057,461.6"
2023,한신대학교,"5,191","3,389,897.7"
2023,한양대학교,"15,913","3,596,904.7"
2023,한양대학교(ERICA) _분교,"10,186","4,014,721.4"
2023,한일장신대학교,754,"5,649,907.1"
2023,협성대학교,"3,798","4,061,690.5"
2023,호남대학교,"6,602","3,773,915.2"
2023,호남신학대학교,418,"5,582,848"
2023,호서대학교,"11,962","3,709,872.9"
2023,호원대학교,"4,999","4,508,111.4"
2023,홍익대학교,"12,049","3,946,184.8"
2023,홍익대학교 _제2캠퍼스,"5,452","4,413,700.7"
2023,화성의과학대학교,371,"1,091,142.1"
