기준연도,학교명,단과대학,학과,구분,학기,재학생,1인당장학금
2023,조선대학교,자연과학.공공보건안전대학,의생명과학과,주간,2학기,152,2085084.6
2023,조선대학교,자연과학.공공보건안전대학,자연과학계열,주간,1학기,65,1379261.5
2023,조선대학교,자연과학.공공보건안전대학,자연과학계열,주간,2학기,49,1492928.8
2023,조선대학교,자연과학.공공보건안전대학,작업치료학과,주간,1학기,154,1850839.6
2023,조선대학교,자연과학.공공보건안전대학,작업치료학과,주간,2학기,148,2038507.9
2023,조선대학교,자연과학.공공보건안전대학,컴퓨터통계학과,주간,1학기,152,1815377.7
2023,조선대학교,자연과학.공공보건안전대학,컴퓨터통계학과,주간,2학기,139,2110954.3
2023,조선대학교,자연과학.공공보건안전대학,화학과,주간,1학기,124,1803168.6
2023,조선대학교,자연과학.공공보건안전대학,화학과,주간,2학기,108,2067642.4
2023,중부대학교,단과대구분없음,간호학과,주간,1학기,405,2224579.3
2023,중부대학교,단과대구분없음,간호학과,주간,2학기,400,2143895.3
2023,중부대학교,단과대구분없음,건축학전공,주간,1학기,196,1809990.8
2023,중부대학교,단과대구분없음,건축학전공,주간,2학기,191,1880903.5
2023,중부대학교,단과대구분없음,게임소프트웨어전공,주간,1학기,158,1741002.7
2023,중부대학교,단과대구분없음,게임소프트웨어전공,주간,2학기,153,1624149.8
2023,중부대학교,단과대구분없음,게임소프트웨어학과,주간,1학기,21,902095.2
2023,중부대학교,단과대구분없음,게임소프트웨어학과,주간,2학기,13,1563384.6
2023,중부대학교,단과대구분없음,경영학전공,주간,1학기,196,1797600.2
2023,중부대학교,단과대구분없음,경영학전공,주간,2학기,197,1740453.6
2023,중부대학교,단과대구분없음,경찰경호학전공,주간,1학기,204,2543772.6
2023,중부대학교,단과대구분없음,경찰경호학전공,주간,2학기,192,2261048.5
2023,중부대학교,단과대구분없음,경찰법학전공,주간,1학기,117,2347674.6
2023,중부대학교,단과대구분없음,경찰법학전공,주간,2학기,113,2118759.7
2023,중부대학교,단과대구분없음,경찰탐정수사학전공,주간,1학기,34,2266204.7
2023,중부대학교,단과대구분없음,경찰탐정수사학전공,주간,2학기,30,1588137.7
2023,중부대학교,단과대구분없음,경찰행정학전공,주간,1학기,386,2414094.1
2023,중부대학교,단과대구분없음,경찰행정학전공,주간,2학기,380,2264640.1
2023,중부대학교,단과대구분없음,골프학전공,주간,1학기,89,2076261.3
2023,중부대학교,단과대구분없음,골프학전공,주간,2학기,66,1849767.4
2023,중부대학교,단과대구분없음,국제통상학전공,주간,1학기,252,1411322.2
2023,중부대학교,단과대구분없음,국제통상학전공,주간,2학기,278,1524837.2
2023,중부대학교,단과대구분없음,글로벌K-POP전공,주간,1학기,75,2905802.7
2023,중부대학교,단과대구분없음,글로벌K-POP전공,주간,2학기,73,1683941.4
2023,중부대학교,단과대구분없음,동물보건학과,주간,1학기,93,2671881.4
2023,중부대학교,단과대구분없음,동물보건학과,주간,2학기,88,2871612.1
2023,중부대학교,단과대구분없음,동물사육학전공,주간,1학기,223,2067333.1
2023,중부대학교,단과대구분없음,동물사육학전공,주간,2학기,230,2128686.8
2023,중부대학교,단과대구분없음,레저스포츠학전공,주간,1학기,108,2518835.9
2023,중부대학교,단과대구분없음,레저스포츠학전공,주간,2학기,103,2434264.3
2023,중부대학교,단과대구분없음,만화애니메이션학전공,주간,1학기,248,1928676.9
2023,중부대학교,단과대구분없음,만화애니메이션학전공,주간,2학기,239,2080908.5
2023,중부대학교,단과대구분없음,문헌정보학전공,주간,1학기,60,2055162.3
2023,중부대학교,단과대구분없음,문헌정보학전공,주간,2학기,55,2170513.6
2023,중부대학교,단과대구분없음,물리치료학과,주간,1학기,160,2600906.9
2023,중부대학교,단과대구분없음,물리치료학과,주간,2학기,161,2358171.2
2023,중부대학교,단과대구분없음,미디어커뮤니케이션학전공,주간,1학기,235,1982410.4
2023,중부대학교,단과대구분없음,미디어커뮤니케이션학전공,주간,2학기,230,1890928.5
2023,중부대학교,단과대구분없음,미래자동차융합공학과,주간,1학기,13,2246400.0
2023,중부대학교,단과대구분없음,미래자동차융합공학과,주간,2학기,13,2246400.0
2023,중부대학교,단과대구분없음,바이오식품학전공,주간,1학기,11,1635848.2
2023,중부대학교,단과대구분없음,바이오화장품학전공,주간,1학기,28,2505332.9
2023,중부대학교,단과대구분없음,바이오화장품학전공,주간,2학기,25,2609744.0
2023,중부대학교,단과대구분없음,반려동물학부,주간,1학기,77,2817454.5
2023,중부대학교,단과대구분없음,반려동물학부,주간,2학기,73,2004463.3
2023,중부대학교,단과대구분없음,보건행정학과,주간,1학기,112,2074230.5
2023,중부대학교,단과대구분없음,보건행정학과,주간,2학기,111,1946309.5
2023,중부대학교,단과대구분없음,뷰티・패션비즈니스학전공,주간,1학기,102,1868156.4
2023,중부대학교,단과대구분없음,뷰티・패션비즈니스학전공,주간,2학기,97,2107766.9
2023,중부대학교,단과대구분없음,뷰티케어학전공,주간,1학기,105,2465834.5
2023,중부대학교,단과대구분없음,뷰티케어학전공,주간,2학기,90,1969189.8
2023,중부대학교,단과대구분없음,사진영상학전공,주간,1학기,216,1950291.6
2023,중부대학교,단과대구분없음,사진영상학전공,주간,2학기,184,2007435.0
2023,중부대학교,단과대구분없음,사회복지학전공,주간,1학기,83,2401861.0
2023,중부대학교,단과대구분없음,사회복지학전공,주간,2학기,75,2392168.4
2023,중부대학교,단과대구분없음,산업디자인학전공,주간,1학기,207,1681175.0
2023,중부대학교,단과대구분없음,산업디자인학전공,주간,2학기,195,1710978.3
2023,중부대학교,단과대구분없음,스마트IT전공,주간,1학기,92,2080365.5
2023,중부대학교,단과대구분없음,스마트IT전공,주간,2학기,87,2359341.5
2023,중부대학교,단과대구분없음,스마트모빌리티전공,주간,1학기,144,1900819.6
2023,중부대학교,단과대구분없음,스마트모빌리티전공,주간,2학기,134,1755203.5
2023,중부대학교,단과대구분없음,스포츠건강관리학전공,주간,1학기,68,2703121.5
2023,중부대학교,단과대구분없음,스포츠건강관리학전공,주간,2학기,63,2395803.5
2023,중부대학교,단과대구분없음,식품영양학전공,주간,1학기,15,1499300.0
2023,중부대학교,단과대구분없음,식품영양학전공,주간,2학기,14,1452214.3
2023,중부대학교,단과대구분없음,실용음악학전공,주간,1학기,199,2234539.3
2023,중부대학교,단과대구분없음,실용음악학전공,주간,2학기,200,2256648.8
2023,중부대학교,단과대구분없음,엔터테인먼트학전공,주간,1학기,153,2547794.0
2023,중부대학교,단과대구분없음,엔터테인먼트학전공,주간,2학기,146,2447299.8
2023,중부대학교,단과대구분없음,연극영화학전공,주간,1학기,219,1879652.1
2023,중부대학교,단과대구분없음,연극영화학전공,주간,2학기,196,2077957.9
2023,중부대학교,단과대구분없음,유아교육과,주간,1학기,166,2105720.5
2023,중부대학교,단과대구분없음,유아교육과,주간,2학기,166,2260399.8
2023,중부대학교,단과대구분없음,유아특수교육과,주간,1학기,27,1506146.3
2023,중부대학교,단과대구분없음,유아특수교육과,주간,2학기,25,2043857.8
2023,중부대학교,단과대구분없음,자동차관리학과,주간,1학기,11,1725596.4
2023,중부대학교,단과대구분없음,자동차관리학과,주간,2학기,15,1247400.0
2023,중부대학교,단과대구분없음,자율설계전공,주간,1학기,57,2572714.7
2023,중부대학교,단과대구분없음,자율설계전공,주간,2학기,45,1669210.0
2023,중부대학교,단과대구분없음,전기전자공학과,주간,1학기,11,2736087.3
2023,중부대학교,단과대구분없음,전기전자공학전공,주간,1학기,221,2019611.7
2023,중부대학교,단과대구분없음,전기전자공학전공,주간,2학기,230,2139122.2
2023,중부대학교,단과대구분없음,전자출판인쇄공학전공,주간,1학기,20,3353594.5
2023,중부대학교,단과대구분없음,전자출판인쇄공학전공,주간,2학기,23,2650416.1
2023,중부대학교,단과대구분없음,정보보호학전공,주간,1학기,237,1961627.3
2023,중부대학교,단과대구분없음,정보보호학전공,주간,2학기,225,2051760.5
2023,중부대학교,단과대구분없음,정보통신학과,주간,1학기,14,2468160.0
2023,중부대학교,단과대구분없음,정보통신학과,주간,2학기,12,2056383.3
2023,중부대학교,단과대구분없음,중등특수교육과,주간,1학기,23,2736902.0
2023,중부대학교,단과대구분없음,중등특수교육과,주간,2학기,23,2860579.1
2023,중부대학교,단과대구분없음,초등특수교육과,주간,1학기,34,1578707.6
2023,중부대학교,단과대구분없음,초등특수교육과,주간,2학기,31,1824638.7
2023,중부대학교,단과대구분없음,토목공학전공,주간,1학기,104,1747813.6
2023,중부대학교,단과대구분없음,토목공학전공,주간,2학기,86,1755505.7
2023,중부대학교,단과대구분없음,토탈패션산업학과,주간,1학기,26,2003400.0
2023,중부대학교,단과대구분없음,토탈패션산업학과,주간,2학기,22,1980490.9
2023,중부대학교,단과대구분없음,특수교육과,주간,1학기,165,2050837.1
2023,중부대학교,단과대구분없음,특수교육과,주간,2학기,156,2267474.7
2023,중부대학교,단과대구분없음,특수체육교육과,주간,1학기,88,2668363.0
2023,중부대학교,단과대구분없음,특수체육교육과,주간,2학기,74,2579460.4
2023,중부대학교,단과대구분없음,한방보건제약학과,주간,1학기,38,2474490.0
2023,중부대학교,단과대구분없음,한방보건제약학과,주간,2학기,34,2234186.5
2023,중부대학교,단과대구분없음,항공관광&카지노학전공,주간,1학기,143,1186818.4
2023,중부대학교,단과대구분없음,항공관광&카지노학전공,주간,2학기,134,1160547.2
2023,중부대학교,단과대구분없음,항공관광학부,주간,1학기,77,1222476.4
2023,중부대학교,단과대구분없음,항공관광학부,주간,2학기,57,1219924.9
2023,중부대학교,단과대구분없음,항공서비스학전공,주간,1학기,423,2078571.5
2023,중부대학교,단과대구분없음,항공서비스학전공,주간,2학기,419,1963877.2
2023,중부대학교,단과대구분없음,헬스케어제약공학전공,주간,1학기,18,1039277.8
2023,중부대학교,단과대구분없음,호텔비즈니스전공,주간,1학기,49,2287310.8
2023,중부대학교,단과대구분없음,호텔비즈니스전공,주간,2학기,44,1914380.9
2023,중부대학교,단과대구분없음,호텔외식산업학전공,주간,1학기,42,1465809.5
2023,중부대학교,단과대구분없음,호텔외식산업학전공,주간,2학기,32,1432562.5
2023,중부대학교,단과대구분없음,환경조경학전공,주간,1학기,28,1806787.9
2023,중부대학교,단과대구분없음,환경조경학전공,주간,2학기,17,2078023.5
2023,중앙대학교,경영경제대학,경영학부(경영학전공),주간,1학기,2548,1183386.2
2023,중앙대학교,경영경제대학,경영학부(경영학전공),주간,2학기,2252,1327246.8
2023,중앙대학교,경영경제대학,경영학부(글로벌금융전공),주간,1학기,224,1441012.7
2023,중앙대학교,경영경제대학,경영학부(글로벌금융전공),주간,2학기,222,1579277.8
2023,중앙대학교,경영경제대학,경제학부,주간,1학기,713,1233713.3
2023,중앙대학교,경영경제대학,경제학부,주간,2학기,622,1463031.2
2023,중앙대학교,경영경제대학,광고홍보학과,주간,1학기,374,1356911.9
2023,중앙대학교,경영경제대학,광고홍보학과,주간,2학기,325,1468232.9
2023,중앙대학교,경영경제대학,국제물류학과,주간,1학기,332,1500094.5
2023,중앙대학교,경영경제대학,국제물류학과,주간,2학기,318,1716850.3
2023,중앙대학교,경영경제대학,산업보안학과,주간,1학기,170,1661313.5
2023,중앙대학교,경영경제대학,산업보안학과,주간,2학기,156,1737959.8
2023,중앙대학교,경영경제대학,응용통계학과,주간,1학기,238,1206844.2
