기준연도,학교명,계열,재학생,1인당장학금
2012,상명대학교(천안) _분교,인문사회,165,2672100
2012,상명대학교(천안) _분교,자연과학,28,3297300
2012,상명대학교(천안) _분교,예체능,36,4012900
2012,상명대학교(천안) _분교,자연과학,42,3043300
2012,상명대학교(천안) _분교,예체능,51,2563200
2012,상명대학교(천안) _분교,인문사회,55,2322900
2012,상명대학교(천안) _분교,예체능,82,4098200
2012,상명대학교(천안) _분교,인문사회,90,2943600
2012,상명대학교(천안) _분교,예체능,100,3508200
2012,상명대학교(천안) _분교,인문사회,108,3208200
2012,상명대학교(천안) _분교,인문사회,156,3352200
2012,상명대학교(천안) _분교,공학,151,3295100
2012,상명대학교(천안) _분교,자연과학,149,3018200
2012,상명대학교(천안) _분교,자연과학,142,2570700
2012,상명대학교(천안) _분교,자연과학,139,3459700
2012,상명대학교(천안) _분교,인문사회,126,2463500
2012,상명대학교(천안) _분교,인문사회,122,2725100
2012,상명대학교(천안) _분교,인문사회,122,2709500
2012,상지대학교,인문사회,157,2566900
2012,상지대학교,인문사회,150,3717400
2012,상지대학교,인문사회,148,3782700
2012,상지대학교,자연과학,147,3096700
2012,상지대학교,인문사회,139,3200500
2012,상지대학교,예체능,137,3380200
2012,상지대학교,인문사회,136,3702400
2012,상지대학교,자연과학,130,3014500
2012,상지대학교,인문사회,123,3393400
2012,상지대학교,예체능,121,4064800
2012,상지대학교,인문사회,120,2013700
2012,상지대학교,공학,117,3255400
2012,상지대학교,인문사회,115,3129100
2012,상지대학교,예체능,157,3466700
2012,상지대학교,인문사회,158,3414100
2012,상지대학교,인문사회,344,2766800
2012,상지대학교,의학,245,3483500
2012,상지대학교,인문사회,224,4041700
2012,상지대학교,인문사회,223,3017700
2012,상지대학교,인문사회,211,3144600
2012,상지대학교,공학,206,2480600
2012,상지대학교,자연과학,199,3990000
2012,상지대학교,인문사회,195,3355800
2012,상지대학교,자연과학,182,2898800
2012,상지대학교,인문사회,177,2913100
2012,상지대학교,인문사회,174,2915500
2012,상지대학교,자연과학,171,3560500
2012,상지대학교,인문사회,168,2566500
2012,상지대학교,예체능,158,3408000
2012,상지대학교,자연과학,114,3099900
2012,상지대학교,인문사회,114,2453000
2012,상지대학교,자연과학,112,2274200
2012,상지대학교,인문사회,64,3019300
2012,상지대학교,인문사회,58,2181700
2012,상지대학교,자연과학,56,3797500
2012,상지대학교,인문사회,55,2850400
2012,상지대학교,인문사회,54,2117900
2012,상지대학교,인문사회,49,3752600
2012,상지대학교,인문사회,48,2982700
2012,상지대학교,인문사회,47,3111700
2012,상지대학교,인문사회,44,2629100
2012,상지대학교,인문사회,32,2407300
2012,상지대학교,자연과학,30,3986600
2012,상지대학교,자연과학,30,2867800
2012,상지대학교,인문사회,29,1842800
2012,상지대학교,자연과학,29,3505700
2012,상지대학교,예체능,65,3600500
2012,상지대학교,인문사회,68,2955100
2012,상지대학교,예체능,108,4604700
2012,상지대학교,인문사회,107,2383700
2012,상지대학교,공학,105,2486800
2012,상지대학교,자연과학,105,3154900
2012,상지대학교,자연과학,96,2204400
2012,상지대학교,인문사회,95,2794800
2012,상지대학교,공학,93,3113200
2012,상지대학교,공학,90,3539800
2012,상지대학교,자연과학,87,3445300
2012,상지대학교,자연과학,85,3369200
2012,상지대학교,인문사회,85,3463800
2012,상지대학교,공학,78,3703600
2012,상지대학교,인문사회,73,3294200
2012,상지대학교,자연과학,71,2396100
2012,서강대학교,인문사회,132,2893600
2012,서강대학교,자연과학,144,3195600
2012,서강대학교,자연과학,197,2933400
2012,서강대학교,인문사회,215,3396600
2012,서강대학교,인문사회,235,3409800
2012,서강대학교,자연과학,250,2918600
2012,서강대학교,인문사회,282,2836000
2012,서강대학교,공학,364,3068300
2012,서강대학교,자연과학,440,3319300
2012,서강대학교,공학,450,2593800
2012,서강대학교,인문사회,471,2676700
2012,서강대학교,공학,487,2973200
2012,서강대학교,인문사회,886,2315800
2012,서강대학교,인문사회,1425,2300400
2012,서강대학교,인문사회,125,3187000
2012,서강대학교,인문사회,15,1213700
2012,서강대학교,인문사회,39,1451600
2012,서강대학교,인문사회,42,1771500
2012,서강대학교,인문사회,44,3933000
2012,서강대학교,인문사회,49,1838900
2012,서강대학교,예체능,54,4175400
2012,서강대학교,인문사회,66,2182500
2012,서강대학교,자연과학,111,3071900
2012,서강대학교,인문사회,111,1977800
2012,서강대학교,인문사회,115,2634300
2012,서강대학교,인문사회,119,2639600
2012,서강대학교,인문사회,121,1543300
2012,서경대학교,예체능,136,2083700
2012,서경대학교,자연과학,127,2502500
2012,서경대학교,자연과학,125,2703000
2012,서경대학교,인문사회,113,2010300
2012,서경대학교,인문사회,106,1065000
2012,서경대학교,공학,100,1962000
2012,서경대학교,인문사회,85,2564600
2012,서경대학교,공학,83,2209000
2012,서경대학교,예체능,72,2275900
2012,서경대학교,인문사회,72,319800
2012,서경대학교,인문사회,142,2451600
2012,서경대학교,인문사회,147,3886000
2012,서경대학교,인문사회,159,2423900
2012,서경대학교,인문사회,166,2582300
2012,서경대학교,인문사회,171,2710600
2012,서경대학교,공학,181,2341900
2012,서경대학교,인문사회,187,2415600
2012,서경대학교,예체능,265,908900
2012,서경대학교,공학,324,2627700
2012,서경대학교,공학,327,2660500
2012,서경대학교,예체능,355,2847100
2012,서경대학교,공학,365,2387300
2012,서경대학교,인문사회,624,2325600
2012,서경대학교,인문사회,682,2108100
2012,서경대학교,인문사회,69,193300
2012,서경대학교,예체능,14,3736800
2012,서경대학교,예체능,14,1873900
2012,서경대학교,인문사회,18,1681400
2012,서경대학교,공학,66,2003400
2012,서경대학교,예체능,64,2281200
2012,서경대학교,인문사회,53,2514800
2012,서경대학교,공학,32,1765600
2012,서경대학교,공학,31,1820800
2012,서경대학교,인문사회,31,1488900
2012,서경대학교,예체능,30,2874300
2012,서경대학교,예체능,23,3629000
2012,서경대학교,인문사회,14,2005200
2012,서경대학교,인문사회,17,3525500
2012,서경대학교,인문사회,20,2156500
2012,서경대학교,자연과학,32,2273400
2012,서경대학교,자연과학,94,229700
2012,서경대학교,예체능,103,3607500
2012,서경대학교,의학,193,531200
2012,서경대학교,자연과학,205,1310300
2012,서경대학교,자연과학,301,1463400
2012,서남대학교 _제2캠퍼스,공학,27,1015000
2012,서남대학교 _제2캠퍼스,공학,27,1372900
2012,서남대학교 _제2캠퍼스,인문사회,28,1931500
2012,서남대학교 _제2캠퍼스,인문사회,33,1409900
2012,서남대학교 _제2캠퍼스,공학,35,1529100
2012,서남대학교 _제2캠퍼스,인문사회,63,1291900
2012,서남대학교 _제2캠퍼스,예체능,72,1874700
2012,서남대학교 _제2캠퍼스,인문사회,105,1270300
2012,서남대학교 _제2캠퍼스,인문사회,172,1064200
2012,서남대학교 _제2캠퍼스,인문사회,26,2233000
2012,서남대학교 _제2캠퍼스,공학,26,1704900
2012,서남대학교 _제2캠퍼스,자연과학,12,1789700
2012,서남대학교 _제2캠퍼스,인문사회,13,753800
2012,서남대학교 _제2캠퍼스,자연과학,16,1982100
2012,서남대학교 _제2캠퍼스,자연과학,18,1099000
2012,서남대학교 _제2캠퍼스,인문사회,21,1653600
2012,서남대학교 _제2캠퍼스,인문사회,22,1687000
2012,서남대학교 _제2캠퍼스,인문사회,22,1901900
2012,서울과학기술대학교,자연과학,172,2836400
2012,서울과학기술대학교,예체능,183,1926000
2012,서울과학기술대학교,예체능,205,1964500
2012,서울과학기술대학교,공학,222,2269600
2012,서울과학기술대학교,공학,242,2432800
2012,서울과학기술대학교,공학,265,2416000
2012,서울과학기술대학교,공학,291,2479800
2012,서울과학기술대학교,공학,45,3296600
2012,서울과학기술대학교,공학,140,2749500
2012,서울과학기술대학교,공학,110,2298600
2012,서울과학기술대학교,자연과학,40,1600200
2012,서울과학기술대학교,공학,28,2323600
2012,서울과학기술대학교,공학,23,959000
2012,서울과학기술대학교,자연과학,17,1006200
2012,서울과학기술대학교,예체능,46,2590800
2012,서울과학기술대학교,인문사회,48,2724700
2012,서울과학기술대학교,공학,52,2102600
2012,서울과학기술대학교,인문사회,57,3033800
2012,서울과학기술대학교,인문사회,57,2363800
2012,서울과학기술대학교,인문사회,60,1737000
2012,서울과학기술대학교,공학,61,3244100
2012,서울과학기술대학교,인문사회,61,1195000
2012,서울과학기술대학교,인문사회,62,3253800
2012,서울과학기술대학교,공학,109,2096800
2012,서울과학기술대학교,공학,108,2569800
2012,서울과학기술대학교,공학,106,2627700
2012,서울과학기술대학교,공학,104,1908600
2012,서울과학기술대학교,공학,102,2481600
2012,서울과학기술대학교,자연과학,96,3131000
2012,서울과학기술대학교,공학,94,2345700
2012,서울과학기술대학교,자연과학,94,2876700
2012,서울과학기술대학교,인문사회,93,2458400
2012,서울과학기술대학교,인문사회,90,1611500
2012,서울과학기술대학교,인문사회,87,3041600
2012,서울과학기술대학교,예체능,79,2423700
2012,서울과학기술대학교,인문사회,76,2672300
2012,서울과학기술대학교(산업대),공학,450,2272800
2012,서울과학기술대학교(산업대),예체능,106,1830800
2012,서울과학기술대학교(산업대),인문사회,98,2792300
2012,서울과학기술대학교(산업대),공학,91,2537400
2012,서울과학기술대학교(산업대),공학,77,2165600
2012,서울과학기술대학교(산업대),공학,69,2482200
2012,서울과학기술대학교(산업대),공학,62,2513500
2012,서울과학기술대학교(산업대),자연과학,59,2209400
2012,서울과학기술대학교(산업대),공학,57,2260900
2012,서울과학기술대학교(산업대),공학,56,3148800
2012,서울과학기술대학교(산업대),인문사회,53,2416200
2012,서울과학기술대학교(산업대),인문사회,48,1754700
2012,서울과학기술대학교(산업대),공학,44,2597700
2012,서울과학기술대학교(산업대),인문사회,43,1882300
2012,서울과학기술대학교(산업대),인문사회,29,1102100
2012,서울과학기술대학교(산업대),인문사회,110,2768200
2012,서울과학기술대학교(산업대),공학,481,2157000
2012,서울과학기술대학교(산업대),공학,582,2123200
2012,서울과학기술대학교(산업대),공학,588,2008100
2012,서울과학기술대학교(산업대),예체능,347,1852800
2012,서울과학기술대학교(산업대),예체능,330,1703600
2012,서울과학기술대학교(산업대),공학,277,2276500
2012,서울과학기술대학교(산업대),공학,259,2494100
2012,서울과학기술대학교(산업대),공학,226,2605800
2012,서울과학기술대학교(산업대),자연과학,204,2389200
2012,서울과학기술대학교(산업대),인문사회,197,2228800
2012,서울과학기술대학교(산업대),공학,174,1767400
2012,서울과학기술대학교(산업대),인문사회,172,2427900
2012,서울과학기술대학교(산업대),공학,152,1789400
2012,서울과학기술대학교(산업대),공학,149,2030600
2012,서울과학기술대학교(산업대),공학,28,1323900
2012,서울과학기술대학교(산업대),자연과학,127,2275400
2012,서울과학기술대학교(산업대),공학,124,1673200
2012,서울과학기술대학교(산업대),인문사회,119,1833800
2012,서울과학기술대학교(산업대),예체능,114,2463700
2012,서울과학기술대학교(산업대),자연과학,110,3244000
2012,서울과학기술대학교(산업대),공학,179,2280900
2012,서울과학기술대학교(산업대),인문사회,24,248500
2012,서울과학기술대학교(산업대),공학,23,1896600
2012,서울과학기술대학교(산업대),공학,19,0
2012,서울과학기술대학교(산업대),자연과학,17,1139900
2012,서울과학기술대학교(산업대),인문사회,14,4411100
2012,서울과학기술대학교(산업대),공학,12,496100
2012,서울과학기술대학교(산업대),공학,11,0
2012,서울과학기술대학교(산업대),공학,10,1237800
2012,서울과학기술대학교(산업대),예체능,10,77700
2012,서울과학기술대학교(산업대),공학,10,3613400
2012,서울교육대학교,인문사회,161,2045900
2012,서울교육대학교,인문사회,179,2138100
2012,서울교육대학교,인문사회,165,2237400
2012,서울교육대학교,인문사회,120,2208300
2012,서울교육대학교,인문사회,119,1720500
2012,서울교육대학교,인문사회,116,2041900
2012,서울교육대학교,인문사회,115,2000000
2012,서울교육대학교,인문사회,113,2125800
