기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,정원내,정원외,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100
2018,대학교,국립,서울,기존,서울과학기술대학교,인문ㆍ사회계열,1077,0,1401,1155,246,130.1,107.2
2018,대학교,국립,서울,기존,서울과학기술대학교,공학계열,5787,0,6927,6200,727,119.7,107.1
2018,교육대학,국립,서울,기존,서울교육대학교,인문ㆍ사회계열,1420,0,1546,1425,121,108.9,100.4
2018,대학교,사립,서울,기존,서울기독대학교,인문ㆍ사회계열,416,0,414,397,17,99.5,95.4
2018,대학교,사립,서울,기존,서울기독대학교,예ㆍ체능계열,191,0,190,190,0,99.5,99.5
2018,대학교,국립대법인,서울,기존,서울대학교,공학계열,3146,0,3669,3360,309,116.6,106.8
2018,대학교,국립대법인,서울,기존,서울대학교,인문ㆍ사회계열,4612,0,6630,6024,606,143.8,130.6
2018,대학교,국립대법인,서울,기존,서울대학교,의학계열,700,0,816,691,125,116.6,98.7
2018,대학교,국립대법인,서울,기존,서울대학교,자연과학계열,3510,0,3973,3617,356,113.2,103
2018,대학교,국립대법인,서울,기존,서울대학교,예ㆍ체능계열,1140,0,1423,1303,120,124.8,114.3
2018,대학교,공립,서울,기존,서울시립대학교,자연과학계열,662,0,775,715,60,117.1,108
2018,대학교,공립,서울,기존,서울시립대학교,예ㆍ체능계열,532,0,589,575,14,110.7,108.1
2018,대학교,공립,서울,기존,서울시립대학교,인문ㆍ사회계열,3148,0,4351,3881,470,138.2,123.3
2018,대학교,공립,서울,기존,서울시립대학교,공학계열,2571,0,3275,2900,375,127.4,112.8
2018,대학교,사립,경기,기존,서울신학대학교,예ㆍ체능계열,395,0,409,396,13,103.5,100.3
2018,대학교,사립,경기,기존,서울신학대학교,인문ㆍ사회계열,1727,0,1882,1736,146,109,100.5
2018,대학교,사립,서울,기존,서울여자대학교,인문ㆍ사회계열,3574,0,4042,3650,392,113.1,102.1
2018,대학교,사립,서울,기존,서울여자대학교,자연과학계열,2115,0,2383,2181,202,112.7,103.1
2018,대학교,사립,서울,기존,서울여자대학교,예ㆍ체능계열,730,0,762,748,14,104.4,102.5
2018,대학교,사립,경기,기존,서울장신대학교,예ㆍ체능계열,117,0,104,102,2,88.9,87.2
2018,대학교,사립,경기,기존,서울장신대학교,인문ㆍ사회계열,362,0,366,340,26,101.1,93.9
2018,대학교,사립,서울,기존,서울한영대학교,인문ㆍ사회계열,683,0,604,544,60,88.4,79.6
2018,대학교,사립,서울,기존,서울한영대학교,예ㆍ체능계열,77,0,58,58,0,75.3,75.3
2018,대학교,사립,충북,기존,서원대학교,자연과학계열,1100,0,1136,1081,55,103.3,98.3
2018,대학교,사립,충북,기존,서원대학교,인문ㆍ사회계열,3126,0,3614,3122,492,115.6,99.9
2018,대학교,사립,충북,기존,서원대학교,공학계열,1535,0,1456,1408,48,94.9,91.7
2018,대학교,사립,충북,기존,서원대학교,예ㆍ체능계열,827,0,847,794,53,102.4,96
2018,대학교,사립,충남,기존,선문대학교,공학계열,3339,0,3189,2936,253,95.5,87.9
2018,대학교,사립,충남,기존,선문대학교,자연과학계열,992,0,1196,957,239,120.6,96.5
2018,대학교,사립,충남,기존,선문대학교,인문ㆍ사회계열,3527,0,4400,3599,801,124.8,102
2018,대학교,사립,충남,기존,선문대학교,예ㆍ체능계열,538,0,572,512,60,106.3,95.2
2018,대학교,사립,경기,기존,성결대학교,예ㆍ체능계열,746,0,874,822,52,117.2,110.2
2018,대학교,사립,경기,기존,성결대학교,인문ㆍ사회계열,3040,0,3217,3004,213,105.8,98.8
2018,대학교,사립,경기,기존,성결대학교,공학계열,1230,0,1240,1163,77,100.8,94.6
2018,대학교,사립,서울,기존,성공회대학교,공학계열,675,0,681,660,21,100.9,97.8
2018,대학교,사립,서울,기존,성공회대학교,인문ㆍ사회계열,1355,0,1382,1277,105,102,94.2
2018,대학교,사립,서울,기존,성균관대학교,공학계열,4517,0,5942,4818,1124,131.5,106.7
2018,대학교,사립,서울,기존,성균관대학교,인문ㆍ사회계열,6234,0,10305,6905,3400,165.3,110.8
2018,대학교,사립,서울,기존,성균관대학교,의학계열,112,0,162,157,5,144.6,140.2
2018,대학교,사립,서울,기존,성균관대학교,자연과학계열,1668,0,1618,1398,220,97,83.8
2018,대학교,사립,서울,기존,성균관대학교,예ㆍ체능계열,1183,0,1514,1260,254,128,106.5
2018,대학교,사립,서울,기존,성신여자대학교,공학계열,650,0,693,627,66,106.6,96.5
2018,대학교,사립,서울,기존,성신여자대학교,인문ㆍ사회계열,4030,0,4518,4104,414,112.1,101.8
2018,대학교,사립,서울,기존,성신여자대학교,예ㆍ체능계열,2184,0,2250,2169,81,103,99.3
2018,대학교,사립,서울,기존,성신여자대학교,자연과학계열,1532,0,1663,1453,210,108.6,94.8
2018,대학교,사립,충북,기존,세명대학교,공학계열,1080,0,1036,992,44,95.9,91.9
2018,대학교,사립,충북,기존,세명대학교,인문ㆍ사회계열,3220,0,3276,3032,244,101.7,94.2
2018,대학교,사립,충북,기존,세명대학교,의학계열,160,0,163,148,15,101.9,92.5
2018,대학교,사립,충북,기존,세명대학교,자연과학계열,2340,0,2351,2158,193,100.5,92.2
2018,대학교,사립,충북,기존,세명대학교,예ㆍ체능계열,800,0,821,771,50,102.6,96.4
2018,대학교,사립,서울,기존,세종대학교,공학계열,5071,0,5843,5072,771,115.2,100
2018,대학교,사립,서울,기존,세종대학교,인문ㆍ사회계열,2496,0,3874,2783,1091,155.2,111.5
2018,대학교,사립,서울,기존,세종대학교,자연과학계열,646,0,711,669,42,110.1,103.6
2018,대학교,사립,서울,기존,세종대학교,예ㆍ체능계열,1128,0,1433,1281,152,127,113.6
2018,대학교,사립,전남,기존,세한대학교,예ㆍ체능계열,1490,0,1474,1429,45,98.9,95.9
2018,대학교,사립,전남,기존,세한대학교,자연과학계열,830,0,885,729,156,106.6,87.8
2018,대학교,사립,전남,기존,세한대학교,인문ㆍ사회계열,1395,0,1544,1485,59,110.7,106.5
2018,대학교,사립,전남,기존,세한대학교,공학계열,405,0,313,311,2,77.3,76.8
2018,대학교,사립,광주,기존,송원대학교,인문ㆍ사회계열,1282,0,1109,1044,65,86.5,81.4
2018,대학교,사립,광주,기존,송원대학교,공학계열,740,0,601,589,12,81.2,79.6
2018,대학교,사립,광주,기존,송원대학교,자연과학계열,728,0,745,639,106,102.3,87.8
2018,대학교,사립,광주,기존,송원대학교,예ㆍ체능계열,450,0,419,416,3,93.1,92.4
2018,대학교,사립,경기,기존,수원가톨릭대학교,인문ㆍ사회계열,360,0,124,120,4,34.4,33.3
2018,대학교,사립,경기,기존,수원대학교,자연과학계열,1282,0,1304,1227,77,101.7,95.7
2018,대학교,사립,경기,기존,수원대학교,인문ㆍ사회계열,2423,0,2864,2466,398,118.2,101.8
2018,대학교,사립,경기,기존,수원대학교,예ㆍ체능계열,2255,0,2116,2085,31,93.8,92.5
2018,대학교,사립,경기,기존,수원대학교,공학계열,3032,0,3188,2954,234,105.1,97.4
2018,대학교,사립,서울,기존,숙명여자대학교,예ㆍ체능계열,1423,0,1488,1451,37,104.6,102
2018,대학교,사립,서울,기존,숙명여자대학교,공학계열,946,0,1153,1083,70,121.9,114.5
2018,대학교,사립,서울,기존,숙명여자대학교,자연과학계열,1618,0,1515,1365,150,93.6,84.4
2018,대학교,사립,서울,기존,숙명여자대학교,인문ㆍ사회계열,5037,0,6002,5204,798,119.2,103.3
2018,각종학교(대학),사립,충북,기존,순복음총회신학교,예ㆍ체능계열,51,0,26,26,0,51,51
2018,각종학교(대학),사립,충북,기존,순복음총회신학교,인문ㆍ사회계열,305,0,203,193,10,66.6,63.3
2018,대학교,사립,충남,기존,순천향대학교,공학계열,3048,0,3294,2817,477,108.1,92.4
2018,대학교,사립,충남,기존,순천향대학교,의학계열,372,0,382,366,16,102.7,98.4
2018,대학교,사립,충남,기존,순천향대학교,자연과학계열,2032,0,2074,1909,165,102.1,93.9
2018,대학교,사립,충남,기존,순천향대학교,예ㆍ체능계열,765,0,802,769,33,104.8,100.5
2018,대학교,사립,충남,기존,순천향대학교,인문ㆍ사회계열,3518,0,4138,3615,523,117.6,102.8
2018,대학교,사립,서울,기존,숭실대학교,공학계열,4717,0,5381,4758,623,114.1,100.9
2018,대학교,사립,서울,기존,숭실대학교,인문ㆍ사회계열,4746,0,6810,4881,1929,143.5,102.8
2018,대학교,사립,서울,기존,숭실대학교,자연과학계열,909,0,925,850,75,101.8,93.5
2018,대학교,사립,서울,기존,숭실대학교,예ㆍ체능계열,358,0,286,266,20,79.9,74.3
2018,대학교,사립,경북,기존,신경주대학교,예ㆍ체능계열,539,0,235,229,6,43.6,42.5
2018,대학교,사립,경북,기존,신경주대학교,자연과학계열,701,0,323,295,28,46.1,42.1
2018,대학교,사립,경북,기존,신경주대학교,인문ㆍ사회계열,1808,0,823,695,128,45.5,38.4
2018,대학교,사립,부산,기존,신라대학교,자연과학계열,1775,0,1893,1760,133,106.6,99.2
2018,대학교,사립,부산,기존,신라대학교,인문ㆍ사회계열,4245,0,5074,4455,619,119.5,104.9
2018,대학교,사립,부산,기존,신라대학교,공학계열,1784,0,1785,1621,164,100.1,90.9
2018,대학교,사립,부산,기존,신라대학교,예ㆍ체능계열,841,0,864,825,39,102.7,98.1
2018,대학교,사립,경기,기존,신한대학교,공학계열,692,0,709,481,228,102.5,69.5
2018,대학교,사립,경기,기존,신한대학교,자연과학계열,360,0,423,321,102,117.5,89.2
2018,대학교,사립,경기,기존,신한대학교,인문ㆍ사회계열,280,0,266,208,58,95,74.3
2018,대학교,사립,경기,기존,신한대학교 _제2캠퍼스,인문ㆍ사회계열,1940,0,2313,1651,662,119.2,85.1
2018,대학교,사립,경기,기존,신한대학교 _제2캠퍼스,자연과학계열,1560,0,1855,1391,464,118.9,89.2
2018,대학교,사립,경기,기존,신한대학교 _제2캠퍼스,공학계열,280,0,323,184,139,115.4,65.7
2018,대학교,사립,경기,기존,신한대학교 _제2캠퍼스,예ㆍ체능계열,700,0,712,559,153,101.7,79.9
2018,대학교,사립,경기,기존,아신대학교,인문ㆍ사회계열,752,0,712,669,43,94.7,89
2018,대학교,사립,경기,기존,아주대학교,공학계열,4122,0,5184,4526,658,125.8,109.8
2018,대학교,사립,경기,기존,아주대학교,의학계열,160,0,171,162,9,106.9,101.3
2018,대학교,사립,경기,기존,아주대학교,인문ㆍ사회계열,2362,0,2997,2549,448,126.9,107.9
2018,대학교,사립,경기,기존,아주대학교,자연과학계열,1123,0,1352,1116,236,120.4,99.4
2018,대학교,사립,경기,기존,안양대학교,예ㆍ체능계열,390,0,412,403,9,105.6,103.3
2018,대학교,사립,경기,기존,안양대학교,인문ㆍ사회계열,2024,0,2197,2022,175,108.5,99.9
2018,대학교,사립,경기,기존,안양대학교,자연과학계열,300,0,305,281,24,101.7,93.7
2018,대학교,사립,경기,기존,안양대학교,공학계열,1538,0,1512,1428,84,98.3,92.8
2018,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,공학계열,280,0,218,216,2,77.9,77.1
2018,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,인문ㆍ사회계열,244,0,161,157,4,66,64.3
2018,대학교,사립,서울,기존,연세대학교,예ㆍ체능계열,836,0,973,909,64,116.4,108.7
2018,대학교,사립,서울,기존,연세대학교,인문ㆍ사회계열,6500,0,9739,7516,2223,149.8,115.6
2018,대학교,사립,서울,기존,연세대학교,자연과학계열,2332,0,3278,2568,710,140.6,110.1
2018,대학교,사립,서울,기존,연세대학교,의학계열,680,0,734,610,124,107.9,89.7
2018,대학교,사립,서울,기존,연세대학교,공학계열,3789,0,4440,3853,587,117.2,101.7
2018,대학교,사립,강원,기존,연세대학교(미래) _분교,공학계열,896,0,1117,922,195,124.7,102.9
2018,대학교,사립,강원,기존,연세대학교(미래) _분교,자연과학계열,2517,0,3034,2539,495,120.5,100.9
2018,대학교,사립,강원,기존,연세대학교(미래) _분교,의학계열,372,0,439,400,39,118,107.5
2018,대학교,사립,강원,기존,연세대학교(미래) _분교,인문ㆍ사회계열,2339,0,2859,2493,366,122.2,106.6
2018,대학교,사립,경북,기존,영남대학교,예ㆍ체능계열,1965,0,2038,1947,91,103.7,99.1
2018,대학교,사립,경북,기존,영남대학교,자연과학계열,3582,0,3467,3227,240,96.8,90.1
2018,대학교,사립,경북,기존,영남대학교,인문ㆍ사회계열,7322,0,8628,7664,964,117.8,104.7
2018,대학교,사립,경북,기존,영남대학교,의학계열,304,0,303,302,1,99.7,99.3
2018,대학교,사립,경북,기존,영남대학교,공학계열,5709,0,6706,6055,651,117.5,106.1
2018,대학교,사립,경북,기존,영남신학대학교,인문ㆍ사회계열,480,0,427,403,24,89,84
2018,대학교,사립,경남,기존,영산대학교,자연과학계열,640,0,745,645,100,116.4,100.8
2018,대학교,사립,경남,기존,영산대학교,공학계열,1100,0,1020,995,25,92.7,90.5
2018,대학교,사립,경남,기존,영산대학교,인문ㆍ사회계열,1032,0,1103,1051,52,106.9,101.8
2018,대학교,사립,경남,기존,영산대학교,예ㆍ체능계열,190,0,222,220,2,116.8,115.8
2018,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,예ㆍ체능계열,1085,0,1281,1156,125,118.1,106.5
2018,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,인문ㆍ사회계열,1462,0,1825,1492,333,124.8,102.1
2018,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,공학계열,60,0,46,46,0,76.7,76.7
2018,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,자연과학계열,540,0,700,627,73,129.6,116.1
2018,대학교,사립,전남,기존,영산선학대학교,인문ㆍ사회계열,200,0,45,43,2,22.5,21.5
2018,대학교,사립,전북,기존,예수대학교,자연과학계열,460,0,522,449,73,113.5,97.6
2018,대학교,사립,전북,기존,예수대학교,인문ㆍ사회계열,76,0,65,65,0,85.5,85.5
2018,대학교,사립,전북,기존,예원예술대학교,인문ㆍ사회계열,60,0,26,23,3,43.3,38.3
2018,대학교,사립,전북,기존,예원예술대학교,예ㆍ체능계열,822,0,646,576,70,78.6,70.1
2018,대학교,사립,경기,기존,예원예술대학교 _제2캠퍼스,예ㆍ체능계열,396,0,410,369,41,103.5,93.2
2018,대학교,사립,경기,기존,용인대학교,예ㆍ체능계열,3241,0,3317,3093,224,102.3,95.4
2018,대학교,사립,경기,기존,용인대학교,자연과학계열,1034,0,1098,950,148,106.2,91.9
2018,대학교,사립,경기,기존,용인대학교,인문ㆍ사회계열,1515,0,1661,1476,185,109.6,97.4
2018,대학교,사립,전북,기존,우석대학교,예ㆍ체능계열,961,0,920,876,44,95.7,91.2
2018,대학교,사립,전북,기존,우석대학교,자연과학계열,1939,0,2114,1905,209,109,98.2
2018,대학교,사립,전북,기존,우석대학교,의학계열,120,0,128,113,15,106.7,94.2
2018,대학교,사립,전북,기존,우석대학교,공학계열,1450,0,1323,1267,56,91.2,87.4
2018,대학교,사립,전북,기존,우석대학교,인문ㆍ사회계열,2610,0,2854,2559,295,109.3,98
2018,대학교,사립,대전,기존,우송대학교,인문ㆍ사회계열,3640,0,4626,3588,1038,127.1,98.6
2018,대학교,사립,대전,기존,우송대학교,공학계열,2037,0,2308,2094,214,113.3,102.8
2018,대학교,사립,대전,기존,우송대학교,예ㆍ체능계열,840,0,1064,833,231,126.7,99.2
2018,대학교,사립,대전,기존,우송대학교,자연과학계열,1600,0,1701,1575,126,106.3,98.4
2018,대학교,특별법법인,울산,기존,울산과학기술원,자연과학계열,245,0,371,334,37,151.4,136.3
2018,대학교,특별법법인,울산,기존,울산과학기술원,공학계열,1295,0,1828,1607,221,141.2,124.1
2018,대학교,특별법법인,울산,기존,울산과학기술원,인문ㆍ사회계열,200,0,326,278,48,163,139
2018,대학교,사립,울산,기존,울산대학교,예ㆍ체능계열,1266,0,1226,1199,27,96.8,94.7
2018,대학교,사립,울산,기존,울산대학교,인문ㆍ사회계열,3691,0,4139,3646,493,112.1,98.8
2018,대학교,사립,울산,기존,울산대학교,자연과학계열,2122,0,2150,1994,156,101.3,94
2018,대학교,사립,울산,기존,울산대학교,의학계열,160,0,163,163,0,101.9,101.9
2018,대학교,사립,울산,기존,울산대학교,공학계열,3937,0,4361,3970,391,110.8,100.8
2018,대학교,사립,전북,기존,원광대학교,의학계열,984,0,1104,950,154,112.2,96.5
2018,대학교,사립,전북,기존,원광대학교,인문ㆍ사회계열,5043,0,5484,5032,452,108.7,99.8
2018,대학교,사립,전북,기존,원광대학교,자연과학계열,3852,0,4036,3646,390,104.8,94.7
2018,대학교,사립,전북,기존,원광대학교,예ㆍ체능계열,1532,0,1397,1353,44,91.2,88.3
2018,대학교,사립,전북,기존,원광대학교,공학계열,3460,0,3229,3002,227,93.3,86.8
2018,대학교,사립,경북,기존,위덕대학교,인문ㆍ사회계열,1504,0,1495,1399,96,99.4,93
2018,대학교,사립,경북,기존,위덕대학교,예ㆍ체능계열,280,0,294,289,5,105,103.2
2018,대학교,사립,경북,기존,위덕대학교,자연과학계열,931,0,878,837,41,94.3,89.9
2018,대학교,사립,경북,기존,위덕대학교,공학계열,650,0,506,495,11,77.8,76.2
2018,대학교,사립,충북,기존,유원대학교,예ㆍ체능계열,380,0,308,287,21,81.1,75.5
2018,대학교,사립,충북,기존,유원대학교,인문ㆍ사회계열,1500,0,1359,1324,35,90.6,88.3
