기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%)
2022.0,강원대학교 _제2캠퍼스,자연과학계열,1783.0,98,5.5
2022.0,건국대학교,공학계열,9203.0,317,3.44
2022.0,건국대학교,예체능계열,1857.0,29,1.56
2022.0,건국대학교,인문사회계열,7524.0,193,2.57
2022.0,건국대학교,자연과학계열,3819.0,131,3.43
2022.0,건국대학교(글로컬) _분교,공학계열,2314.0,94,4.06
2022.0,건국대학교(글로컬) _분교,예체능계열,2058.0,63,3.06
2022.0,건국대학교(글로컬) _분교,인문사회계열,2144.0,118,5.5
2022.0,건국대학교(글로컬) _분교,자연과학계열,2368.0,87,3.67
2022.0,건양대학교,인문사회계열,3926.0,263,6.7
2022.0,건양대학교 _제2캠퍼스,공학계열,1285.0,93,7.24
2022.0,건양대학교 _제2캠퍼스,자연과학계열,2838.0,76,2.68
2022.0,경기대학교,공학계열,6482.0,262,4.04
2022.0,경기대학교,예체능계열,1970.0,90,4.57
2022.0,경기대학교,인문사회계열,6997.0,281,4.02
2022.0,경기대학교 _제2캠퍼스,인문사회계열,2614.0,129,4.93
2022.0,경남과학기술대학교,공학계열,2535.0,125,4.93
2022.0,경남과학기술대학교,인문사회계열,1386.0,74,5.34
2022.0,경남과학기술대학교,자연과학계열,1307.0,66,5.05
2022.0,경남대학교,공학계열,4988.0,345,6.92
2022.0,경남대학교,인문사회계열,5544.0,441,7.95
2022.0,경남대학교,자연과학계열,3925.0,144,3.67
2022.0,경동대학교,공학계열,33.0,4,12.12
2022.0,경동대학교,인문사회계열,658.0,102,15.5
2022.0,경동대학교,자연과학계열,76.0,18,23.68
2022.0,경동대학교 _제3캠퍼스,인문사회계열,66.0,9,13.64
2022.0,경동대학교 _제3캠퍼스,자연과학계열,4504.0,189,4.2
2022.0,경동대학교 _제4캠퍼스,공학계열,1358.0,75,5.52
2022.0,경동대학교 _제4캠퍼스,예체능계열,547.0,50,9.14
2022.0,경동대학교 _제4캠퍼스,인문사회계열,1529.0,89,5.82
2022.0,경동대학교 _제4캠퍼스,자연과학계열,304.0,12,3.95
2022.0,경북대학교,공학계열,10582.0,475,4.49
2022.0,경북대학교,예체능계열,683.0,28,4.1
2022.0,경북대학교,인문사회계열,7109.0,236,3.32
2022.0,경북대학교,자연과학계열,10252.0,421,4.11
2022.0,경상국립대학교,공학계열,6111.0,340,5.56
2022.0,경상국립대학교,예체능계열,30.0,2,6.67
2022.0,경상국립대학교,인문사회계열,5436.0,251,4.62
2022.0,경상국립대학교,자연과학계열,7444.0,308,4.14
2022.0,경성대학교,공학계열,3606.0,212,5.88
2022.0,경성대학교,예체능계열,2820.0,141,5.0
2022.0,경성대학교,인문사회계열,7541.0,427,5.66
2022.0,경성대학교,자연과학계열,2058.0,106,5.15
2022.0,경운대학교,공학계열,2561.0,403,15.74
2022.0,경운대학교,인문사회계열,971.0,110,11.33
2022.0,경운대학교,자연과학계열,2187.0,90,4.12
2022.0,경인교육대학교,예체능계열,286.0,6,2.1
2022.0,경인교육대학교,인문사회계열,630.0,24,3.81
2022.0,경인교육대학교,자연과학계열,397.0,33,8.31
2022.0,경인교육대학교 _제2캠퍼스,예체능계열,301.0,1,0.33
2022.0,경인교육대학교 _제2캠퍼스,인문사회계열,659.0,2,0.3
2022.0,경인교육대학교 _제2캠퍼스,자연과학계열,346.0,5,1.45
2022.0,경일대학교,공학계열,4036.0,410,10.16
2022.0,경일대학교,예체능계열,4733.0,327,6.91
2022.0,경일대학교,인문사회계열,86.0,15,17.44
2022.0,경희대학교,공학계열,6422.0,269,4.19
2022.0,경희대학교,예체능계열,5500.0,151,2.75
2022.0,경희대학교,인문사회계열,14176.0,411,2.9
2022.0,경희대학교,자연과학계열,7704.0,315,4.09
2022.0,계명대학교,공학계열,5956.0,307,5.15
2022.0,계명대학교,예체능계열,4962.0,227,4.57
2022.0,계명대학교,인문사회계열,12870.0,650,5.05
2022.0,계명대학교,자연과학계열,4232.0,216,5.1
2022.0,고려대학교,공학계열,6152.0,239,3.88
2022.0,고려대학교,예체능계열,1023.0,9,0.88
2022.0,고려대학교,인문사회계열,11389.0,218,1.91
2022.0,고려대학교,자연과학계열,8189.0,429,5.24
2022.0,고려대학교(세종) _분교,공학계열,3868.0,249,6.44
2022.0,고려대학교(세종) _분교,인문사회계열,4961.0,229,4.62
2022.0,고려대학교(세종) _분교,자연과학계열,194.0,6,3.09
2022.0,고신대학교,인문사회계열,2253.0,271,12.03
2022.0,고신대학교,자연과학계열,2017.0,140,6.94
2022.0,공주교육대학교,자연과학계열,1434.0,43,3.0
2022.0,광신대학교,예체능계열,127.0,11,8.66
2022.0,광신대학교,인문사회계열,404.0,42,10.4
2022.0,광운대학교,공학계열,5775.0,224,3.88
2022.0,광운대학교,인문사회계열,4524.0,189,4.18
2022.0,광운대학교,자연과학계열,968.0,45,4.65
2022.0,광주가톨릭대학교,인문사회계열,114.0,10,8.77
2022.0,광주과학기술원,공학계열,498.0,11,2.21
2022.0,광주과학기술원,인문사회계열,307.0,27,8.79
2022.0,광주과학기술원,자연과학계열,204.0,10,4.9
2022.0,광주교육대학교,예체능계열,327.0,7,2.14
2022.0,광주교육대학교,인문사회계열,580.0,18,3.1
2022.0,광주교육대학교,자연과학계열,430.0,11,2.56
2022.0,광주대학교,공학계열,1763.0,250,14.18
2022.0,광주대학교,예체능계열,125.0,18,14.4
2022.0,광주대학교,인문사회계열,1938.0,268,13.83
2022.0,광주대학교,자연과학계열,1490.0,79,5.3
2022.0,광주여자대학교,공학계열,24.0,2,8.33
2022.0,광주여자대학교,예체능계열,149.0,37,24.83
2022.0,광주여자대학교,인문사회계열,1740.0,144,8.28
2022.0,광주여자대학교,자연과학계열,2069.0,118,5.7
2022.0,국립강릉원주대학교,공학계열,1235.0,69,5.59
2022.0,국립강릉원주대학교,예체능계열,714.0,42,5.88
2022.0,국립강릉원주대학교,인문사회계열,2863.0,189,6.6
2022.0,국립강릉원주대학교,자연과학계열,2608.0,158,6.06
2022.0,국립강릉원주대학교 _제2캠퍼스,공학계열,1853.0,91,4.91
2022.0,국립강릉원주대학교 _제2캠퍼스,인문사회계열,983.0,36,3.66
2022.0,국립경국대학교,공학계열,2171.0,147,6.77
2022.0,국립경국대학교,인문사회계열,2554.0,183,7.17
2022.0,국립경국대학교,자연과학계열,2689.0,158,5.88
2022.0,국립공주대학교,공학계열,5292.0,68,1.28
2022.0,국립공주대학교,예체능계열,951.0,33,3.47
2022.0,국립공주대학교,인문사회계열,4354.0,225,5.17
2022.0,국립공주대학교,자연과학계열,4643.0,143,3.08
2022.0,국립군산대학교,공학계열,5120.0,232,4.53
2022.0,국립군산대학교,예체능계열,403.0,29,7.2
2022.0,국립군산대학교,인문사회계열,2453.0,147,5.99
2022.0,국립군산대학교,자연과학계열,1069.0,53,4.96
2022.0,국립금오공과대학교,공학계열,7014.0,331,4.72
2022.0,국립금오공과대학교,인문사회계열,262.0,21,8.02
2022.0,국립금오공과대학교,자연과학계열,364.0,24,6.59
2022.0,국립목포대학교,공학계열,3060.0,168,5.49
2022.0,국립목포대학교,예체능계열,817.0,59,7.22
2022.0,국립목포대학교,인문사회계열,3185.0,235,7.38
2022.0,국립목포대학교,자연과학계열,1601.0,111,6.93
2022.0,국립목포해양대학교,공학계열,3102.0,200,6.45
2022.0,국립부경대학교,공학계열,11493.0,516,4.49
2022.0,국립부경대학교,인문사회계열,5873.0,257,4.38
2022.0,국립부경대학교,자연과학계열,3602.0,167,4.64
2022.0,국립순천대학교,공학계열,2703.0,218,8.07
2022.0,국립순천대학교,인문사회계열,3015.0,221,7.33
2022.0,국립순천대학교,자연과학계열,3147.0,152,4.83
2022.0,국립창원대학교,공학계열,3961.0,199,5.02
2022.0,국립창원대학교,예체능계열,600.0,31,5.17
2022.0,국립창원대학교,인문사회계열,4001.0,198,4.95
2022.0,국립창원대학교,자연과학계열,1569.0,99,6.31
2022.0,국립한국교통대학교,공학계열,8315.0,493,5.93
2022.0,국립한국교통대학교,인문사회계열,2547.0,168,6.6
2022.0,국립한국해양대학교,공학계열,5854.0,231,3.95
2022.0,국립한국해양대학교,인문사회계열,1732.0,85,4.91
2022.0,국립한밭대학교,공학계열,7326.0,365,4.98
2022.0,국립한밭대학교,인문사회계열,2102.0,141,6.71
2022.0,국민대학교,공학계열,8010.0,235,2.93
2022.0,국민대학교,예체능계열,3453.0,74,2.14
2022.0,국민대학교,인문사회계열,8383.0,292,3.48
2022.0,국민대학교,인문사회계열,122.0,6,4.92
2022.0,극동대학교,공학계열,1389.0,105,7.56
2022.0,극동대학교,예체능계열,759.0,66,8.7
2022.0,극동대학교,인문사회계열,864.0,70,8.1
2022.0,극동대학교,자연과학계열,1333.0,68,5.1
2022.0,금강대학교,인문사회계열,324.0,54,16.67
2022.0,김천대학교,공학계열,451.0,71,15.74
2022.0,김천대학교,예체능계열,781.0,124,15.88
2022.0,김천대학교,자연과학계열,2031.0,245,12.06
2022.0,나사렛대학교,공학계열,31.0,3,9.68
2022.0,나사렛대학교,예체능계열,1178.0,75,6.37
2022.0,나사렛대학교,인문사회계열,3725.0,256,6.87
2022.0,나사렛대학교,자연과학계열,1495.0,67,4.48
2022.0,남부대학교,공학계열,362.0,51,14.09
2022.0,남부대학교,예체능계열,333.0,50,15.02
2022.0,남부대학교,인문사회계열,855.0,117,13.68
2022.0,남부대학교,자연과학계열,2019.0,78,3.86
2022.0,남서울대학교,공학계열,3699.0,199,5.38
2022.0,남서울대학교,예체능계열,1451.0,73,5.03
2022.0,남서울대학교,인문사회계열,3986.0,300,7.53
2022.0,남서울대학교,자연과학계열,3219.0,138,4.29
2022.0,단국대학교,공학계열,4855.0,170,3.5
2022.0,단국대학교,예체능계열,1521.0,59,3.88
2022.0,단국대학교,인문사회계열,5708.0,175,3.07
2022.0,단국대학교,자연과학계열,844.0,34,4.03
2022.0,단국대학교 _제2캠퍼스,공학계열,2710.0,140,5.17
2022.0,단국대학교 _제2캠퍼스,예체능계열,2210.0,117,5.29
2022.0,단국대학교 _제2캠퍼스,인문사회계열,2853.0,134,4.7
2022.0,단국대학교 _제2캠퍼스,자연과학계열,3417.0,124,3.63
2022.0,대구가톨릭대학교,공학계열,3594.0,236,6.57
2022.0,대구가톨릭대학교,예체능계열,1452.0,102,7.02
2022.0,대구가톨릭대학교,인문사회계열,8109.0,517,6.38
2022.0,대구가톨릭대학교,자연과학계열,1997.0,57,2.85
2022.0,대구경북과학기술원,자연과학계열,1052.0,29,2.76
2022.0,대구교육대학교,예체능계열,357.0,11,3.08
2022.0,대구교육대학교,인문사회계열,685.0,20,2.92
2022.0,대구교육대학교,자연과학계열,564.0,11,1.95
2022.0,대구대학교,공학계열,4884.0,358,7.33
2022.0,대구대학교,예체능계열,1535.0,89,5.8
2022.0,대구대학교,인문사회계열,11210.0,816,7.28
2022.0,대구대학교,자연과학계열,4505.0,208,4.62
2022.0,대구예술대학교,예체능계열,895.0,136,15.2
2022.0,대구예술대학교,인문사회계열,98.0,16,16.33
2022.0,대구한의대학교,인문사회계열,511.0,85,16.63
2022.0,대구한의대학교,자연과학계열,6652.0,373,5.61
2022.0,대신대학교,예체능계열,185.0,13,7.03
2022.0,대신대학교,인문사회계열,414.0,34,8.21
2022.0,대전가톨릭대학교,인문사회계열,50.0,3,6.0
2022.0,대전대학교,공학계열,3405.0,221,6.49
2022.0,대전대학교,예체능계열,775.0,42,5.42
2022.0,대전대학교,인문사회계열,5314.0,357,6.72
2022.0,대전대학교,자연과학계열,2429.0,101,4.16
2022.0,대전신학대학교,인문사회계열,71.0,10,14.08
2022.0,대진대학교,공학계열,4548.0,209,4.6
2022.0,대진대학교,인문사회계열,5493.0,287,5.22
2022.0,덕성여자대학교,공학계열,1293.0,79,6.11
2022.0,덕성여자대학교,예체능계열,650.0,19,2.92
2022.0,덕성여자대학교,인문사회계열,3627.0,140,3.86
2022.0,덕성여자대학교,자연과학계열,921.0,26,2.82
2022.0,동국대학교,공학계열,4837.0,169,3.49
2022.0,동국대학교,예체능계열,1210.0,28,2.31
2022.0,동국대학교,인문사회계열,8490.0,207,2.44
2022.0,동국대학교,자연과학계열,3246.0,127,3.91
2022.0,동국대학교(WISE) _분교,공학계열,2522.0,157,6.23
2022.0,동국대학교(WISE) _분교,인문사회계열,6001.0,367,6.12
2022.0,동국대학교(WISE) _분교,자연과학계열,1600.0,49,3.06
2022.0,동덕여자대학교,예체능계열,2156.0,81,3.76
2022.0,동덕여자대학교,인문사회계열,3142.0,124,3.95
2022.0,동덕여자대학교,자연과학계열,1519.0,54,3.55
2022.0,동명대학교,공학계열,5809.0,708,12.19
2022.0,동명대학교,예체능계열,150.0,8,5.33
2022.0,동명대학교,인문사회계열,2865.0,380,13.26
2022.0,동명대학교,자연과학계열,1787.0,129,7.22
2022.0,동서대학교,공학계열,4238.0,219,5.17
2022.0,동서대학교,예체능계열,1338.0,77,5.75
2022.0,동서대학교,인문사회계열,4619.0,327,7.08
2022.0,동서대학교,자연과학계열,2567.0,107,4.17
2022.0,동신대학교,공학계열,2099.0,334,15.91
2022.0,동신대학교,인문사회계열,4557.0,517,11.35
2022.0,동신대학교,자연과학계열,1054.0,22,2.09
2022.0,동아대학교,공학계열,8470.0,351,4.14
2022.0,동아대학교,예체능계열,1903.0,88,4.62
2022.0,동아대학교,인문사회계열,9808.0,360,3.67
2022.0,동아대학교,자연과학계열,3660.0,157,4.29
2022.0,동양대학교,공학계열,2294.0,187,8.15
2022.0,동양대학교,예체능계열,1005.0,112,11.14
2022.0,동양대학교,인문사회계열,1498.0,147,9.81
2022.0,동양대학교,자연과학계열,333.0,9,2.7
2022.0,동의대학교,공학계열,8982.0,529,5.89
2022.0,동의대학교,예체능계열,1542.0,120,7.78
2022.0,동의대학교,인문사회계열,7714.0,503,6.52
2022.0,동의대학교,자연과학계열,1982.0,57,2.88
2022.0,루터대학교,인문사회계열,393.0,48,12.21
2022.0,명지대학교,공학계열,5242.0,224,4.27
2022.0,명지대학교,예체능계열,1755.0,103,5.87
2022.0,명지대학교,인문사회계열,715.0,31,4.34
2022.0,명지대학교,자연과학계열,1004.0,52,5.18
2022.0,명지대학교 _제2캠퍼스,공학계열,1054.0,46,4.36
2022.0,명지대학교 _제2캠퍼스,인문사회계열,9481.0,419,4.42
2022.0,목원대학교,공학계열,1825.0,119,6.52
2022.0,목원대학교,예체능계열,2882.0,180,6.25
2022.0,목원대학교,인문사회계열,2913.0,243,8.34
2022.0,목원대학교,자연과학계열,2140.0,128,5.98
2022.0,목포가톨릭대학교,인문사회계열,139.0,4,2.88
2022.0,목포가톨릭대학교,자연과학계열,427.0,10,2.34
2022.0,배재대학교,공학계열,2498.0,201,8.05
2022.0,배재대학교,예체능계열,2047.0,174,8.5
2022.0,배재대학교,인문사회계열,4059.0,381,9.39
2022.0,배재대학교,자연과학계열,1566.0,107,6.83
2022.0,백석대학교,공학계열,1579.0,91,5.76
2022.0,백석대학교,예체능계열,3428.0,209,6.1
2022.0,백석대학교,인문사회계열,7664.0,403,5.26
2022.0,백석대학교,자연과학계열,2938.0,110,3.74
2022.0,부산가톨릭대학교,인문사회계열,973.0,82,8.43
2022.0,부산가톨릭대학교,자연과학계열,3354.0,141,4.2
2022.0,부산교육대학교,예체능계열,363.0,7,1.93
2022.0,부산교육대학교,인문사회계열,699.0,18,2.58
2022.0,부산교육대학교,자연과학계열,458.0,14,3.06
2022.0,부산대학교,공학계열,8783.0,397,4.52
2022.0,부산대학교,예체능계열,1709.0,55,3.22
2022.0,부산대학교,인문사회계열,7357.0,236,3.21
2022.0,부산대학교,자연과학계열,8671.0,363,4.19
2022.0,부산외국어대학교,공학계열,767.0,38,4.95
2022.0,부산외국어대학교,인문사회계열,8160.0,479,5.87
2022.0,부산장신대학교,인문사회계열,93.0,18,19.35
2022.0,부산장신대학교,자연과학계열,87.0,8,9.2
2022.0,삼육대학교,공학계열,2004.0,82,4.09
2022.0,삼육대학교,예체능계열,977.0,32,3.28
2022.0,삼육대학교,인문사회계열,3501.0,124,3.54
2022.0,삼육대학교,자연과학계열,571.0,14,2.45
2022.0,상명대학교,공학계열,2622.0,91,3.47
2022.0,상명대학교,예체능계열,1379.0,49,3.55
2022.0,상명대학교,인문사회계열,3892.0,168,4.32
2022.0,상명대학교,자연과학계열,805.0,47,5.84
2022.0,상명대학교 _제2캠퍼스,공학계열,4065.0,169,4.16
2022.0,상명대학교 _제2캠퍼스,예체능계열,2702.0,67,2.48
2022.0,상명대학교 _제2캠퍼스,인문사회계열,919.0,49,5.33
2022.0,상지대학교,공학계열,1319.0,107,8.11
2022.0,상지대학교,예체능계열,1117.0,75,6.71
2022.0,상지대학교,인문사회계열,2470.0,228,9.23
2022.0,상지대학교,자연과학계열,4253.0,179,4.21
2022.0,서강대학교,공학계열,2763.0,96,3.47
2022.0,서강대학교,인문사회계열,7481.0,257,3.44
2022.0,서강대학교,자연과학계열,1264.0,75,5.93
2022.0,서경대학교,공학계열,2960.0,114,3.85
2022.0,서경대학교,예체능계열,2138.0,101,4.72
2022.0,서경대학교,인문사회계열,2326.0,133,5.72
2022.0,서울과학기술대학교,공학계열,9494.0,350,3.69
2022.0,서울과학기술대학교,예체능계열,3072.0,120,3.91
2022.0,서울과학기술대학교,인문사회계열,749.0,32,4.27
2022.0,서울과학기술대학교,자연과학계열,176.0,5,2.84
2022.0,서울교육대학교,예체능계열,364.0,17,4.67
2022.0,서울교육대학교,인문사회계열,712.0,40,5.62
2022.0,서울교육대학교,자연과학계열,462.0,26,5.63
2022.0,서울기독대학교,예체능계열,115.0,11,9.57
2022.0,서울기독대학교,인문사회계열,278.0,19,6.83
2022.0,서울대학교,공학계열,5308.0,119,2.24
2022.0,서울대학교,예체능계열,1455.0,9,0.62
2022.0,서울대학교,인문사회계열,6567.0,67,1.02
2022.0,서울대학교,자연과학계열,7935.0,216,2.72
2022.0,서울시립대학교,공학계열,4632.0,152,3.28
2022.0,서울시립대학교,예체능계열,795.0,16,2.01
2022.0,서울시립대학교,인문사회계열,5322.0,128,2.41
2022.0,서울시립대학교,자연과학계열,1100.0,50,4.55
2022.0,서울신학대학교,공학계열,75.0,6,8.0
2022.0,서울신학대학교,예체능계열,448.0,39,8.71
2022.0,서울신학대학교,인문사회계열,2050.0,108,5.27
2022.0,서울여자대학교,공학계열,2317.0,65,2.81
2022.0,서울여자대학교,예체능계열,568.0,20,3.52
2022.0,서울여자대학교,인문사회계열,4256.0,171,4.02
2022.0,서울여자대학교,자연과학계열,1462.0,86,5.88
2022.0,서울장신대학교,예체능계열,70.0,18,25.71
2022.0,서울장신대학교,인문사회계열,383.0,18,4.7
2022.0,서울한영대학교,예체능계열,65.0,14,21.54
2022.0,서울한영대학교,인문사회계열,786.0,86,10.94
2022.0,서원대학교,공학계열,1771.0,125,7.06
2022.0,서원대학교,인문사회계열,3730.0,227,6.09
2022.0,서원대학교,자연과학계열,2918.0,127,4.35
2022.0,선문대학교,공학계열,4458.0,322,7.22
2022.0,선문대학교,인문사회계열,5707.0,405,7.1
2022.0,선문대학교,자연과학계열,2316.0,142,6.13
2022.0,성결대학교,공학계열,1568.0,80,5.1
2022.0,성결대학교,예체능계열,835.0,58,6.95
2022.0,성결대학교,인문사회계열,3535.0,193,5.46
2022.0,성결대학교,자연과학계열,451.0,8,1.77
2022.0,성공회대학교,공학계열,781.0,39,4.99
2022.0,성공회대학교,인문사회계열,2014.0,107,5.31
2022.0,성균관대학교,공학계열,7029.0,268,3.81
2022.0,성균관대학교,예체능계열,1970.0,62,3.15
2022.0,성균관대학교,인문사회계열,11537.0,288,2.5
2022.0,성균관대학교,자연과학계열,3940.0,154,3.91
2022.0,성신여자대학교,공학계열,1877.0,80,4.26
2022.0,성신여자대학교,예체능계열,2259.0,72,3.19
2022.0,성신여자대학교,인문사회계열,4330.0,170,3.93
2022.0,성신여자대학교,자연과학계열,2157.0,75,3.48
2022.0,세명대학교,공학계열,2184.0,162,7.42
2022.0,세명대학교,인문사회계열,4640.0,402,8.66
2022.0,세명대학교,자연과학계열,2721.0,149,5.48
2022.0,세종대학교,공학계열,6750.0,279,4.13
2022.0,세종대학교,예체능계열,1490.0,57,3.83
2022.0,세종대학교,인문사회계열,4674.0,219,4.69
2022.0,세종대학교,자연과학계열,1799.0,118,6.56
2022.0,세한대학교,공학계열,365.0,2,0.55
2022.0,세한대학교,예체능계열,286.0,48,16.78
2022.0,세한대학교,인문사회계열,1378.0,143,10.38
2022.0,세한대학교,자연과학계열,753.0,48,6.37
2022.0,송원대학교,공학계열,1074.0,137,12.76
2022.0,송원대학교,예체능계열,390.0,47,12.05
2022.0,송원대학교,인문사회계열,2011.0,196,9.75
2022.0,송원대학교,자연과학계열,48.0,6,12.5
2022.0,수원가톨릭대학교,인문사회계열,171.0,9,5.26
2022.0,수원대학교,공학계열,3517.0,193,5.49
2022.0,수원대학교,예체능계열,2045.0,161,7.87
2022.0,수원대학교,인문사회계열,4881.0,257,5.27
2022.0,수원대학교,자연과학계열,1368.0,59,4.31
2022.0,숙명여자대학교,공학계열,2016.0,97,4.81
2022.0,숙명여자대학교,예체능계열,1627.0,32,1.97
2022.0,숙명여자대학교,인문사회계열,6093.0,149,2.45
2022.0,숙명여자대학교,자연과학계열,2258.0,119,5.27
2022.0,순복음총회신학교,예체능계열,14.0,5,35.71
2022.0,순복음총회신학교,인문사회계열,47.0,8,17.02
2022.0,순천향대학교,공학계열,5953.0,340,5.71
2022.0,순천향대학교,인문사회계열,3823.0,222,5.81
2022.0,순천향대학교,자연과학계열,4164.0,195,4.68
2022.0,숭실대학교,공학계열,7944.0,231,2.91
2022.0,숭실대학교,인문사회계열,10217.0,314,3.07
2022.0,숭실대학교,자연과학계열,1325.0,80,6.04
2022.0,신경주대학교,예체능계열,69.0,7,10.14
2022.0,신경주대학교,인문사회계열,397.0,91,22.92
2022.0,신경주대학교,자연과학계열,358.0,32,8.94
2022.0,신라대학교,공학계열,2407.0,264,10.97
2022.0,신라대학교,예체능계열,715.0,65,9.09
2022.0,신라대학교,인문사회계열,4134.0,380,9.19
2022.0,신라대학교,자연과학계열,1638.0,99,6.04
2022.0,신한대학교,인문사회계열,314.0,18,5.73
2022.0,신한대학교,자연과학계열,1496.0,77,5.15
2022.0,신한대학교 _제2캠퍼스,예체능계열,1033.0,95,9.2
2022.0,신한대학교 _제2캠퍼스,인문사회계열,2780.0,126,4.53
2022.0,신한대학교 _제2캠퍼스,자연과학계열,2645.0,108,4.08
2022.0,아신대학교,인문사회계열,557.0,57,10.23
2022.0,아주대학교,공학계열,7224.0,245,3.39
2022.0,아주대학교,인문사회계열,4434.0,147,3.32
2022.0,아주대학교,자연과학계열,1801.0,57,3.16
2022.0,안양대학교,공학계열,1874.0,62,3.31
2022.0,안양대학교,예체능계열,139.0,6,4.32
2022.0,안양대학교,인문사회계열,2426.0,132,5.44
2022.0,안양대학교,자연과학계열,231.0,15,6.49
2022.0,안양대학교 _제2캠퍼스,공학계열,183.0,12,6.56
2022.0,안양대학교 _제2캠퍼스,예체능계열,77.0,11,14.29
2022.0,안양대학교 _제2캠퍼스,인문사회계열,98.0,5,5.1
2022.0,안양대학교 _제2캠퍼스,자연과학계열,54.0,8,14.81
2022.0,연세대학교,공학계열,5377.0,122,2.27
2022.0,연세대학교,예체능계열,660.0,12,1.82
2022.0,연세대학교,인문사회계열,17518.0,593,3.39
2022.0,연세대학교,자연과학계열,3693.0,76,2.06
2022.0,연세대학교(미래) _분교,공학계열,2781.0,175,6.29
2022.0,연세대학교(미래) _분교,인문사회계열,2815.0,103,3.66
2022.0,연세대학교(미래) _분교,자연과학계열,2813.0,61,2.17
2022.0,영남대학교,공학계열,10076.0,405,4.02
2022.0,영남대학교,예체능계열,1887.0,67,3.55
2022.0,영남대학교,인문사회계열,9235.0,435,4.71
2022.0,영남대학교,자연과학계열,6528.0,310,4.75
2022.0,영남신학대학교,인문사회계열,501.0,40,7.98
2022.0,영산대학교,공학계열,794.0,95,11.96
2022.0,영산대학교,인문사회계열,1028.0,134,13.04
2022.0,영산대학교,자연과학계열,1017.0,48,4.72
2022.0,영산대학교 _제2캠퍼스,공학계열,699.0,61,8.73
2022.0,영산대학교 _제2캠퍼스,예체능계열,1309.0,124,9.47
2022.0,영산대학교 _제2캠퍼스,인문사회계열,2349.0,262,11.15
2022.0,영산선학대학교,인문사회계열,53.0,2,3.77
2022.0,예수대학교,인문사회계열,46.0,5,10.87
2022.0,예수대학교,자연과학계열,547.0,7,1.28
2022.0,예원예술대학교,예체능계열,1176.0,138,11.73
2022.0,예원예술대학교,인문사회계열,134.0,5,3.73
2022.0,예원예술대학교 _제2캠퍼스,예체능계열,482.0,52,10.79
2022.0,용인대학교,공학계열,1051.0,69,6.57
2022.0,용인대학교,예체능계열,4994.0,276,5.53
2022.0,용인대학교,인문사회계열,326.0,29,8.9
2022.0,용인대학교,자연과학계열,1125.0,63,5.6
2022.0,우석대학교,공학계열,1324.0,149,11.25
2022.0,우석대학교,예체능계열,1436.0,154,10.72
2022.0,우석대학교,인문사회계열,3939.0,361,9.16
2022.0,우석대학교,자연과학계열,2181.0,103,4.72
2022.0,우송대학교,공학계열,5864.0,323,5.51
2022.0,우송대학교,인문사회계열,6557.0,258,3.93
2022.0,울산과학기술원,공학계열,1979.0,79,3.99
2022.0,울산과학기술원,인문사회계열,199.0,5,2.51
2022.0,울산과학기술원,자연과학계열,223.0,7,3.14
2022.0,울산대학교,공학계열,6672.0,278,4.17
2022.0,울산대학교,예체능계열,1185.0,69,5.82
2022.0,울산대학교,인문사회계열,5553.0,315,5.67
2022.0,울산대학교,자연과학계열,3329.0,154,4.63
2022.0,원광대학교,공학계열,5219.0,376,7.2
2022.0,원광대학교,예체능계열,901.0,62,6.88
2022.0,원광대학교,인문사회계열,5277.0,470,8.91
2022.0,원광대학교,자연과학계열,7481.0,281,3.76
2022.0,위덕대학교,공학계열,431.0,67,15.55
2022.0,위덕대학교,예체능계열,272.0,47,17.28
2022.0,위덕대학교,인문사회계열,1678.0,241,14.36
2022.0,위덕대학교,자연과학계열,841.0,67,7.97
2022.0,유원대학교,공학계열,1070.0,123,11.5
2022.0,유원대학교,예체능계열,436.0,58,13.3
2022.0,유원대학교,인문사회계열,1709.0,295,17.26
2022.0,유원대학교,자연과학계열,1536.0,143,9.31
2022.0,을지대학교,자연과학계열,302.0,1,0.33
2022.0,을지대학교 _제2캠퍼스,자연과학계열,3357.0,121,3.6
2022.0,을지대학교 _제3캠퍼스,자연과학계열,680.0,17,2.5
2022.0,이화여자대학교,공학계열,2616.0,70,2.68
2022.0,이화여자대학교,예체능계열,2418.0,28,1.16
2022.0,이화여자대학교,인문사회계열,8597.0,189,2.2
2022.0,이화여자대학교,자연과학계열,5020.0,178,3.55
2022.0,인제대학교,공학계열,4146.0,333,8.03
2022.0,인제대학교,인문사회계열,3150.0,236,7.49
2022.0,인제대학교,자연과학계열,3036.0,109,3.59
2022.0,인천가톨릭대학교,인문사회계열,75.0,7,9.33
2022.0,인천가톨릭대학교 _제2캠퍼스,예체능계열,550.0,36,6.55
2022.0,인천가톨릭대학교 _제2캠퍼스,자연과학계열,205.0,3,1.46
2022.0,인천대학교,공학계열,6380.0,232,3.64
2022.0,인천대학교,예체능계열,1374.0,52,3.78
2022.0,인천대학교,인문사회계열,5116.0,181,3.54
2022.0,인천대학교,자연과학계열,1825.0,61,3.34
2022.0,인하대학교,공학계열,11771.0,380,3.23
2022.0,인하대학교,예체능계열,1233.0,26,2.11
2022.0,인하대학교,인문사회계열,8338.0,251,3.01
2022.0,인하대학교,자연과학계열,3576.0,123,3.44
2022.0,장로회신학대학교,인문사회계열,816.0,35,4.29
2022.0,전남대학교,공학계열,5523.0,267,4.83
