기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,정원내,정원외,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100,학교_정규화
2013,대학교,사립,부산,기존,동의대학교,예ㆍ체능계열,1615,0,1396,1386,10,86.4,85.8,동의대학교
2013,대학교,사립,부산,기존,동의대학교,인문ㆍ사회계열,6765,0,8024,7203,821,118.6,106.5,동의대학교
2013,대학교,사립,부산,기존,동의대학교,자연과학계열,2530,0,2462,2350,112,97.3,92.9,동의대학교
2013,대학교,사립,부산,기존,동의대학교,의학계열,200,0,195,185,10,97.5,92.5,동의대학교
2013,대학교,사립,부산,기존,동의대학교,공학계열,4990,0,5221,4777,444,104.6,95.7,동의대학교
2013,대학교,사립,경기,기존,루터대학교,인문ㆍ사회계열,600,0,470,456,14,78.3,76.0,루터대학교
2013,대학교,사립,경기,기존,명지대학교,예ㆍ체능계열,1546,0,1618,1578,40,104.7,102.1,명지대학교
2013,대학교,사립,경기,기존,명지대학교,자연과학계열,1029,0,957,891,66,93.0,86.6,명지대학교
2013,대학교,사립,경기,기존,명지대학교,공학계열,4323,0,4721,4248,473,109.2,98.3,명지대학교
2013,대학교,사립,서울,기존,명지대학교 _제2캠퍼스,인문ㆍ사회계열,5253,0,7419,6144,1275,141.2,117.0,명지대학교 _제2캠퍼스
2013,대학교,사립,대전,기존,목원대학교,자연과학계열,1083,0,1094,1023,71,101.0,94.5,목원대학교
2013,대학교,사립,대전,기존,목원대학교,인문ㆍ사회계열,3989,0,4585,4243,342,114.9,106.4,목원대학교
2013,대학교,사립,대전,기존,목원대학교,예ㆍ체능계열,2559,0,2503,2480,23,97.8,96.9,목원대학교
2013,대학교,사립,대전,기존,목원대학교,공학계열,1519,0,1523,1406,117,100.3,92.6,목원대학교
2013,대학교,사립,전남,기존,목포가톨릭대학교,인문ㆍ사회계열,160,0,157,155,2,98.1,96.9,목포가톨릭대학교
2013,대학교,사립,전남,기존,목포가톨릭대학교,자연과학계열,360,0,403,355,48,111.9,98.6,목포가톨릭대학교
2013,대학교,사립,대전,기존,배재대학교,공학계열,1572,0,1579,1408,171,100.4,89.6,배재대학교
2013,대학교,사립,대전,기존,배재대학교,자연과학계열,1820,0,1896,1736,160,104.2,95.4,배재대학교
2013,대학교,사립,대전,기존,배재대학교,인문ㆍ사회계열,4878,0,5431,4802,629,111.3,98.4,배재대학교
2013,대학교,사립,대전,기존,배재대학교,예ㆍ체능계열,1075,0,1033,1015,18,96.1,94.4,배재대학교
2013,대학교,사립,충남,기존,백석대학교,예ㆍ체능계열,2725,0,2565,2413,152,94.1,88.6,백석대학교
2013,대학교,사립,충남,기존,백석대학교,자연과학계열,2118,0,2436,2079,357,115.0,98.2,백석대학교
2013,대학교,사립,충남,기존,백석대학교,인문ㆍ사회계열,7759,0,8403,7661,742,108.3,98.7,백석대학교
2013,대학교,사립,부산,기존,부산가톨릭대학교,인문ㆍ사회계열,1165,0,1118,1076,42,96.0,92.4,부산가톨릭대학교
2013,대학교,사립,부산,기존,부산가톨릭대학교,자연과학계열,2285,0,2654,2148,506,116.1,94.0,부산가톨릭대학교
2013,대학교,사립,부산,기존,부산가톨릭대학교,공학계열,420,0,355,354,1,84.5,84.3,부산가톨릭대학교
2013,교육대학,국립,부산,기존,부산교육대학교,예ㆍ체능계열,343,0,369,332,37,107.6,96.8,부산교육대학교
2013,교육대학,국립,부산,기존,부산교육대학교,인문ㆍ사회계열,726,0,783,729,54,107.9,100.4,부산교육대학교
2013,교육대학,국립,부산,기존,부산교육대학교,자연과학계열,504,0,544,499,45,107.9,99.0,부산교육대학교
2013,대학교,국립,부산,기존,부산대학교,자연과학계열,4403,0,4775,4357,418,108.4,99.0,부산대학교
2013,대학교,국립,부산,기존,부산대학교,공학계열,6432,0,7770,7011,759,120.8,109.0,부산대학교
2013,대학교,국립,부산,기존,부산대학교,예ㆍ체능계열,1436,0,1560,1470,90,108.6,102.4,부산대학교
2013,대학교,국립,부산,기존,부산대학교,인문ㆍ사회계열,5788,0,7567,6715,852,130.7,116.0,부산대학교
2013,대학교,사립,부산,기존,부산외국어대학교,예ㆍ체능계열,320,0,255,252,3,79.7,78.8,부산외국어대학교
2013,대학교,사립,부산,기존,부산외국어대학교,인문ㆍ사회계열,7630,70,8262,7523,739,109.3,99.5,부산외국어대학교
2013,대학교,사립,부산,기존,부산외국어대학교,공학계열,530,0,453,439,14,85.5,82.8,부산외국어대학교
2013,대학교,사립,부산,기존,부산외국어대학교,자연과학계열,90,0,62,62,0,68.9,68.9,부산외국어대학교
2013,대학교,사립,경남,기존,부산장신대학교,인문ㆍ사회계열,280,0,285,269,16,101.8,96.1,부산장신대학교
2013,대학교,사립,서울,기존,삼육대학교,예ㆍ체능계열,780,0,819,752,67,105.0,96.4,삼육대학교
2013,대학교,사립,서울,기존,삼육대학교,인문ㆍ사회계열,1891,0,2339,2014,325,123.7,106.5,삼육대학교
2013,대학교,사립,서울,기존,삼육대학교,자연과학계열,1980,0,2189,1876,313,110.6,94.7,삼육대학교
2013,대학교,사립,서울,기존,삼육대학교,공학계열,357,0,350,307,43,98.0,86.0,삼육대학교
2013,대학교,사립,서울,기존,상명대학교,공학계열,280,0,271,231,40,96.8,82.5,상명대학교
2013,대학교,사립,서울,기존,상명대학교,인문ㆍ사회계열,2700,0,3391,2722,669,125.6,100.8,상명대학교
2013,대학교,사립,서울,기존,상명대학교,예ㆍ체능계열,1080,0,1079,1052,27,99.9,97.4,상명대학교
2013,대학교,사립,서울,기존,상명대학교,자연과학계열,1540,0,1929,1566,363,125.3,101.7,상명대학교
2013,대학교,사립,강원,기존,상지대학교,예ㆍ체능계열,944,0,881,851,30,93.3,90.1,상지대학교
2013,대학교,사립,강원,기존,상지대학교,인문ㆍ사회계열,3980,0,4108,3697,411,103.2,92.9,상지대학교
2013,대학교,사립,강원,기존,상지대학교,공학계열,1115,0,1024,946,78,91.8,84.8,상지대학교
2013,대학교,사립,강원,기존,상지대학교,의학계열,240,0,244,231,13,101.7,96.3,상지대학교
2013,대학교,사립,강원,기존,상지대학교,자연과학계열,1915,0,1823,1719,104,95.2,89.8,상지대학교
2013,대학교,사립,서울,기존,서강대학교,자연과학계열,856,0,863,787,76,100.8,91.9,서강대학교
2013,대학교,사립,서울,기존,서강대학교,공학계열,1564,0,1815,1649,166,116.0,105.4,서강대학교
2013,대학교,사립,서울,기존,서강대학교,인문ㆍ사회계열,4140,0,5699,4801,898,137.7,116.0,서강대학교
2013,대학교,사립,서울,기존,서경대학교,예ㆍ체능계열,1450,0,1727,1332,395,119.1,91.9,서경대학교
2013,대학교,사립,서울,기존,서경대학교,공학계열,1600,0,1667,1472,195,104.2,92.0,서경대학교
2013,대학교,사립,서울,기존,서경대학교,인문ㆍ사회계열,2270,0,2855,2361,494,125.8,104.0,서경대학교
2013,대학교,사립,서울,기존,서경대학교,자연과학계열,320,0,376,324,52,117.5,101.3,서경대학교
2013,교육대학,국립,서울,기존,서울교육대학교,예ㆍ체능계열,321,0,348,316,32,108.4,98.4,서울교육대학교
2013,교육대학,국립,서울,기존,서울교육대학교,인문ㆍ사회계열,747,0,796,721,75,106.6,96.5,서울교육대학교
2013,교육대학,국립,서울,기존,서울교육대학교,자연과학계열,486,0,502,462,40,103.3,95.1,서울교육대학교
2013,대학교,사립,서울,기존,서울기독대학교,인문ㆍ사회계열,440,0,519,418,101,118.0,95.0,서울기독대학교
2013,대학교,사립,서울,기존,서울기독대학교,예ㆍ체능계열,231,0,215,213,2,93.1,92.2,서울기독대학교
2013,대학교,국립대법인,서울,기존,서울대학교,공학계열,3154,0,3805,3502,303,120.6,111.0,서울대학교
2013,대학교,국립대법인,서울,기존,서울대학교,인문ㆍ사회계열,4492,0,6498,5749,749,144.7,128.0,서울대학교
2013,대학교,국립대법인,서울,기존,서울대학교,예ㆍ체능계열,1140,0,1461,1348,113,128.2,118.2,서울대학교
2013,대학교,국립대법인,서울,기존,서울대학교,의학계열,428,0,580,447,133,135.5,104.4,서울대학교
2013,대학교,국립대법인,서울,기존,서울대학교,자연과학계열,3690,0,4368,3935,433,118.4,106.6,서울대학교
2013,대학교,공립,서울,기존,서울시립대학교,인문ㆍ사회계열,3248,0,4516,4110,406,139.0,126.5,서울시립대학교
2013,대학교,공립,서울,기존,서울시립대학교,예ㆍ체능계열,544,0,615,610,5,113.1,112.1,서울시립대학교
2013,대학교,공립,서울,기존,서울시립대학교,공학계열,2640,0,3381,3025,356,128.1,114.6,서울시립대학교
2013,대학교,공립,서울,기존,서울시립대학교,자연과학계열,680,0,797,762,35,117.2,112.1,서울시립대학교
2013,대학교,사립,경기,기존,서울신학대학교,인문ㆍ사회계열,1830,0,2011,1815,196,109.9,99.2,서울신학대학교
2013,대학교,사립,경기,기존,서울신학대학교,예ㆍ체능계열,330,0,364,348,16,110.3,105.5,서울신학대학교
2013,대학교,사립,서울,기존,서울여자대학교,예ㆍ체능계열,800,0,860,828,32,107.5,103.5,서울여자대학교
2013,대학교,사립,서울,기존,서울여자대학교,자연과학계열,2200,0,2408,2144,264,109.5,97.5,서울여자대학교
2013,대학교,사립,서울,기존,서울여자대학교,인문ㆍ사회계열,3920,0,4782,4218,564,122.0,107.6,서울여자대학교
2013,대학교,사립,경기,기존,서울장신대학교,예ㆍ체능계열,140,0,128,120,8,91.4,85.7,서울장신대학교
2013,대학교,사립,경기,기존,서울장신대학교,인문ㆍ사회계열,348,0,389,351,38,111.8,100.9,서울장신대학교
2013,대학교,사립,서울,기존,서울한영대학교,예ㆍ체능계열,77,0,73,71,2,94.8,92.2,서울한영대학교
2013,대학교,사립,서울,기존,서울한영대학교,인문ㆍ사회계열,723,0,690,672,18,95.4,92.9,서울한영대학교
2013,대학교,사립,충북,기존,서원대학교,인문ㆍ사회계열,3823,0,3728,3480,248,97.5,91.0,서원대학교
2013,대학교,사립,충북,기존,서원대학교,자연과학계열,1265,0,1169,1072,97,92.4,84.7,서원대학교
2013,대학교,사립,충북,기존,서원대학교,공학계열,960,0,907,852,55,94.5,88.8,서원대학교
2013,대학교,사립,충북,기존,서원대학교,예ㆍ체능계열,965,0,868,828,40,89.9,85.8,서원대학교
2013,대학교,사립,충남,기존,선문대학교,공학계열,2862,0,2789,2558,231,97.4,89.4,선문대학교
2013,대학교,사립,충남,기존,선문대학교,인문ㆍ사회계열,4504,0,5372,4615,757,119.3,102.5,선문대학교
2013,대학교,사립,충남,기존,선문대학교,자연과학계열,1203,0,1280,1126,154,106.4,93.6,선문대학교
2013,대학교,사립,충남,기존,선문대학교,예ㆍ체능계열,664,0,593,576,17,89.3,86.7,선문대학교
2013,대학교,사립,경기,기존,성결대학교,예ㆍ체능계열,720,0,801,706,95,111.3,98.1,성결대학교
2013,대학교,사립,경기,기존,성결대학교,인문ㆍ사회계열,3160,0,3474,3136,338,109.9,99.2,성결대학교
2013,대학교,사립,경기,기존,성결대학교,공학계열,1240,0,1236,1129,107,99.7,91.0,성결대학교
2013,대학교,사립,서울,기존,성공회대학교,인문ㆍ사회계열,1400,0,1630,1448,182,116.4,103.4,성공회대학교
2013,대학교,사립,서울,기존,성공회대학교,자연과학계열,160,0,183,170,13,114.4,106.3,성공회대학교
2013,대학교,사립,서울,기존,성공회대학교,공학계열,600,0,556,534,22,92.7,89.0,성공회대학교
2013,대학교,사립,서울,기존,성균관대학교,공학계열,4599,0,6032,5025,1007,131.2,109.3,성균관대학교
2013,대학교,사립,서울,기존,성균관대학교,예ㆍ체능계열,1236,0,1511,1417,94,122.2,114.6,성균관대학교
2013,대학교,사립,서울,기존,성균관대학교,자연과학계열,1684,0,1884,1688,196,111.9,100.2,성균관대학교
2013,대학교,사립,서울,기존,성균관대학교,인문ㆍ사회계열,6448,0,9857,7477,2380,152.9,116.0,성균관대학교
2013,대학교,사립,서울,기존,성균관대학교,의학계열,88,0,81,81,0,92.0,92.0,성균관대학교
2013,대학교,사립,서울,기존,성신여자대학교,자연과학계열,1971,0,2281,1965,316,115.7,99.7,성신여자대학교
2013,대학교,사립,서울,기존,성신여자대학교,예ㆍ체능계열,2131,0,2261,2094,167,106.1,98.3,성신여자대학교
2013,대학교,사립,서울,기존,성신여자대학교,인문ㆍ사회계열,4768,0,5872,5107,765,123.2,107.1,성신여자대학교
2013,대학교,사립,충북,기존,세명대학교,의학계열,160,0,193,148,45,120.6,92.5,세명대학교
2013,대학교,사립,충북,기존,세명대학교,자연과학계열,2060,0,2029,1877,152,98.5,91.1,세명대학교
2013,대학교,사립,충북,기존,세명대학교,공학계열,1150,0,1107,1017,90,96.3,88.4,세명대학교
2013,대학교,사립,충북,기존,세명대학교,예ㆍ체능계열,1070,0,989,914,75,92.4,85.4,세명대학교
2013,대학교,사립,충북,기존,세명대학교,인문ㆍ사회계열,4070,0,4110,3783,327,101.0,92.9,세명대학교
2013,대학교,사립,서울,기존,세종대학교,자연과학계열,923,1,867,810,57,94.0,87.9,세종대학교
2013,대학교,사립,서울,기존,세종대학교,예ㆍ체능계열,1340,16,1574,1452,122,118.9,109.7,세종대학교
2013,대학교,사립,서울,기존,세종대학교,공학계열,4307,2,5259,4652,607,122.2,108.1,세종대학교
2013,대학교,사립,서울,기존,세종대학교,인문ㆍ사회계열,2710,8,3458,2952,506,128.0,109.3,세종대학교
2013,대학교,사립,전남,기존,세한대학교,공학계열,220,0,134,124,10,60.9,56.4,세한대학교
2013,대학교,사립,전남,기존,세한대학교,자연과학계열,830,0,843,739,104,101.6,89.0,세한대학교
2013,대학교,사립,전남,기존,세한대학교,예ㆍ체능계열,1910,0,1751,1705,46,91.7,89.3,세한대학교
2013,대학교,사립,전남,기존,세한대학교,인문ㆍ사회계열,1640,0,1766,1555,211,107.7,94.8,세한대학교
2013,대학교,사립,경기,기존,수원가톨릭대학교,인문ㆍ사회계열,360,0,167,164,3,46.4,45.6,수원가톨릭대학교
2013,대학교,사립,경기,기존,수원대학교,인문ㆍ사회계열,3266,0,3620,2990,630,110.8,91.5,수원대학교
2013,대학교,사립,경기,기존,수원대학교,예ㆍ체능계열,2470,0,2402,2345,57,97.2,94.9,수원대학교
2013,대학교,사립,경기,기존,수원대학교,자연과학계열,1566,0,1622,1468,154,103.6,93.7,수원대학교
2013,대학교,사립,경기,기존,수원대학교,공학계열,3165,0,3604,3260,344,113.9,103.0,수원대학교
2013,대학교,사립,서울,기존,숙명여자대학교,자연과학계열,2002,0,2181,1924,257,108.9,96.1,숙명여자대학교
2013,대학교,사립,서울,기존,숙명여자대학교,예ㆍ체능계열,1520,0,1624,1581,43,106.8,104.0,숙명여자대학교
2013,대학교,사립,서울,기존,숙명여자대학교,인문ㆍ사회계열,5590,0,7077,6033,1044,126.6,107.9,숙명여자대학교
2013,각종학교(대학),사립,충북,기존,순복음총회신학교,인문ㆍ사회계열,390,0,266,266,0,68.2,68.2,순복음총회신학교
2013,각종학교(대학),사립,충북,기존,순복음총회신학교,예ㆍ체능계열,10,0,10,10,0,100.0,100.0,순복음총회신학교
2013,대학교,사립,충남,기존,순천향대학교,의학계열,372,0,371,354,17,99.7,95.2,순천향대학교
2013,대학교,사립,충남,기존,순천향대학교,자연과학계열,2389,0,2408,2197,211,100.8,92.0,순천향대학교
2013,대학교,사립,충남,기존,순천향대학교,공학계열,2620,0,2836,2586,250,108.2,98.7,순천향대학교
2013,대학교,사립,충남,기존,순천향대학교,예ㆍ체능계열,1040,0,1046,1008,38,100.6,96.9,순천향대학교
2013,대학교,사립,충남,기존,순천향대학교,인문ㆍ사회계열,3965,0,4747,4177,570,119.7,105.3,순천향대학교
2013,대학교,사립,서울,기존,숭실대학교,예ㆍ체능계열,180,0,167,153,14,92.8,85.0,숭실대학교
2013,대학교,사립,서울,기존,숭실대학교,공학계열,4722,0,5832,5119,713,123.5,108.4,숭실대학교
2013,대학교,사립,서울,기존,숭실대학교,인문ㆍ사회계열,4888,0,7015,5783,1232,143.5,118.3,숭실대학교
2013,대학교,사립,서울,기존,숭실대학교,자연과학계열,940,0,1007,919,88,107.1,97.8,숭실대학교
2013,대학교,사립,경북,기존,신경주대학교,자연과학계열,820,57,477,459,18,62.5,60.2,신경주대학교
2013,대학교,사립,경북,기존,신경주대학교,공학계열,345,5,135,131,4,39.7,38.5,신경주대학교
2013,대학교,사립,경북,기존,신경주대학교,인문ㆍ사회계열,3885,497,2285,2163,122,67.4,63.8,신경주대학교
2013,대학교,사립,경북,기존,신경주대학교,예ㆍ체능계열,593,10,266,258,8,45.6,44.3,신경주대학교
2013,대학교,사립,부산,기존,신라대학교,공학계열,1443,0,1337,1222,115,92.7,84.7,신라대학교
2013,대학교,사립,부산,기존,신라대학교,자연과학계열,2028,0,1989,1839,150,98.1,90.7,신라대학교
2013,대학교,사립,부산,기존,신라대학교,예ㆍ체능계열,1095,0,1016,977,39,92.8,89.2,신라대학교
2013,대학교,사립,부산,기존,신라대학교,인문ㆍ사회계열,5194,0,5698,5031,667,109.7,96.9,신라대학교
2013,대학교,사립,경기,기존,아신대학교,인문ㆍ사회계열,840,0,717,682,35,85.4,81.2,아신대학교
2013,대학교,사립,경기,기존,아주대학교,의학계열,80,0,93,86,7,116.3,107.5,아주대학교
2013,대학교,사립,경기,기존,아주대학교,자연과학계열,1137,0,1293,1042,251,113.7,91.6,아주대학교
2013,대학교,사립,경기,기존,아주대학교,인문ㆍ사회계열,2629,0,3490,3109,381,132.8,118.3,아주대학교
2013,대학교,사립,경기,기존,아주대학교,공학계열,4075,0,5295,4811,484,129.9,118.1,아주대학교
2013,대학교,사립,경기,기존,안양대학교,공학계열,1470,0,1381,1275,106,93.9,86.7,안양대학교
2013,대학교,사립,경기,기존,안양대학교,자연과학계열,360,0,361,338,23,100.3,93.9,안양대학교
2013,대학교,사립,경기,기존,안양대학교,인문ㆍ사회계열,2276,0,2474,2242,232,108.7,98.5,안양대학교
2013,대학교,사립,경기,기존,안양대학교,예ㆍ체능계열,362,0,541,520,21,149.4,143.6,안양대학교
2013,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,인문ㆍ사회계열,280,0,272,244,28,97.1,87.1,안양대학교 _제2캠퍼스
2013,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,공학계열,280,0,245,239,6,87.5,85.4,안양대학교 _제2캠퍼스
2013,대학교,사립,서울,기존,연세대학교,공학계열,3706,0,4522,3978,544,122.0,107.3,연세대학교
2013,대학교,사립,서울,기존,연세대학교,자연과학계열,2309,0,3272,2607,665,141.7,112.9,연세대학교
2013,대학교,사립,서울,기존,연세대학교,인문ㆍ사회계열,6599,0,9981,8273,1708,151.3,125.4,연세대학교
2013,대학교,사립,서울,기존,연세대학교,의학계열,374,0,441,358,83,117.9,95.7,연세대학교
2013,대학교,사립,서울,기존,연세대학교,예ㆍ체능계열,872,0,1010,939,71,115.8,107.7,연세대학교
2013,대학교,사립,강원,기존,연세대학교(미래) _분교,자연과학계열,2614,0,3218,2674,544,123.1,102.3,연세대학교(미래) _분교
2013,대학교,사립,강원,기존,연세대학교(미래) _분교,공학계열,932,0,1132,986,146,121.5,105.8,연세대학교(미래) _분교
2013,대학교,사립,강원,기존,연세대학교(미래) _분교,인문ㆍ사회계열,2380,0,3223,2776,447,135.4,116.6,연세대학교(미래) _분교
2013,대학교,사립,강원,기존,연세대학교(미래) _분교,의학계열,372,0,446,395,51,119.9,106.2,연세대학교(미래) _분교
2013,대학교,사립,경북,기존,영남대학교,인문ㆍ사회계열,8521,0,10457,9272,1185,122.7,108.8,영남대학교
2013,대학교,사립,경북,기존,영남대학교,예ㆍ체능계열,2042,0,2140,2042,98,104.8,100.0,영남대학교
2013,대학교,사립,경북,기존,영남대학교,자연과학계열,3884,0,3964,3648,316,102.1,93.9,영남대학교
2013,대학교,사립,경북,기존,영남대학교,의학계열,152,0,168,156,12,110.5,102.6,영남대학교
2013,대학교,사립,경북,기존,영남대학교,공학계열,5330,0,6764,6056,708,126.9,113.6,영남대학교
2013,대학교,사립,경북,기존,영남신학대학교,인문ㆍ사회계열,560,0,557,540,17,99.5,96.4,영남신학대학교
2013,대학교,사립,경남,기존,영산대학교,자연과학계열,465,0,517,441,76,111.2,94.8,영산대학교
2013,대학교,사립,경남,기존,영산대학교,인문ㆍ사회계열,2127,0,1836,1559,277,86.3,73.3,영산대학교
2013,대학교,사립,경남,기존,영산대학교,예ㆍ체능계열,450,0,351,344,7,78.0,76.4,영산대학교
2013,대학교,사립,경남,기존,영산대학교,공학계열,670,0,640,611,29,95.5,91.2,영산대학교
2013,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,인문ㆍ사회계열,1572,0,2206,1987,219,140.3,126.4,영산대학교 _제2캠퍼스
2013,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,자연과학계열,540,0,641,576,65,118.7,106.7,영산대학교 _제2캠퍼스
2013,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,예ㆍ체능계열,800,0,798,713,85,99.8,89.1,영산대학교 _제2캠퍼스
2013,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,공학계열,120,0,95,89,6,79.2,74.2,영산대학교 _제2캠퍼스
2013,대학교,사립,전남,기존,영산선학대학교,인문ㆍ사회계열,200,0,40,39,1,20.0,19.5,영산선학대학교
2013,대학교,사립,전북,기존,예수대학교,자연과학계열,455,0,501,441,60,110.1,96.9,예수대학교
2013,대학교,사립,전북,기존,예수대학교,인문ㆍ사회계열,93,0,86,84,2,92.5,90.3,예수대학교
2013,대학교,사립,전북,기존,예원예술대학교,예ㆍ체능계열,866,0,893,736,157,103.1,85.0,예원예술대학교
2013,대학교,사립,전북,기존,예원예술대학교,인문ㆍ사회계열,130,0,105,89,16,80.8,68.5,예원예술대학교
2013,대학교,사립,경기,기존,용인대학교,인문ㆍ사회계열,1576,0,1772,1540,232,112.4,97.7,용인대학교
2013,대학교,사립,경기,기존,용인대학교,자연과학계열,1036,0,1150,1040,110,111.0,100.4,용인대학교
2013,대학교,사립,경기,기존,용인대학교,예ㆍ체능계열,3268,0,3567,3305,262,109.1,101.1,용인대학교
2013,대학교,사립,전북,기존,우석대학교,의학계열,120,0,151,117,34,125.8,97.5,우석대학교
2013,대학교,사립,전북,기존,우석대학교,공학계열,960,0,867,807,60,90.3,84.1,우석대학교
2013,대학교,사립,전북,기존,우석대학교,인문ㆍ사회계열,2955,0,3147,2819,328,106.5,95.4,우석대학교
2013,대학교,사립,전북,기존,우석대학교,예ㆍ체능계열,1420,0,1296,1253,43,91.3,88.2,우석대학교
2013,대학교,사립,전북,기존,우석대학교,자연과학계열,2405,0,2398,2153,245,99.7,89.5,우석대학교
2013,대학교,사립,대전,기존,우송대학교,자연과학계열,1382,0,1339,1272,67,96.9,92.0,우송대학교
2013,대학교,사립,대전,기존,우송대학교,인문ㆍ사회계열,4052,0,4413,3671,742,108.9,90.6,우송대학교
2013,대학교,사립,대전,기존,우송대학교,예ㆍ체능계열,805,0,780,668,112,96.9,83.0,우송대학교
2013,대학교,사립,대전,기존,우송대학교,공학계열,2510,0,2200,1970,230,87.6,78.5,우송대학교
2013,대학교,특별법법인,울산,기존,울산과학기술원,공학계열,2450,0,2158,2084,74,88.1,85.1,울산과학기술원
2013,대학교,특별법법인,울산,기존,울산과학기술원,인문ㆍ사회계열,550,0,359,347,12,65.3,63.1,울산과학기술원
2013,대학교,사립,울산,기존,울산대학교,자연과학계열,2100,0,2339,2159,180,111.4,102.8,울산대학교
2013,대학교,사립,울산,기존,울산대학교,인문ㆍ사회계열,4042,0,4952,4513,439,122.5,111.7,울산대학교
2013,대학교,사립,울산,기존,울산대학교,의학계열,160,0,155,155,0,96.9,96.9,울산대학교
2013,대학교,사립,울산,기존,울산대학교,예ㆍ체능계열,1330,0,1310,1292,18,98.5,97.1,울산대학교
2013,대학교,사립,울산,기존,울산대학교,공학계열,4060,0,5281,4778,503,130.1,117.7,울산대학교
2013,대학교,사립,전북,기존,원광대학교,예ㆍ체능계열,1964,0,1735,1670,65,88.3,85.0,원광대학교
2013,대학교,사립,전북,기존,원광대학교,인문ㆍ사회계열,7055,0,7486,6917,569,106.1,98.0,원광대학교
2013,대학교,사립,전북,기존,원광대학교,자연과학계열,3836,0,3847,3562,285,100.3,92.9,원광대학교
2013,대학교,사립,전북,기존,원광대학교,공학계열,2506,0,2662,2416,246,106.2,96.4,원광대학교
2013,대학교,사립,전북,기존,원광대학교,의학계열,984,0,1037,951,86,105.4,96.6,원광대학교
2013,대학교,사립,경북,기존,위덕대학교,인문ㆍ사회계열,1456,0,1456,1357,99,100.0,93.2,위덕대학교
2013,대학교,사립,경북,기존,위덕대학교,공학계열,897,0,737,719,18,82.2,80.2,위덕대학교
2013,대학교,사립,경북,기존,위덕대학교,예ㆍ체능계열,317,0,273,265,8,86.1,83.6,위덕대학교
2013,대학교,사립,경북,기존,위덕대학교,자연과학계열,865,0,748,706,42,86.5,81.6,위덕대학교
2013,대학교,사립,충북,기존,유원대학교,자연과학계열,1045,0,1079,982,97,103.3,94.0,유원대학교
2013,대학교,사립,충북,기존,유원대학교,인문ㆍ사회계열,1520,0,1348,1301,47,88.7,85.6,유원대학교
2013,대학교,사립,충북,기존,유원대학교,예ㆍ체능계열,560,0,401,384,17,71.6,68.6,유원대학교
2013,대학교,사립,충북,기존,유원대학교,공학계열,1195,0,974,953,21,81.5,79.7,유원대학교
2013,대학교,사립,대전,기존,을지대학교,의학계열,160,0,194,172,22,121.3,107.5,을지대학교
2013,대학교,사립,대전,기존,을지대학교,인문ㆍ사회계열,40,0,56,54,2,140.0,135.0,을지대학교
2013,대학교,사립,대전,기존,을지대학교,자연과학계열,508,0,599,497,102,117.9,97.8,을지대학교
2013,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,자연과학계열,3188,0,3584,3010,574,112.4,94.4,을지대학교 _제2캠퍼스
2013,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,인문ㆍ사회계열,800,0,860,718,142,107.5,89.8,을지대학교 _제2캠퍼스
2013,대학교,사립,서울,기존,이화여자대학교,공학계열,1075,0,1217,1124,93,113.2,104.6,이화여자대학교
2013,대학교,사립,서울,기존,이화여자대학교,예ㆍ체능계열,2576,0,3062,2852,210,118.9,110.7,이화여자대학교
2013,대학교,사립,서울,기존,이화여자대학교,자연과학계열,2765,0,3122,2802,320,112.9,101.3,이화여자대학교
2013,대학교,사립,서울,기존,이화여자대학교,인문ㆍ사회계열,6020,0,8682,7505,1177,144.2,124.7,이화여자대학교
2013,대학교,사립,경남,기존,인제대학교,공학계열,1974,0,2018,1871,147,102.2,94.8,인제대학교
2013,대학교,사립,경남,기존,인제대학교,인문ㆍ사회계열,3627,0,3835,3586,249,105.7,98.9,인제대학교
2013,대학교,사립,경남,기존,인제대학교,예ㆍ체능계열,912,0,857,815,42,94.0,89.4,인제대학교
2013,대학교,사립,경남,기존,인제대학교,자연과학계열,2573,0,2801,2502,299,108.9,97.2,인제대학교
2013,대학교,사립,인천,기존,인천가톨릭대학교,인문ㆍ사회계열,130,0,100,98,2,76.9,75.4,인천가톨릭대학교
2013,대학교,국립대법인,인천,기존,인천대학교,예ㆍ체능계열,1044,0,1382,873,509,132.4,83.6,인천대학교
2013,대학교,국립대법인,인천,기존,인천대학교,인문ㆍ사회계열,4132,0,5453,3908,1545,132.0,94.6,인천대학교
2013,대학교,국립대법인,인천,기존,인천대학교,공학계열,4330,0,6484,3835,2649,149.7,88.6,인천대학교
2013,대학교,국립대법인,인천,기존,인천대학교,자연과학계열,1214,0,1300,1183,117,107.1,97.4,인천대학교
2013,대학교,사립,인천,기존,인하대학교,공학계열,5913,0,8073,6936,1137,136.5,117.3,인하대학교
2013,대학교,사립,인천,기존,인하대학교,자연과학계열,1400,0,1581,1389,192,112.9,99.2,인하대학교
