기준연도,학교명,계열,졸업자(A),진학자(B),진학률(%),학교명_정규화
2020,대구대학교,예체능계열,181,9,4.97,대구대학교
2020,대구대학교,인문사회계열,2205,76,3.45,대구대학교
2020,대구대학교,자연과학계열,661,42,6.35,대구대학교
2020,대구예술대학교,공학계열,25,0,0.0,대구예술대학교
2020,대구예술대학교,예체능계열,195,3,1.54,대구예술대학교
2020,대구예술대학교,인문사회계열,29,2,6.9,대구예술대학교
2020,대구예술대학교,자연과학계열,19,2,10.53,대구예술대학교
2020,대구한의대학교,공학계열,441,21,4.76,대구한의대학교
2020,대구한의대학교,예체능계열,120,8,6.67,대구한의대학교
2020,대구한의대학교,의학계열,139,1,0.72,대구한의대학교
2020,대구한의대학교,인문사회계열,464,19,4.09,대구한의대학교
2020,대구한의대학교,자연과학계열,470,8,1.7,대구한의대학교
2020,대신대학교,예체능계열,19,0,0.0,대신대학교
2020,대신대학교,인문사회계열,81,12,14.81,대신대학교
2020,대전가톨릭대학교,인문사회계열,12,7,58.33,대전가톨릭대학교
2020,대전대학교,공학계열,495,15,3.03,대전대학교
2020,대전대학교,예체능계열,269,2,0.74,대전대학교
2020,대전대학교,의학계열,73,2,2.74,대전대학교
2020,대전대학교,인문사회계열,718,11,1.53,대전대학교
2020,대전대학교,자연과학계열,328,23,7.01,대전대학교
2020,대전신학대학교,인문사회계열,37,15,40.54,대전신학대학교
2020,대진대학교,공학계열,419,13,3.1,대진대학교
2020,대진대학교,예체능계열,157,10,6.37,대진대학교
2020,대진대학교,인문사회계열,718,14,1.95,대진대학교
2020,대진대학교,자연과학계열,281,22,7.83,대진대학교
2020,덕성여자대학교,공학계열,73,2,2.74,덕성여자대학교
2020,덕성여자대학교,예체능계열,145,11,7.59,덕성여자대학교
2020,덕성여자대학교,인문사회계열,664,29,4.37,덕성여자대학교
2020,덕성여자대학교,자연과학계열,336,18,5.36,덕성여자대학교
2020,동국대학교,공학계열,829,52,6.27,동국대학교
2020,동국대학교,예체능계열,187,17,9.09,동국대학교
2020,동국대학교,인문사회계열,1457,65,4.46,동국대학교
2020,동국대학교,자연과학계열,516,92,17.83,동국대학교
2020,동국대학교(WISE) _분교,공학계열,292,5,1.71,동국대학교(WISE) _분교
2020,동국대학교(WISE) _분교,예체능계열,119,28,23.53,동국대학교(WISE) _분교
2020,동국대학교(WISE) _분교,의학계열,78,1,1.28,동국대학교(WISE) _분교
2020,동국대학교(WISE) _분교,인문사회계열,940,38,4.04,동국대학교(WISE) _분교
2020,동국대학교(WISE) _분교,자연과학계열,252,21,8.33,동국대학교(WISE) _분교
2020,동덕여자대학교,공학계열,165,6,3.64,동덕여자대학교
2020,동덕여자대학교,예체능계열,438,36,8.22,동덕여자대학교
2020,동덕여자대학교,의학계열,47,3,6.38,동덕여자대학교
2020,동덕여자대학교,인문사회계열,722,30,4.16,동덕여자대학교
2020,동덕여자대학교,자연과학계열,156,10,6.41,동덕여자대학교
2020,동명대학교,공학계열,850,11,1.29,동명대학교
2020,동명대학교,예체능계열,222,1,0.45,동명대학교
2020,동명대학교,인문사회계열,566,6,1.06,동명대학교
2020,동명대학교,자연과학계열,62,1,1.61,동명대학교
2020,동서대학교,공학계열,460,4,0.87,동서대학교
2020,동서대학교,예체능계열,417,7,1.68,동서대학교
2020,동서대학교,인문사회계열,1135,12,1.06,동서대학교
2020,동서대학교,자연과학계열,222,9,4.05,동서대학교
2020,동신대학교,공학계열,508,12,2.36,동신대학교
2020,동신대학교,예체능계열,141,5,3.55,동신대학교
2020,동신대학교,의학계열,51,2,3.92,동신대학교
2020,동신대학교,인문사회계열,608,9,1.48,동신대학교
2020,동신대학교,자연과학계열,219,5,2.28,동신대학교
2020,동아대학교,공학계열,1462,46,3.15,동아대학교
2020,동아대학교,예체능계열,426,33,7.75,동아대학교
2020,동아대학교,의학계열,45,0,0.0,동아대학교
2020,동아대학교,인문사회계열,1416,49,3.46,동아대학교
2020,동아대학교,자연과학계열,729,84,11.52,동아대학교
2020,동양대학교,공학계열,512,7,1.37,동양대학교
2020,동양대학교,예체능계열,25,0,0.0,동양대학교
2020,동양대학교,인문사회계열,192,2,1.04,동양대학교
2020,동양대학교,자연과학계열,51,0,0.0,동양대학교
2020,동의대학교,공학계열,1189,30,2.52,동의대학교
2020,동의대학교,예체능계열,254,11,4.33,동의대학교
2020,동의대학교,의학계열,40,0,0.0,동의대학교
2020,동의대학교,인문사회계열,1446,26,1.8,동의대학교
2020,동의대학교,자연과학계열,554,37,6.68,동의대학교
2020,루터대학교,예체능계열,34,3,8.82,루터대학교
2020,루터대학교,인문사회계열,44,2,4.55,루터대학교
2020,명지대학교,공학계열,870,74,8.51,명지대학교
2020,명지대학교,예체능계열,266,7,2.63,명지대학교
2020,명지대학교,자연과학계열,448,72,16.07,명지대학교
2020,명지대학교 _제2캠퍼스,공학계열,96,2,2.08,명지대학교 _제2캠퍼스
2020,명지대학교 _제2캠퍼스,예체능계열,39,8,20.51,명지대학교 _제2캠퍼스
2020,명지대학교 _제2캠퍼스,인문사회계열,1431,47,3.28,명지대학교 _제2캠퍼스
2020,목원대학교,공학계열,343,6,1.75,목원대학교
2020,목원대학교,예체능계열,452,18,3.98,목원대학교
2020,목원대학교,인문사회계열,771,48,6.23,목원대학교
2020,목원대학교,자연과학계열,216,14,6.48,목원대학교
2020,목포가톨릭대학교,공학계열,115,0,0.0,목포가톨릭대학교
2020,목포가톨릭대학교,인문사회계열,28,0,0.0,목포가톨릭대학교
2020,배재대학교,공학계열,451,17,3.77,배재대학교
2020,배재대학교,예체능계열,93,17,18.28,배재대학교
2020,배재대학교,인문사회계열,937,34,3.63,배재대학교
2020,배재대학교,자연과학계열,317,16,5.05,배재대학교
2020,백석대학교,공학계열,732,7,0.96,백석대학교
2020,백석대학교,예체능계열,573,20,3.49,백석대학교
2020,백석대학교,인문사회계열,1493,32,2.14,백석대학교
2020,백석대학교,자연과학계열,102,0,0.0,백석대학교
2020,부산가톨릭대학교,공학계열,271,3,1.11,부산가톨릭대학교
2020,부산가톨릭대학교,인문사회계열,320,2,0.62,부산가톨릭대학교
2020,부산가톨릭대학교,자연과학계열,371,9,2.43,부산가톨릭대학교
2020,부산교육대학교,공학계열,33,0,0.0,부산교육대학교
2020,부산교육대학교,예체능계열,92,1,1.09,부산교육대학교
2020,부산교육대학교,인문사회계열,207,0,0.0,부산교육대학교
2020,부산교육대학교,자연과학계열,63,0,0.0,부산교육대학교
2020,부산대학교,공학계열,1546,161,10.41,부산대학교
2020,부산대학교,예체능계열,379,47,12.4,부산대학교
2020,부산대학교,인문사회계열,1478,55,3.72,부산대학교
2020,부산대학교,자연과학계열,1131,178,15.74,부산대학교
2020,부산외국어대학교,공학계열,295,7,2.37,부산외국어대학교
2020,부산외국어대학교,예체능계열,91,2,2.2,부산외국어대학교
2020,부산외국어대학교,인문사회계열,1388,17,1.22,부산외국어대학교
2020,부산외국어대학교,자연과학계열,105,6,5.71,부산외국어대학교
2020,부산장신대학교,인문사회계열,68,16,23.53,부산장신대학교
2020,삼육대학교,공학계열,283,4,1.41,삼육대학교
2020,삼육대학교,예체능계열,212,5,2.36,삼육대학교
2020,삼육대학교,의학계열,49,1,2.04,삼육대학교
2020,삼육대학교,인문사회계열,443,17,3.84,삼육대학교
2020,삼육대학교,자연과학계열,337,35,10.39,삼육대학교
2020,상명대학교,공학계열,189,18,9.52,상명대학교
2020,상명대학교,예체능계열,235,15,6.38,상명대학교
2020,상명대학교,인문사회계열,777,15,1.93,상명대학교
2020,상명대학교,자연과학계열,329,36,10.94,상명대학교
2020,상지대학교,공학계열,423,9,2.13,상지대학교
2020,상지대학교,예체능계열,118,2,1.69,상지대학교
2020,상지대학교,의학계열,48,1,2.08,상지대학교
2020,상지대학교,인문사회계열,452,5,1.11,상지대학교
2020,상지대학교,자연과학계열,296,8,2.7,상지대학교
2020,서강대학교,공학계열,266,100,37.59,서강대학교
2020,서강대학교,인문사회계열,981,114,11.62,서강대학교
2020,서강대학교,자연과학계열,255,88,34.51,서강대학교
2020,서경대학교,공학계열,387,27,6.98,서경대학교
2020,서경대학교,예체능계열,284,16,5.63,서경대학교
2020,서경대학교,인문사회계열,401,3,0.75,서경대학교
2020,서경대학교,자연과학계열,265,13,4.91,서경대학교
2020,서울교육대학교,공학계열,27,2,7.41,서울교육대학교
2020,서울교육대학교,예체능계열,86,2,2.33,서울교육대학교
2020,서울교육대학교,인문사회계열,232,13,5.6,서울교육대학교
2020,서울교육대학교,자연과학계열,25,0,0.0,서울교육대학교
2020,서울기독대학교,공학계열,12,0,0.0,서울기독대학교
2020,서울기독대학교,예체능계열,13,4,30.77,서울기독대학교
2020,서울기독대학교,인문사회계열,45,2,4.44,서울기독대학교
2020,서울대학교,공학계열,715,252,35.24,서울대학교
2020,서울대학교,예체능계열,344,41,11.92,서울대학교
2020,서울대학교,의학계열,188,13,6.91,서울대학교
2020,서울대학교,인문사회계열,1228,319,25.98,서울대학교
2020,서울대학교,자연과학계열,838,326,38.9,서울대학교
2020,서울시립대학교,공학계열,651,84,12.9,서울시립대학교
2020,서울시립대학교,예체능계열,50,4,8.0,서울시립대학교
2020,서울시립대학교,인문사회계열,866,30,3.46,서울시립대학교
2020,서울시립대학교,자연과학계열,308,49,15.91,서울시립대학교
2020,서울신학대학교,공학계열,26,0,0.0,서울신학대학교
2020,서울신학대학교,예체능계열,72,2,2.78,서울신학대학교
2020,서울신학대학교,인문사회계열,324,44,13.58,서울신학대학교
2020,서울여자대학교,공학계열,275,33,12.0,서울여자대학교
2020,서울여자대학교,예체능계열,205,13,6.34,서울여자대학교
2020,서울여자대학교,인문사회계열,915,38,4.15,서울여자대학교
2020,서울여자대학교,자연과학계열,250,24,9.6,서울여자대학교
2020,서울장신대학교,예체능계열,27,4,14.81,서울장신대학교
2020,서울장신대학교,인문사회계열,78,14,17.95,서울장신대학교
2020,서울한영대학교,예체능계열,6,0,0.0,서울한영대학교
2020,서울한영대학교,인문사회계열,109,3,2.75,서울한영대학교
2020,서원대학교,공학계열,264,9,3.41,서원대학교
2020,서원대학교,예체능계열,158,8,5.06,서원대학교
2020,서원대학교,인문사회계열,858,17,1.98,서원대학교
2020,서원대학교,자연과학계열,192,4,2.08,서원대학교
2020,선문대학교,공학계열,797,24,3.01,선문대학교
2020,선문대학교,예체능계열,38,0,0.0,선문대학교
2020,선문대학교,의학계열,28,7,25.0,선문대학교
2020,선문대학교,인문사회계열,959,24,2.5,선문대학교
2020,선문대학교,자연과학계열,279,8,2.87,선문대학교
2020,성결대학교,공학계열,250,6,2.4,성결대학교
2020,성결대학교,예체능계열,106,5,4.72,성결대학교
2020,성결대학교,인문사회계열,531,17,3.2,성결대학교
2020,성결대학교,자연과학계열,34,3,8.82,성결대학교
2020,성공회대학교,공학계열,143,1,0.7,성공회대학교
2020,성공회대학교,인문사회계열,307,5,1.63,성공회대학교
2020,성균관대학교,공학계열,798,143,17.92,성균관대학교
2020,성균관대학교,예체능계열,169,13,7.69,성균관대학교
2020,성균관대학교,의학계열,38,0,0.0,성균관대학교
2020,성균관대학교,인문사회계열,2026,174,8.59,성균관대학교
2020,성균관대학교,자연과학계열,894,206,23.04,성균관대학교
2020,성신여자대학교,공학계열,166,0,0.0,성신여자대학교
2020,성신여자대학교,예체능계열,400,40,10.0,성신여자대학교
2020,성신여자대학교,인문사회계열,1087,45,4.14,성신여자대학교
2020,성신여자대학교,자연과학계열,397,29,7.3,성신여자대학교
2020,세명대학교,공학계열,471,8,1.7,세명대학교
2020,세명대학교,예체능계열,184,5,2.72,세명대학교
2020,세명대학교,의학계열,36,0,0.0,세명대학교
2020,세명대학교,인문사회계열,781,3,0.38,세명대학교
2020,세명대학교,자연과학계열,252,9,3.57,세명대학교
2020,세종대학교,공학계열,873,103,11.8,세종대학교
2020,세종대학교,예체능계열,291,16,5.5,세종대학교
2020,세종대학교,인문사회계열,944,17,1.8,세종대학교
2020,세종대학교,자연과학계열,476,98,20.59,세종대학교
2020,세한대학교,공학계열,148,0,0.0,세한대학교
2020,세한대학교,예체능계열,248,0,0.0,세한대학교
2020,세한대학교,인문사회계열,278,0,0.0,세한대학교
2020,세한대학교,자연과학계열,71,1,1.41,세한대학교
2020,수원가톨릭대학교,인문사회계열,21,19,90.48,수원가톨릭대학교
2020,수원대학교,공학계열,719,13,1.81,수원대학교
2020,수원대학교,예체능계열,416,39,9.38,수원대학교
2020,수원대학교,인문사회계열,594,13,2.19,수원대학교
2020,수원대학교,자연과학계열,424,31,7.31,수원대학교
2020,숙명여자대학교,공학계열,273,17,6.23,숙명여자대학교
2020,숙명여자대학교,예체능계열,343,51,14.87,숙명여자대학교
2020,숙명여자대학교,인문사회계열,1297,72,5.55,숙명여자대학교
