기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%),학교명_정규화
2013.0,상명대학교,자연과학계열,2042.0,60,2.94,상명대학교
2013.0,상지대학교,공학계열,1841.0,124,6.74,상지대학교
2013.0,상지대학교,예체능계열,1086.0,83,7.64,상지대학교
2013.0,상지대학교,의학계열,254.0,0,0.0,상지대학교
2013.0,상지대학교,인문사회계열,5270.0,325,6.17,상지대학교
2013.0,상지대학교,자연과학계열,2485.0,137,5.51,상지대학교
2013.0,서강대학교,공학계열,2612.0,61,2.34,서강대학교
2013.0,서강대학교,인문사회계열,7897.0,98,1.24,서강대학교
2013.0,서강대학교,자연과학계열,1279.0,46,3.6,서강대학교
2013.0,서경대학교,공학계열,2534.0,119,4.7,서경대학교
2013.0,서경대학교,예체능계열,1430.0,98,6.85,서경대학교
2013.0,서경대학교,인문사회계열,4422.0,252,5.7,서경대학교
2013.0,서경대학교,자연과학계열,761.0,32,4.2,서경대학교
2013.0,서울교육대학교,예체능계열,365.0,4,1.1,서울교육대학교
2013.0,서울교육대학교,인문사회계열,835.0,9,1.08,서울교육대학교
2013.0,서울교육대학교,자연과학계열,526.0,8,1.52,서울교육대학교
2013.0,서울기독대학교,예체능계열,119.0,28,23.53,서울기독대학교
2013.0,서울기독대학교,인문사회계열,554.0,67,12.09,서울기독대학교
2013.0,서울대학교,공학계열,5058.0,48,0.95,서울대학교
2013.0,서울대학교,예체능계열,1617.0,11,0.68,서울대학교
2013.0,서울대학교,의학계열,598.0,2,0.33,서울대학교
2013.0,서울대학교,인문사회계열,9019.0,36,0.4,서울대학교
2013.0,서울대학교,자연과학계열,5034.0,89,1.77,서울대학교
2013.0,서울시립대학교,공학계열,4672.0,104,2.23,서울시립대학교
2013.0,서울시립대학교,예체능계열,631.0,11,1.74,서울시립대학교
2013.0,서울시립대학교,인문사회계열,6595.0,107,1.62,서울시립대학교
2013.0,서울시립대학교,자연과학계열,1151.0,38,3.3,서울시립대학교
2013.0,서울신학대학교,예체능계열,449.0,30,6.68,서울신학대학교
2013.0,서울신학대학교,인문사회계열,2082.0,78,3.75,서울신학대학교
2013.0,서울여자대학교,공학계열,625.0,13,2.08,서울여자대학교
2013.0,서울여자대학교,예체능계열,1243.0,41,3.3,서울여자대학교
2013.0,서울여자대학교,인문사회계열,5436.0,154,2.83,서울여자대학교
2013.0,서울여자대학교,자연과학계열,2293.0,67,2.92,서울여자대학교
2013.0,서울장신대학교,예체능계열,150.0,11,7.33,서울장신대학교
2013.0,서울장신대학교,인문사회계열,518.0,10,1.93,서울장신대학교
2013.0,서울한영대학교,예체능계열,91.0,11,12.09,서울한영대학교
2013.0,서울한영대학교,인문사회계열,642.0,41,6.39,서울한영대학교
2013.0,서원대학교,공학계열,1024.0,54,5.27,서원대학교
2013.0,서원대학교,예체능계열,1173.0,48,4.09,서원대학교
2013.0,서원대학교,인문사회계열,5875.0,307,5.23,서원대학교
2013.0,서원대학교,자연과학계열,1359.0,62,4.56,서원대학교
2013.0,선문대학교,공학계열,4282.0,299,6.98,선문대학교
2013.0,선문대학교,예체능계열,796.0,58,7.29,선문대학교
2013.0,선문대학교,의학계열,279.0,19,6.81,선문대학교
2013.0,선문대학교,인문사회계열,7226.0,434,6.01,선문대학교
2013.0,선문대학교,자연과학계열,1624.0,60,3.69,선문대학교
2013.0,성결대학교,공학계열,1447.0,75,5.18,성결대학교
2013.0,성결대학교,예체능계열,998.0,58,5.81,성결대학교
2013.0,성결대학교,인문사회계열,3700.0,176,4.76,성결대학교
2013.0,성공회대학교,공학계열,1070.0,54,5.05,성공회대학교
2013.0,성공회대학교,인문사회계열,2266.0,121,5.34,성공회대학교
2013.0,성균관대학교,공학계열,8947.0,181,2.02,성균관대학교
2013.0,성균관대학교,예체능계열,1633.0,35,2.14,성균관대학교
2013.0,성균관대학교,의학계열,83.0,0,0.0,성균관대학교
2013.0,성균관대학교,인문사회계열,13242.0,242,1.83,성균관대학교
2013.0,성균관대학교,자연과학계열,3073.0,122,3.97,성균관대학교
2013.0,성신여자대학교,공학계열,478.0,12,2.51,성신여자대학교
2013.0,성신여자대학교,예체능계열,2571.0,53,2.06,성신여자대학교
2013.0,성신여자대학교,인문사회계열,7001.0,187,2.67,성신여자대학교
2013.0,성신여자대학교,자연과학계열,2171.0,87,4.01,성신여자대학교
2013.0,세명대학교,공학계열,3631.0,263,7.24,세명대학교
2013.0,세명대학교,예체능계열,1331.0,111,8.34,세명대학교
2013.0,세명대학교,의학계열,196.0,0,0.0,세명대학교
2013.0,세명대학교,인문사회계열,6089.0,375,6.16,세명대학교
2013.0,세명대학교,자연과학계열,1567.0,32,2.04,세명대학교
2013.0,세종대학교,공학계열,6825.0,219,3.21,세종대학교
2013.0,세종대학교,예체능계열,1798.0,58,3.23,세종대학교
2013.0,세종대학교,인문사회계열,5641.0,134,2.38,세종대학교
2013.0,세종대학교,자연과학계열,1795.0,51,2.84,세종대학교
2013.0,세한대학교,공학계열,148.0,22,14.86,세한대학교
2013.0,세한대학교,예체능계열,2501.0,161,6.44,세한대학교
2013.0,세한대학교,인문사회계열,2388.0,109,4.56,세한대학교
2013.0,세한대학교,자연과학계열,953.0,33,3.46,세한대학교
2013.0,수원가톨릭대학교,인문사회계열,235.0,9,3.83,수원가톨릭대학교
2013.0,수원대학교,공학계열,5321.0,254,4.77,수원대학교
2013.0,수원대학교,예체능계열,3116.0,207,6.64,수원대학교
2013.0,수원대학교,인문사회계열,5254.0,192,3.65,수원대학교
2013.0,수원대학교,자연과학계열,1906.0,83,4.35,수원대학교
2013.0,숙명여자대학교,공학계열,432.0,17,3.94,숙명여자대학교
2013.0,숙명여자대학교,예체능계열,2120.0,31,1.46,숙명여자대학교
2013.0,숙명여자대학교,인문사회계열,8463.0,169,2.0,숙명여자대학교
2013.0,숙명여자대학교,자연과학계열,2212.0,83,3.75,숙명여자대학교
2013.0,순복음총회신학교,인문사회계열,175.0,51,29.14,순복음총회신학교
2013.0,순천향대학교,공학계열,4243.0,206,4.86,순천향대학교
2013.0,순천향대학교,예체능계열,1190.0,100,8.4,순천향대학교
2013.0,순천향대학교,의학계열,376.0,0,0.0,순천향대학교
2013.0,순천향대학교,인문사회계열,6291.0,242,3.85,순천향대학교
2013.0,순천향대학교,자연과학계열,2994.0,121,4.04,순천향대학교
2013.0,숭실대학교,공학계열,8451.0,222,2.63,숭실대학교
2013.0,숭실대학교,예체능계열,266.0,19,7.14,숭실대학교
2013.0,숭실대학교,인문사회계열,10213.0,293,2.87,숭실대학교
2013.0,숭실대학교,자연과학계열,1425.0,59,4.14,숭실대학교
2013.0,신경주대학교,공학계열,587.0,97,16.52,신경주대학교
2013.0,신경주대학교,예체능계열,453.0,67,14.79,신경주대학교
2013.0,신경주대학교,인문사회계열,3803.0,440,11.57,신경주대학교
2013.0,신경주대학교,자연과학계열,504.0,43,8.53,신경주대학교
2013.0,신라대학교,공학계열,2813.0,240,8.53,신라대학교
2013.0,신라대학교,예체능계열,1542.0,149,9.66,신라대학교
2013.0,신라대학교,인문사회계열,7234.0,370,5.11,신라대학교
2013.0,신라대학교,자연과학계열,2060.0,93,4.51,신라대학교
2013.0,아신대학교,인문사회계열,933.0,68,7.29,아신대학교
2013.0,아주대학교,공학계열,7014.0,198,2.82,아주대학교
2013.0,아주대학교,예체능계열,45.0,2,4.44,아주대학교
2013.0,아주대학교,의학계열,153.0,6,3.92,아주대학교
2013.0,아주대학교,인문사회계열,5939.0,146,2.46,아주대학교
2013.0,아주대학교,자연과학계열,1442.0,56,3.88,아주대학교
2013.0,안양대학교,공학계열,1893.0,116,6.13,안양대학교
2013.0,안양대학교,예체능계열,750.0,72,9.6,안양대학교
2013.0,안양대학교,인문사회계열,3010.0,160,5.32,안양대학교
2013.0,안양대학교,자연과학계열,487.0,20,4.11,안양대학교
2013.0,안양대학교 _제2캠퍼스,공학계열,224.0,8,3.57,안양대학교 _제2캠퍼스
2013.0,안양대학교 _제2캠퍼스,인문사회계열,364.0,27,7.42,안양대학교 _제2캠퍼스
2013.0,안양대학교 _제2캠퍼스,자연과학계열,151.0,8,5.3,안양대학교 _제2캠퍼스
2013.0,연세대학교,공학계열,6269.0,158,2.52,연세대학교
2013.0,연세대학교,예체능계열,1314.0,25,1.9,연세대학교
2013.0,연세대학교,의학계열,451.0,0,0.0,연세대학교
2013.0,연세대학교,인문사회계열,13782.0,142,1.03,연세대학교
2013.0,연세대학교,자연과학계열,4206.0,128,3.04,연세대학교
2013.0,연세대학교(미래) _분교,공학계열,1669.0,64,3.83,연세대학교(미래) _분교
2013.0,연세대학교(미래) _분교,예체능계열,92.0,7,7.61,연세대학교(미래) _분교
2013.0,연세대학교(미래) _분교,의학계열,450.0,3,0.67,연세대학교(미래) _분교
2013.0,연세대학교(미래) _분교,인문사회계열,4293.0,145,3.38,연세대학교(미래) _분교
2013.0,연세대학교(미래) _분교,자연과학계열,4318.0,116,2.69,연세대학교(미래) _분교
2013.0,영남대학교,공학계열,11333.0,357,3.15,영남대학교
2013.0,영남대학교,예체능계열,2627.0,100,3.81,영남대학교
2013.0,영남대학교,의학계열,170.0,1,0.59,영남대학교
2013.0,영남대학교,인문사회계열,13412.0,321,2.39,영남대학교
2013.0,영남대학교,자연과학계열,4793.0,135,2.82,영남대학교
2013.0,영남신학대학교,인문사회계열,697.0,68,9.76,영남신학대학교
2013.0,영산대학교,공학계열,866.0,60,6.93,영산대학교
2013.0,영산대학교,예체능계열,509.0,71,13.95,영산대학교
2013.0,영산대학교,인문사회계열,2413.0,251,10.4,영산대학교
2013.0,영산대학교,자연과학계열,542.0,7,1.29,영산대학교
2013.0,영산대학교 _제2캠퍼스,공학계열,152.0,9,5.92,영산대학교 _제2캠퍼스
2013.0,영산대학교 _제2캠퍼스,예체능계열,543.0,55,10.13,영산대학교 _제2캠퍼스
2013.0,영산대학교 _제2캠퍼스,인문사회계열,3133.0,255,8.14,영산대학교 _제2캠퍼스
2013.0,영산대학교 _제2캠퍼스,자연과학계열,1031.0,58,5.63,영산대학교 _제2캠퍼스
2013.0,영산선학대학교,인문사회계열,58.0,4,6.9,영산선학대학교
2013.0,예수대학교,인문사회계열,98.0,3,3.06,예수대학교
2013.0,예수대학교,자연과학계열,538.0,3,0.56,예수대학교
2013.0,예원예술대학교,예체능계열,1223.0,126,10.3,예원예술대학교
2013.0,예원예술대학교,인문사회계열,99.0,12,12.12,예원예술대학교
2013.0,용인대학교,공학계열,474.0,20,4.22,용인대학교
2013.0,용인대학교,예체능계열,3976.0,211,5.31,용인대학교
2013.0,용인대학교,인문사회계열,2772.0,127,4.58,용인대학교
2013.0,용인대학교,자연과학계열,1228.0,53,4.32,용인대학교
2013.0,우석대학교,공학계열,1886.0,123,6.52,우석대학교
2013.0,우석대학교,예체능계열,1685.0,123,7.3,우석대학교
2013.0,우석대학교,의학계열,152.0,0,0.0,우석대학교
2013.0,우석대학교,인문사회계열,4571.0,243,5.32,우석대학교
2013.0,우석대학교,자연과학계열,2610.0,113,4.33,우석대학교
2013.0,우송대학교,공학계열,3256.0,263,8.08,우송대학교
2013.0,우송대학교,예체능계열,1346.0,120,8.92,우송대학교
2013.0,우송대학교,인문사회계열,5890.0,326,5.53,우송대학교
2013.0,우송대학교,자연과학계열,1547.0,76,4.91,우송대학교
2013.0,울산과학기술원,공학계열,2008.0,18,0.9,울산과학기술원
2013.0,울산과학기술원,인문사회계열,1297.0,36,2.78,울산과학기술원
2013.0,울산대학교,공학계열,8344.0,254,3.04,울산대학교
2013.0,울산대학교,예체능계열,1826.0,94,5.15,울산대학교
2013.0,울산대학교,의학계열,158.0,0,0.0,울산대학교
2013.0,울산대학교,인문사회계열,7015.0,188,2.68,울산대학교
2013.0,울산대학교,자연과학계열,3003.0,75,2.5,울산대학교
2013.0,원광대학교,공학계열,4796.0,219,4.57,원광대학교
2013.0,원광대학교,예체능계열,2859.0,101,3.53,원광대학교
2013.0,원광대학교,의학계열,1065.0,0,0.0,원광대학교
2013.0,원광대학교,인문사회계열,11886.0,387,3.26,원광대학교
2013.0,원광대학교,자연과학계열,4438.0,162,3.65,원광대학교
2013.0,위덕대학교,공학계열,1131.0,122,10.79,위덕대학교
2013.0,위덕대학교,예체능계열,265.0,26,9.81,위덕대학교
2013.0,위덕대학교,인문사회계열,1600.0,125,7.81,위덕대학교
2013.0,위덕대학교,자연과학계열,956.0,82,8.58,위덕대학교
2013.0,유원대학교,공학계열,712.0,52,7.3,유원대학교
2013.0,유원대학교,예체능계열,709.0,91,12.83,유원대학교
2013.0,유원대학교,의학계열,139.0,11,7.91,유원대학교
2013.0,유원대학교,인문사회계열,2037.0,106,5.2,유원대학교
2013.0,유원대학교,자연과학계열,1944.0,107,5.5,유원대학교
2013.0,을지대학교,의학계열,199.0,1,0.5,을지대학교
2013.0,을지대학교,인문사회계열,81.0,3,3.7,을지대학교
2013.0,을지대학교,자연과학계열,659.0,15,2.28,을지대학교
2013.0,을지대학교 _제2캠퍼스,공학계열,259.0,10,3.86,을지대학교 _제2캠퍼스
2013.0,을지대학교 _제2캠퍼스,예체능계열,213.0,11,5.16,을지대학교 _제2캠퍼스
2013.0,을지대학교 _제2캠퍼스,인문사회계열,1005.0,35,3.48,을지대학교 _제2캠퍼스
2013.0,을지대학교 _제2캠퍼스,자연과학계열,3756.0,103,2.74,을지대학교 _제2캠퍼스
2013.0,이화여자대학교,공학계열,1250.0,44,3.52,이화여자대학교
2013.0,이화여자대학교,예체능계열,2798.0,15,0.54,이화여자대학교
2013.0,이화여자대학교,인문사회계열,10267.0,154,1.5,이화여자대학교
2013.0,이화여자대학교,자연과학계열,4027.0,136,3.38,이화여자대학교
2013.0,인제대학교,공학계열,4316.0,173,4.01,인제대학교
2013.0,인제대학교,예체능계열,1189.0,56,4.71,인제대학교
2013.0,인제대학교,인문사회계열,4986.0,184,3.69,인제대학교
2013.0,인제대학교,자연과학계열,2640.0,87,3.3,인제대학교
2013.0,인천가톨릭대학교,인문사회계열,133.0,7,5.26,인천가톨릭대학교
2013.0,인천대학교,공학계열,7886.0,269,3.41,인천대학교
2013.0,인천대학교,예체능계열,1832.0,69,3.77,인천대학교
2013.0,인천대학교,인문사회계열,7153.0,220,3.08,인천대학교
2013.0,인천대학교,자연과학계열,1613.0,49,3.04,인천대학교
2013.0,인하대학교,공학계열,12353.0,201,1.63,인하대학교
2013.0,인하대학교,예체능계열,1153.0,20,1.73,인하대학교
2013.0,인하대학교,인문사회계열,10973.0,188,1.71,인하대학교
2013.0,인하대학교,자연과학계열,2930.0,59,2.01,인하대학교
2013.0,장로회신학대학교,인문사회계열,935.0,26,2.78,장로회신학대학교
2013.0,전남대학교,공학계열,6340.0,160,2.52,전남대학교
2013.0,전남대학교,예체능계열,1190.0,32,2.69,전남대학교
2013.0,전남대학교,의학계열,512.0,4,0.78,전남대학교
2013.0,전남대학교,인문사회계열,9271.0,192,2.07,전남대학교
2013.0,전남대학교,자연과학계열,7011.0,197,2.81,전남대학교
2013.0,전남대학교 _제2캠퍼스,공학계열,1988.0,148,7.44,전남대학교 _제2캠퍼스
2013.0,전남대학교 _제2캠퍼스,예체능계열,139.0,7,5.04,전남대학교 _제2캠퍼스
2013.0,전남대학교 _제2캠퍼스,인문사회계열,1715.0,91,5.31,전남대학교 _제2캠퍼스
