기준년도,학교,전임교원수,1인당 학생수(정원기준),1인당 학생수(재학생기준)
2020,대구대학교 ,593.0,31.74,32.0
2020,대구예술대학교 ,36.0,48.69,26.33
2020,대구한의대학교 ,246.0,27.42,29.45
2020,대신대학교 ,35.0,22.86,20.34
2020,대전가톨릭대학교 ,12.0,24.58,7.67
2020,대전대학교 ,346.0,28.62,29.22
2020,대전신학대학교 ,11.0,35.09,20.91
2020,대진대학교 ,253.0,31.3,31.77
2020,덕성여자대학교 ,182.0,30.71,32.4
2020,동국대학교 ,682.0,24.6,27.97
2020,동국대학교(WISE) _분교,370.0,22.05,22.95
2020,동덕여자대학교 ,227.0,30.7,32.34
2020,동명대학교 ,276.0,27.37,29.95
2020,동서대학교 ,365.0,27.75,29.76
2020,동신대학교 ,263.0,26.67,26.84
2020,동아대학교 ,772.0,26.0,27.38
2020,동양대학교 ,148.0,30.91,28.78
2020,동의대학교 ,572.0,27.84,28.08
2020,루터대학교 ,19.0,23.79,22.74
2020,명지대학교 ,292.0,24.5,25.54
2020,명지대학교 _제2캠퍼스,247.0,29.86,35.38
2020,목원대학교 ,300.0,28.51,28.72
2020,목포가톨릭대학교 ,17.0,28.82,29.94
2020,배재대학교 ,306.0,29.81,29.97
2020,백석대학교 ,491.0,29.92,30.79
2020,부산가톨릭대학교 ,149.0,25.99,27.87
2020,부산교육대학교 ,82.0,32.82,32.76
2020,부산대학교 ,1345.0,21.83,23.14
2020,부산외국어대학교 ,259.0,31.15,33.82
2020,부산장신대학교 ,21.0,29.0,24.24
2020,삼육대학교 ,210.0,25.87,29.46
2020,상명대학교 ,264.0,25.85,30.83
2020,상명대학교 _제2캠퍼스,207.0,26.34,28.99
2020,상지대학교 ,279.0,29.49,25.93
2020,서강대학교 ,407.0,31.44,30.71
2020,서경대학교 ,239.0,24.34,28.16
2020,서울과학기술대학교 ,386.0,28.05,33.13
2020,서울교육대학교 ,98.0,40.76,37.62
2020,서울기독대학교 ,29.0,33.34,27.31
2020,서울대학교 ,2256.0,13.63,15.08
2020,서울시립대학교 ,430.0,24.87,29.28
2020,서울신학대학교 ,99.0,34.59,35.09
2020,서울여자대학교 ,222.0,32.9,33.77
2020,서울장신대학교 ,37.0,26.19,25.78
2020,서울한영대학교 ,36.0,28.61,25.78
2020,서원대학교 ,229.0,29.78,30.9
2020,선문대학교 ,316.0,29.24,30.82
2020,성결대학교 ,191.0,30.48,31.07
2020,성공회대학교 ,87.0,31.11,29.91
2020,성균관대학교 ,1487.0,16.68,20.6
2020,성신여자대학교 ,306.0,32.77,32.46
2020,세명대학교 ,271.0,29.61,30.28
2020,세종대학교 ,516.0,25.31,29.02
2020,세한대학교 ,142.0,27.89,28.3
2020,송원대학교 ,121.0,27.02,25.69
2020,수원가톨릭대학교 ,11.0,42.91,17.64
2020,수원대학교 ,327.0,32.63,31.29
2020,숙명여자대학교 ,449.0,28.6,28.64
2020,순복음총회신학교 ,14.0,23.14,13.21
2020,순천향대학교 ,929.0,12.28,12.85
2020,숭실대학교 ,523.0,27.23,32.66
2020,신경주대학교 ,66.0,50.41,17.03
2020,신라대학교 ,314.0,30.45,30.91
2020,신한대학교 ,89.0,19.65,22.33
2020,신한대학교 _제2캠퍼스,141.0,31.87,35.04
2020,아신대학교 ,56.0,34.98,25.32
2020,아주대학교 ,725.0,19.01,20.93
2020,안양대학교 ,168.0,30.93,30.71
2020,안양대학교 _제2캠퍼스,18.0,29.17,20.0
2020,연세대학교 ,1724.0,17.62,20.56
2020,연세대학교(미래) _분교,399.0,18.54,21.41
2020,영남대학교 ,886.0,26.45,27.04
2020,영남신학대학교 ,29.0,32.62,31.69
2020,영산대학교 ,101.0,27.77,28.83
2020,영산대학교 _제2캠퍼스,126.0,28.08,35.47
2020,영산선학대학교 ,12.0,16.67,2.42
2020,예수대학교 ,21.0,25.14,26.81
2020,예원예술대학교 ,56.0,16.98,20.41
2020,예원예술대학교 _제2캠퍼스,17.0,32.12,95.71
2020,용인대학교 ,217.0,31.6,32.53
2020,우석대학교 ,316.0,25.51,27.94
2020,우송대학교 ,339.0,24.65,31.28
2020,울산과학기술원 ,307.0,15.09,16.16
2020,울산대학교 ,1131.0,12.56,13.09
2020,원광대학교 ,743.0,23.77,23.08
2020,위덕대학교 ,118.0,31.81,28.28
2020,유원대학교 ,135.0,29.3,28.04
2020,을지대학교 ,269.0,4.08,4.2
2020,을지대학교 _제2캠퍼스,131.0,27.62,29.85
2020,이화여자대학교 ,972.0,23.3,24.27
2020,인제대학교 ,1001.0,11.05,10.82
2020,인천가톨릭대학교 ,19.0,7.37,5.32
2020,인천가톨릭대학교 _제2캠퍼스,26.0,32.23,29.08
2020,인천대학교 ,490.0,24.78,28.04
2020,인하대학교 ,819.0,23.15,26.58
2020,장로회신학대학교 ,79.0,38.14,37.46
2020,전남대학교 ,1112.0,19.49,20.84
2020,전남대학교 _제2캠퍼스,153.0,20.62,17.83
2020,전북대학교 ,1054.0,20.28,22.26
2020,전주교육대학교 ,57.0,32.37,24.53
2020,전주대학교 ,379.0,30.15,32.85
2020,제주국제대학교 ,60.0,49.53,18.83
2020,제주대학교 ,636.0,18.0,19.92
2020,조선대학교 ,773.0,28.02,28.12
2020,중부대학교 ,300.0,28.62,30.43
2020,중앙대학교 ,943.0,22.56,27.84
2020,중앙대학교 _제2캠퍼스,158.0,34.23,35.09
2020,중앙승가대학교 ,15.0,41.0,18.27
2020,중원대학교 ,140.0,29.32,31.19
2020,진주교육대학교 ,67.0,31.9,26.73
2020,차의과학대학교 ,443.0,8.73,8.83
2020,창신대학교 ,90.0,25.62,24.44
2020,청운대학교 ,182.0,29.31,37.53
2020,청주교육대학교 ,68.0,29.72,24.49
2020,청주대학교 ,383.0,30.05,31.03
2020,초당대학교 ,113.0,28.36,29.59
2020,총신대학교 ,112.0,37.62,39.29
2020,추계예술대학교 ,52.0,27.38,25.65
2020,춘천교육대학교 ,78.0,30.05,21.79
2020,충남대학교 ,990.0,21.77,24.91
2020,충북대학교 ,755.0,21.67,23.8
2020,칼빈대학교 ,27.0,27.26,40.26
2020,평택대학교 ,144.0,30.84,31.6
2020,포항공과대학교 ,291.0,17.03,14.32
2020,한경국립대학교 ,200.0,26.63,29.0
2020,한국공학대학교 ,266.0,22.71,24.44
2020,한국과학기술원 ,631.0,21.21,22.46
2020,한국교원대학교 ,209.0,35.55,35.07
2020,한국기술교육대학교 ,188.0,21.94,23.51
2020,한국방송통신대학교 ,150.0,1517.67,700.78
2020,한국성서대학교 ,45.0,27.02,29.67
2020,한국예술종합학교 ,133.0,16.93,20.77
2020,한국외국어대학교 ,680.0,27.31,31.27
2020,한국전통문화대학교 ,36.0,26.25,25.61
2020,한국체육대학교 ,107.0,29.6,30.93
2020,한국침례신학대학교 ,45.0,61.02,53.56
2020,한국항공대학교 ,168.0,25.05,27.29
2020,한남대학교 ,423.0,29.75,29.94
2020,한동대학교 ,158.0,23.08,28.7
2020,한라대학교 ,126.0,28.79,29.78
2020,한림대학교 ,773.0,10.9,11.46
2020,한서대학교 ,269.0,26.0,28.74
2020,한성대학교 ,262.0,27.39,29.22
2020,한세대학교 ,126.0,28.51,28.47
2020,한신대학교 ,178.0,30.89,32.58
2020,한양대학교 ,1063.0,21.45,24.4
2020,한양대학교(ERICA) _분교,377.0,25.37,28.5
2020,한일장신대학교 ,46.0,30.89,31.65
2020,협성대학교 ,145.0,32.3,30.61
2020,호남대학교 ,273.0,26.32,29.76
2020,호남신학대학교 ,37.0,35.41,31.54
2020,호서대학교 ,495.0,27.75,30.63
2020,호원대학교 ,162.0,28.6,33.56
2020,홍익대학교 ,567.0,26.39,30.47
2020,홍익대학교 _제2캠퍼스,212.0,26.36,28.58
2020,화성의과학대학교 ,37.0,27.46,15.38
2021,가야대학교(김해) ,89.0,29.51,24.2
2021,가천대학교 ,915.0,19.95,24.92
2021,가톨릭관동대학교 ,427.0,21.94,18.77
2021,가톨릭꽃동네대학교 ,24.0,24.25,21.67
2021,가톨릭대학교 ,257.0,31.47,33.0
2021,가톨릭대학교 _제2캠퍼스,921.0,3.01,2.69
2021,가톨릭대학교 _제3캠퍼스,18.0,23.78,19.5
2021,감리교신학대학교 ,26.0,68.96,69.31
2021,강남대학교 ,237.0,29.0,30.33
2021,강서대학교 ,56.0,24.57,32.59
2021,강원대학교 ,814.0,20.74,21.34
2021,강원대학교 _제2캠퍼스,199.0,32.1,29.51
2021,건국대학교 ,659.0,29.04,33.51
2021,건국대학교(글로컬) _분교,462.0,15.48,16.66
2021,건양대학교 ,125.0,27.28,25.99
2021,건양대학교 _제2캠퍼스,251.0,17.07,17.24
2021,경기대학교 ,541.0,26.19,27.93
2021,경기대학교 _제2캠퍼스,37.0,35.46,56.35
2021,경남대학교 ,467.0,28.88,26.29
2021,경동대학교 ,33.0,14.3,21.85
2021,경동대학교 _제3캠퍼스,108.0,34.66,36.94
2021,경동대학교 _제4캠퍼스,106.0,26.26,26.22
2021,경북대학교 ,1354.0,20.82,21.95
2021,경상국립대학교 ,1016.0,16.2,16.23
2021,경성대학교 ,455.0,27.51,29.03
2021,경운대학교 ,197.0,25.25,23.24
2021,경인교육대학교 ,131.0,43.78,26.62
2021,경일대학교 ,253.0,26.18,28.02
2021,경희대학교 ,1361.0,21.28,27.43
2021,계명대학교 ,900.0,24.7,26.9
2021,고려대학교 ,1504.0,20.73,22.57
2021,고려대학교(세종) _분교,261.0,27.15,30.12
2021,고신대학교 ,301.0,17.65,16.97
2021,공주교육대학교 ,86.0,26.48,24.03
2021,광신대학교 ,49.0,27.98,24.96
2021,광운대학교 ,331.0,27.27,31.82
2021,광주가톨릭대학교 ,18.0,13.89,6.89
2021,광주과학기술원 ,180.0,16.49,14.68
2021,광주교육대학교 ,76.0,32.05,25.68
2021,광주대학교 ,252.0,28.71,29.35
2021,광주여자대학교 ,144.0,27.3,28.26
2021,국립강릉원주대학교 ,277.0,23.24,22.28
2021,국립강릉원주대학교 _제2캠퍼스,92.0,24.6,24.36
2021,국립경국대학교 ,279.0,25.67,22.33
2021,국립공주대학교 ,551.0,26.9,27.63
2021,국립군산대학교 ,342.0,24.89,23.88
2021,국립금오공과대학교 ,229.0,26.35,26.2
2021,국립목포대학교 ,317.0,26.11,23.48
2021,국립목포해양대학교 ,122.0,24.26,22.13
2021,국립부경대학교 ,608.0,28.37,31.26
2021,국립순천대학교 ,329.0,25.05,23.83
2021,국립창원대학교 ,344.0,28.59,27.86
2021,국립한국교통대학교 ,335.0,25.53,26.67
2021,국립한국해양대학교 ,279.0,24.52,26.1
2021,국립한밭대학교 ,296.0,27.82,30.65
2021,국민대학교 ,685.0,23.61,29.16
2021,극동대학교 ,144.0,28.29,23.31
2021,금강대학교 ,18.0,28.89,16.11
2021,김천대학교 ,130.0,24.45,22.52
2021,나사렛대학교 ,187.0,28.24,27.75
2021,남부대학교 ,124.0,26.56,29.43
2021,남서울대학교 ,332.0,28.26,30.35
2021,단국대학교 ,531.0,26.95,29.4
2021,단국대학교 _제2캠퍼스,554.0,20.32,21.97
2021,대구가톨릭대학교 ,596.0,23.64,23.11
2021,대구경북과학기술원 ,127.0,19.44,15.2
2021,대구교육대학교 ,88.0,33.3,30.67
2021,대구대학교 ,594.0,31.26,30.59
2021,대구예술대학교 ,34.0,49.32,23.0
2021,대구한의대학교 ,245.0,27.55,28.37
2021,대신대학교 ,34.0,23.53,21.26
2021,대전가톨릭대학교 ,12.0,24.58,6.83
2021,대전대학교 ,336.0,28.43,28.88
2021,대전신학대학교 ,11.0,35.0,17.55
2021,대진대학교 ,252.0,31.12,32.22
2021,덕성여자대학교 ,226.0,23.97,26.52
2021,동국대학교 ,711.0,23.59,26.74
2021,동국대학교(WISE) _분교,353.0,22.91,23.11
2021,동덕여자대학교 ,240.0,29.13,31.43
2021,동명대학교 ,282.0,26.8,28.57
2021,동서대학교 ,369.0,27.11,27.67
2021,동신대학교 ,256.0,27.4,26.96
2021,동아대학교 ,794.0,25.28,26.63
2021,동양대학교 ,152.0,29.43,26.69
2021,동의대학교 ,573.0,27.79,28.12
2021,루터대학교 ,17.0,25.71,23.82
2021,명지대학교 ,285.0,25.2,26.32
2021,명지대학교 _제2캠퍼스,245.0,30.11,38.18
2021,목원대학교 ,297.0,28.82,27.99
2021,목포가톨릭대학교 ,20.0,24.0,24.95
2021,배재대학교 ,310.0,29.43,28.78
2021,백석대학교 ,492.0,30.46,31.19
2021,부산가톨릭대학교 ,145.0,26.72,28.05
2021,부산교육대학교 ,81.0,34.93,32.21
2021,부산대학교 ,1375.0,21.31,22.26
2021,부산외국어대학교 ,268.0,30.05,30.52
2021,부산장신대학교 ,20.0,29.0,24.75
2021,삼육대학교 ,221.0,24.39,28.13
2021,상명대학교 ,278.0,24.79,29.06
2021,상명대학교 _제2캠퍼스,222.0,24.8,26.41
2021,상지대학교 ,305.0,28.77,22.91
2021,서강대학교 ,407.0,31.27,31.91
2021,서경대학교 ,254.0,22.49,27.32
2021,서울과학기술대학교 ,407.0,26.73,30.57
2021,서울교육대학교 ,103.0,38.78,36.25
2021,서울기독대학교 ,27.0,35.33,26.89
2021,서울대학교 ,2256.0,13.64,15.27
2021,서울시립대학교 ,441.0,24.42,28.99
2021,서울신학대학교 ,113.0,29.57,30.67
2021,서울여자대학교 ,225.0,32.72,33.12
2021,서울장신대학교 ,36.0,26.58,24.06
2021,서울한영대학교 ,33.0,31.73,28.0
2021,서원대학교 ,244.0,27.95,28.73
2021,선문대학교 ,339.0,27.29,28.76
2021,성결대학교 ,217.0,26.86,27.0
2021,성공회대학교 ,88.0,30.75,29.06
2021,성균관대학교 ,1496.0,16.65,20.94
2021,성신여자대학교 ,333.0,30.63,31.19
2021,세명대학교 ,299.0,26.99,25.73
2021,세종대학교 ,546.0,24.14,28.31
2021,세한대학교 ,136.0,27.74,30.0
2021,송원대학교 ,112.0,28.38,28.54
2021,수원가톨릭대학교 ,11.0,42.91,21.2
2021,수원대학교 ,318.0,33.39,31.09
2021,숙명여자대학교 ,436.0,29.22,30.02
2021,순복음총회신학교 ,13.0,23.69,13.15
2021,순천향대학교 ,929.0,12.28,12.75
2021,숭실대학교 ,539.0,26.45,32.09
2021,신경주대학교 ,60.0,55.5,14.38
2021,신라대학교 ,329.0,29.19,27.8
2021,신한대학교 ,87.0,20.14,21.86
2021,신한대학교 _제2캠퍼스,137.0,32.78,36.54
2021,아신대학교 ,54.0,35.8,25.57
2021,아주대학교 ,743.0,18.56,20.91
2021,안양대학교 ,172.0,30.38,28.35
2021,안양대학교 _제2캠퍼스,25.0,22.4,11.0
2021,연세대학교 ,1729.0,17.52,20.86
2021,연세대학교(미래) _분교,411.0,17.57,20.36
2021,영남대학교 ,932.0,25.37,26.0
2021,영남신학대학교 ,28.0,33.79,32.46
2021,영산대학교 ,103.0,26.34,24.47
2021,영산대학교 _제2캠퍼스,142.0,25.56,28.0
2021,영산선학대학교 ,11.0,18.18,3.09
2021,예수대학교 ,20.0,25.9,27.7
2021,예원예술대학교 ,55.0,16.58,20.53
2021,예원예술대학교 _제2캠퍼스,21.0,25.52,48.29
2021,용인대학교 ,210.0,31.78,30.48
2021,우석대학교 ,318.0,25.07,27.18
2021,우송대학교 ,366.0,22.83,28.24
2021,울산과학기술원 ,311.0,15.28,16.62
2021,울산대학교 ,1149.0,12.43,12.63
2021,원광대학교 ,771.0,22.62,21.7
2021,위덕대학교 ,114.0,32.25,27.14
2021,유원대학교 ,125.0,30.23,27.15
2021,을지대학교 ,304.0,0.79,0.96
2021,을지대학교 _제2캠퍼스,131.0,26.62,28.35
2021,을지대학교 _제3캠퍼스,21.0,43.86,43.14
2021,이화여자대학교 ,975.0,23.38,24.75
2021,인제대학교 ,989.0,11.06,10.28
2021,인천가톨릭대학교 ,21.0,6.24,4.48
2021,인천가톨릭대학교 _제2캠퍼스,24.0,34.71,31.83
2021,인천대학교 ,493.0,24.4,27.11
2021,인하대학교 ,831.0,23.04,26.88
2021,장로회신학대학교 ,80.0,37.45,36.53
2021,전남대학교 ,1116.0,19.54,21.0
2021,전남대학교 _제2캠퍼스,146.0,22.51,18.51
2021,전북대학교 ,1060.0,20.22,22.1
2021,전주교육대학교 ,58.0,31.81,23.86
2021,전주대학교 ,419.0,27.41,30.29
2021,제주국제대학교 ,62.0,41.63,14.76
2021,제주대학교 ,650.0,17.51,19.17
2021,조선대학교 ,826.0,26.12,25.22
2021,중부대학교 ,318.0,27.0,27.36
2021,중앙대학교 ,943.0,22.51,28.55
2021,중앙대학교 _제2캠퍼스,158.0,35.15,35.49
2021,중앙승가대학교 ,18.0,34.17,12.44
2021,중원대학교 ,147.0,26.76,28.84
2021,진주교육대학교 ,68.0,31.43,25.93
2021,차의과학대학교 ,461.0,8.33,8.25
2021,창신대학교 ,85.0,27.6,25.06
2021,청운대학교 ,188.0,27.65,33.26
2021,청주교육대학교 ,69.0,29.28,23.84
2021,청주대학교 ,403.0,28.37,29.08
2021,초당대학교 ,119.0,26.53,28.47
2021,총신대학교 ,108.0,38.51,40.25
2021,추계예술대학교 ,52.0,26.6,27.17
2021,춘천교육대학교 ,74.0,31.69,23.81
2021,충남대학교 ,1033.0,20.97,23.88
2021,충북대학교 ,754.0,21.73,23.75
2021,칼빈대학교 ,27.0,27.22,36.07
2021,평택대학교 ,145.0,30.32,30.03
2021,포항공과대학교 ,287.0,17.36,15.02
2021,한경국립대학교 ,199.0,26.15,28.28
2021,한국공학대학교 ,258.0,23.41,26.09
2021,한국과학기술원 ,644.0,20.79,22.4
2021,한국교원대학교 ,212.0,35.04,35.18
2021,한국기술교육대학교 ,195.0,21.21,22.48
2021,한국방송통신대학교 ,154.0,1409.09,673.26
2021,한국성서대학교 ,45.0,26.62,29.84
2021,한국예술종합학교 ,135.0,16.68,19.61
2021,한국외국어대학교 ,662.0,28.03,32.36
2021,한국전통문화대학교 ,35.0,26.51,27.89
2021,한국체육대학교 ,115.0,26.7,28.27
2021,한국침례신학대학교 ,52.0,52.29,40.62
2021,한국항공대학교 ,172.0,24.6,26.65
2021,한남대학교 ,452.0,27.69,27.56
2021,한동대학교 ,149.0,24.55,30.99
2021,한라대학교 ,132.0,27.39,25.93
2021,한림대학교 ,759.0,11.2,11.65
2021,한서대학교 ,273.0,25.44,27.57
2021,한성대학교 ,263.0,27.28,29.35
2021,한세대학교 ,121.0,29.5,28.4
2021,한신대학교 ,190.0,28.78,31.36
2021,한양대학교 ,1067.0,21.45,25.67
2021,한양대학교(ERICA) _분교,383.0,25.04,30.02
2021,한일장신대학교 ,44.0,31.8,28.27
2021,협성대학교 ,155.0,29.73,28.62
2021,호남대학교 ,292.0,24.61,28.13
2021,호남신학대학교 ,36.0,35.72,28.64
2021,호서대학교 ,544.0,25.27,26.52
2021,호원대학교 ,160.0,28.15,32.96
2021,홍익대학교 ,571.0,26.03,30.33
2021,홍익대학교 _제2캠퍼스,204.0,26.96,28.69
2021,화성의과학대학교 ,37.0,26.59,12.62
2022,가야대학교(김해) ,81.0,29.99,24.32
2022,가천대학교 ,937.0,19.57,24.33
2022,가톨릭관동대학교 ,410.0,22.28,18.3
2022,가톨릭꽃동네대학교 ,23.0,25.3,21.74
2022,가톨릭대학교 ,269.0,29.76,31.97
2022,가톨릭대학교 _제2캠퍼스,931.0,2.96,2.72
2022,가톨릭대학교 _제3캠퍼스,15.0,28.53,24.4
2022,감리교신학대학교 ,26.0,68.96,60.88
2022,강남대학교 ,238.0,28.88,29.06
2022,강서대학교 ,53.0,25.77,33.45
2022,강원대학교 ,800.0,21.18,21.39
2022,강원대학교 _제2캠퍼스,196.0,32.1,28.52
2022,건국대학교 ,627.0,30.55,34.61
2022,건국대학교(글로컬) _분교,443.0,16.19,16.65
2022,건양대학교 ,112.0,29.57,26.1
2022,건양대학교 _제2캠퍼스,262.0,16.12,16.7
2022,경기대학교 ,510.0,27.79,28.72
2022,경기대학교 _제2캠퍼스,36.0,36.44,55.83
2022,경남대학교 ,422.0,30.2,27.59
2022,경동대학교 ,29.0,10.79,18.55
2022,경동대학교 _제3캠퍼스,105.0,36.35,36.35
2022,경동대학교 _제4캠퍼스,100.0,27.28,26.68
2022,경북대학교 ,1386.0,20.28,21.18
2022,경상국립대학교 ,1023.0,17.31,17.08
2022,경성대학교 ,429.0,29.11,29.43
2022,경운대학교 ,184.0,27.04,23.98
2022,경인교육대학교 ,133.0,43.12,25.21
2022,경일대학교 ,247.0,26.77,28.61
2022,경희대학교 ,1360.0,21.29,27.54
2022,계명대학교 ,888.0,25.02,26.42
2022,고려대학교 ,1511.0,20.58,22.46
2022,고려대학교(세종) _분교,258.0,26.68,29.83
2022,고신대학교 ,294.0,18.11,16.39
2022,공주교육대학교 ,85.0,26.79,23.47
2022,광신대학교 ,50.0,27.72,24.34
2022,광운대학교 ,328.0,27.7,31.73
2022,광주가톨릭대학교 ,18.0,13.89,6.17
2022,광주과학기술원 ,187.0,15.9,14.26
2022,광주교육대학교 ,77.0,31.62,24.51
2022,광주대학교 ,244.0,28.99,28.69
2022,광주여자대학교 ,135.0,28.93,30.09
2022,국립강릉원주대학교 ,282.0,22.78,20.61
2022,국립강릉원주대학교 _제2캠퍼스,93.0,24.47,23.81
2022,국립경국대학교 ,272.0,26.21,21.26
2022,국립공주대학교 ,561.0,26.33,26.91
2022,국립군산대학교 ,338.0,25.2,23.3
2022,국립금오공과대학교 ,228.0,26.46,25.96
2022,국립목포대학교 ,298.0,27.53,24.26
2022,국립목포해양대학교 ,123.0,24.08,21.67
2022,국립부경대학교 ,615.0,28.02,30.33
2022,국립순천대학교 ,322.0,25.25,23.98
2022,국립창원대학교 ,344.0,28.58,26.73
2022,국립한국교통대학교 ,332.0,25.76,26.21
2022,국립한국해양대학교 ,279.0,24.24,25.39
2022,국립한밭대학교 ,291.0,28.3,30.05
2022,국민대학교 ,668.0,24.24,29.49
2022,극동대학교 ,139.0,28.58,22.51
2022,금강대학교 ,15.0,32.53,15.53
2022,김천대학교 ,120.0,25.17,22.71
2022,나사렛대학교 ,176.0,30.01,29.51
2022,남부대학교 ,118.0,27.5,29.87
2022,남서울대학교 ,327.0,28.28,30.39
2022,단국대학교 ,490.0,29.23,32.09
2022,단국대학교 _제2캠퍼스,528.0,21.27,22.88
2022,대구가톨릭대학교 ,596.0,23.58,22.38
2022,대구경북과학기술원 ,135.0,17.84,15.59
2022,대구교육대학교 ,86.0,24.3,31.26
2022,대구대학교 ,579.0,31.63,30.77
2022,대구예술대학교 ,31.0,50.87,19.19
2022,대구한의대학교 ,244.0,27.66,27.27
2022,대신대학교 ,28.0,28.57,25.0
2022,대전가톨릭대학교 ,12.0,24.58,5.42
2022,대전대학교 ,322.0,28.91,29.25
2022,대전신학대학교 ,8.0,48.0,23.13
2022,대진대학교 ,258.0,30.41,32.01
2022,덕성여자대학교 ,213.0,24.65,26.54
2022,동국대학교 ,694.0,24.25,27.24
2022,동국대학교(WISE) _분교,331.0,24.28,23.43
2022,동덕여자대학교 ,233.0,29.92,31.13
2022,동명대학교 ,273.0,27.02,27.68
2022,동서대학교 ,354.0,27.25,27.58
2022,동신대학교 ,251.0,27.95,27.8
2022,동아대학교 ,782.0,25.66,26.61
2022,동양대학교 ,148.0,29.77,27.79
2022,동의대학교 ,569.0,27.92,27.67
2022,루터대학교 ,17.0,25.71,24.82
2022,명지대학교 ,269.0,26.67,27.7
2022,명지대학교 _제2캠퍼스,244.0,30.23,36.98
2022,목원대학교 ,290.0,29.28,28.41
2022,목포가톨릭대학교 ,19.0,25.26,25.89
2022,배재대학교 ,291.0,31.15,30.32
2022,백석대학교 ,488.0,30.13,31.42
2022,부산가톨릭대학교 ,143.0,26.69,27.99
2022,부산교육대학교 ,80.0,35.38,31.05
2022,부산대학교 ,1413.0,20.74,21.24
2022,부산외국어대학교 ,247.0,31.86,31.02
2022,부산장신대학교 ,19.0,30.05,20.89
2022,삼육대학교 ,215.0,24.98,28.61
2022,상명대학교 ,266.0,25.67,29.31
2022,상명대학교 _제2캠퍼스,217.0,25.59,26.75
2022,상지대학교 ,292.0,31.11,22.63
2022,서강대학교 ,400.0,32.11,33.23
2022,서경대학교 ,251.0,22.74,27.72
2022,서울과학기술대학교 ,410.0,26.36,30.4
2022,서울교육대학교 ,101.0,39.54,35.69
2022,서울기독대학교 ,29.0,32.97,22.1
2022,서울대학교 ,2278.0,13.5,15.33
2022,서울시립대학교 ,447.0,24.01,28.16
2022,서울신학대학교 ,108.0,30.28,30.0
2022,서울여자대학교 ,232.0,31.51,31.71
2022,서울장신대학교 ,35.0,27.17,22.46
2022,서울한영대학교 ,32.0,32.72,29.72
2022,서원대학교 ,234.0,29.15,29.16
2022,선문대학교 ,315.0,29.31,30.73
2022,성결대학교 ,200.0,29.18,28.85
2022,성공회대학교 ,88.0,30.76,27.43
2022,성균관대학교 ,1525.0,16.69,20.17
2022,성신여자대학교 ,326.0,30.37,30.9
2022,세명대학교 ,287.0,27.91,25.47
2022,세종대학교 ,550.0,23.8,27.94
2022,세한대학교 ,125.0,29.01,33.98
2022,송원대학교 ,102.0,30.19,31.82
2022,수원가톨릭대학교 ,9.0,52.44,22.5
2022,수원대학교 ,316.0,33.38,30.53
2022,숙명여자대학교 ,428.0,29.68,29.81
2022,순복음총회신학교 ,13.0,22.23,9.77
2022,순천향대학교 ,930.0,12.27,12.59
2022,숭실대학교 ,510.0,27.91,34.72
2022,신경주대학교 ,48.0,69.46,16.6
2022,신라대학교 ,309.0,30.04,27.03
2022,신한대학교 ,88.0,19.74,19.98
2022,신한대학교 _제2캠퍼스,138.0,32.3,35.51
2022,아신대학교 ,54.0,35.19,23.41
2022,아주대학교 ,747.0,18.41,20.93
2022,안양대학교 ,165.0,31.12,29.76
2022,안양대학교 _제2캠퍼스,29.0,19.31,10.72
2022,연세대학교 ,1731.0,17.52,21.05
2022,연세대학교(미래) _분교,400.0,17.68,20.58
2022,영남대학교 ,948.0,24.82,24.98
2022,영남신학대학교 ,26.0,36.38,32.58
2022,영산대학교 ,102.0,25.67,22.95
2022,영산대학교 _제2캠퍼스,135.0,26.91,28.67
2022,영산선학대학교 ,11.0,18.18,3.45
2022,예수대학교 ,20.0,25.4,27.4
2022,예원예술대학교 ,53.0,16.81,21.42
2022,예원예술대학교 _제2캠퍼스,20.0,26.25,33.7
2022,용인대학교 ,203.0,32.18,30.35
2022,우석대학교 ,302.0,26.33,28.06
2022,우송대학교 ,305.0,27.39,34.78
2022,울산과학기술원 ,324.0,17.66,16.01
2022,울산대학교 ,1131.0,12.53,12.3
2022,원광대학교 ,732.0,23.27,20.49
2022,위덕대학교 ,112.0,32.21,26.18
2022,유원대학교 ,127.0,29.02,26.94
2022,을지대학교 ,317.0,0.76,0.89
2022,을지대학교 _제2캠퍼스,124.0,27.19,27.31
2022,을지대학교 _제3캠퍼스,21.0,47.57,47.43
2022,이화여자대학교 ,989.0,23.18,24.13
2022,인제대학교 ,967.0,10.99,9.92
2022,인천가톨릭대학교 ,19.0,6.37,4.0
2022,인천가톨릭대학교 _제2캠퍼스,26.0,32.42,28.12
2022,인천대학교 ,490.0,24.57,26.92
2022,인하대학교 ,859.0,22.31,25.65
2022,장로회신학대학교 ,80.0,37.48,36.04
2022,전남대학교 ,1139.0,19.52,20.28
2022,전남대학교 _제2캠퍼스,146.0,23.38,18.9
2022,전북대학교 ,1083.0,19.84,21.17
2022,전주교육대학교 ,58.0,31.81,23.57
2022,전주대학교 ,367.0,31.16,34.08
2022,제주국제대학교 ,58.0,38.67,12.47
2022,제주대학교 ,648.0,17.49,18.57
2022,조선대학교 ,785.0,27.16,25.8
2022,중부대학교 ,297.0,28.91,27.69
2022,중앙대학교 ,968.0,21.74,27.3
2022,중앙대학교 _제2캠퍼스,155.0,36.35,35.46
2022,중앙승가대학교 ,18.0,34.17,10.5
