기준년도,학교,총 편제 정원,가중 평균 재학생 충원율(%)
2015,한국예술종합학교 ,2252.0,114.5
2015,한국외국어대학교 ,13550.0,107.1
2015,한국체육대학교 ,2360.0,99.7
2015,한국침례신학대학교 ,1600.0,96.7
2015,한국항공대학교 ,3560.0,105.4
2015,한남대학교 ,11850.0,100.2
2015,한동대학교 ,3032.0,121.89999999999999
2015,한라대학교 ,3980.0,98.3
2015,한림대학교 ,7512.0,105.8
2015,한서대학교 ,7178.0,95.0
2015,한성대학교 ,6399.0,99.2
2015,한세대학교 ,2360.0,105.0
2015,한신대학교 ,4970.0,100.7
2015,한양대학교 ,11802.0,106.29999999999998
2015,한양대학교(ERICA) _분교,7741.0,106.9
2015,한일장신대학교 ,1039.0,79.3
2015,협성대학교 ,4300.0,95.7
2015,호남대학교 ,7120.0,96.5
2015,호남신학대학교 ,680.0,82.8
2015,호서대학교 ,12381.0,96.3
2015,호원대학교 ,5610.0,92.0
2015,홍익대학교 ,9926.0,104.2
2015,화성의과학대학교 ,1225.0,69.9
2016,가야대학교(김해) ,2600.0,90.9
2016,가천대학교 ,15808.0,103.8
2016,가톨릭관동대학교 ,9224.0,90.6
2016,가톨릭꽃동네대학교 ,468.0,96.6
2016,가톨릭대학교 ,6283.0,104.5
2016,가톨릭대학교 _제2캠퍼스,450.0,95.3
2016,가톨릭대학교 _제3캠퍼스,260.0,71.5
2016,감리교신학대학교 ,800.0,97.9
2016,강남대학교 ,6423.0,97.1
2016,강서대학교 ,1300.0,97.5
2016,강원대학교 ,13125.0,103.2
2016,강원대학교 _제2캠퍼스,6757.0,87.4
2016,건국대학교 ,12138.0,106.89999999999999
2016,건국대학교(글로컬) _분교,7040.0,104.1
2016,건양대학교 ,4278.0,98.5
2016,건양대학교 _제2캠퍼스,3086.0,100.4
2016,경기대학교 ,10565.0,100.4
2016,경기대학교 _제2캠퍼스,1748.0,93.0
2016,경남대학교 ,12360.0,93.1
2016,경동대학교 ,4111.0,85.7
2016,경동대학교 _제3캠퍼스,2230.0,94.6
2016,경동대학교 _제4캠퍼스,900.0,97.0
2016,경북대학교 ,19660.0,109.1
2016,경상국립대학교 ,12993.0,103.2
2016,경성대학교 ,11999.0,96.0
2016,경운대학교 ,5073.0,78.6
2016,경인교육대학교 ,2392.0,50.1
2016,경일대학교 ,6835.0,98.1
2016,경희대학교 ,19779.0,106.6
2016,계명대학교 ,19737.0,101.5
2016,고려대학교 ,15330.0,109.5
2016,고려대학교(세종) _분교,5980.0,103.5
2016,고신대학교 ,3824.0,101.0
2016,공주교육대학교 ,1416.0,100.8
2016,광신대학교 ,556.0,86.0
2016,광운대학교 ,7012.0,107.7
2016,광주가톨릭대학교 ,160.0,49.4
2016,광주과학기술원 ,680.0,97.8
2016,광주교육대학교 ,1304.0,99.7
2016,광주대학교 ,6992.0,95.3
2016,광주여자대학교 ,3795.0,93.3
2016,국립강릉원주대학교 ,5943.0,93.5
2016,국립강릉원주대학교 _제2캠퍼스,2056.0,93.5
2016,국립경국대학교 ,6220.0,95.9
2016,국립공주대학교 ,11925.0,100.7
2016,국립군산대학교 ,7499.0,93.4
2016,국립금오공과대학교 ,5236.0,108.20000000000002
2016,국립목포대학교 ,7006.0,97.29999999999998
2016,국립목포해양대학교 ,2629.0,93.5
2016,국립부경대학교 ,13877.0,111.6
2016,국립순천대학교 ,7101.0,98.0
2016,국립창원대학교 ,7465.0,105.2
2016,국립한국교통대학교 ,8355.0,96.0
2016,국립한국해양대학교 ,5699.0,105.5
2016,국립한밭대학교 ,7650.0,83.6
2016,국민대학교 ,11891.0,103.2
2016,극동대학교 ,4193.0,94.1
2016,금강대학교 ,620.0,81.1
2016,김천대학교 ,3908.0,85.4
2016,나사렛대학교 ,5228.0,92.4
2016,남부대학교 ,3008.0,88.0
2016,남서울대학교 ,9535.0,81.1
2016,단국대학교 ,9507.0,106.0
2016,단국대학교 _제2캠퍼스,10199.0,103.1
2016,대구가톨릭대학교 ,12391.0,102.1
2016,대구경북과학기술원 ,600.0,88.0
2016,대구교육대학교 ,1532.0,101.1
2016,대구대학교 ,17566.0,97.1
2016,대구예술대학교 ,1852.0,75.6
2016,대구한의대학교 ,6644.0,97.0
2016,대신대학교 ,500.0,60.2
2016,대전가톨릭대학교 ,160.0,40.0
2016,대전대학교 ,9401.0,95.7
2016,대전신학대학교 ,240.0,75.8
2016,대진대학교 ,7673.0,92.8
2016,덕성여자대학교 ,5160.0,104.2
2016,동국대학교 ,10860.0,102.7
2016,동국대학교(WISE) _분교,7516.0,94.2
2016,동덕여자대학교 ,6555.0,96.3
2016,동명대학교 ,7888.0,97.9
2016,동서대학교 ,10343.0,99.7
2016,동신대학교 ,6720.0,95.5
2016,동아대학교 ,17493.0,103.0
2016,동양대학교 ,4402.0,92.1
2016,동의대학교 ,15185.0,95.0
2016,디지털서울문화예술대학교 ,3460.0,84.1
2016,루터대학교 ,400.0,98.8
2016,명지대학교 ,6309.0,99.5
2016,명지대학교 _제2캠퍼스,5052.0,113.3
2016,목원대학교 ,8166.0,99.3
2016,목포가톨릭대학교 ,520.0,101.5
2016,배재대학교 ,8890.0,96.9
2016,백석대학교 ,11904.0,96.2
2016,부산가톨릭대학교 ,3762.0,95.7
2016,부산교육대학교 ,1424.0,101.20000000000002
2016,부산대학교 ,17820.0,107.6
2016,부산디지털대학교 ,2810.0,78.6
2016,부산외국어대학교 ,8060.0,103.8
2016,부산장신대학교 ,280.0,90.0
2016,삼육대학교 ,4958.0,101.8
2016,상명대학교 ,5460.0,101.7
2016,상지대학교 ,7876.0,86.0
2016,서강대학교 ,6520.0,105.3
2016,서경대학교 ,5640.0,99.6
2016,서울과학기술대학교 ,8871.0,84.6
2016,서울교육대학교 ,1420.0,100.2
2016,서울기독대학교 ,644.0,89.0
2016,서울대학교 ,13000.0,115.0
2016,서울디지털대학교 ,9830.0,77.6
2016,서울시립대학교 ,7055.0,117.7
2016,서울신학대학교 ,2160.0,96.6
2016,서울여자대학교 ,6695.0,103.7
2016,서울장신대학교 ,488.0,94.3
2016,서울한영대학교 ,800.0,87.6
2016,서원대학교 ,6838.0,98.3
2016,선문대학교 ,8861.0,95.2
2016,성결대학교 ,5120.0,99.5
2016,성공회대학교 ,2106.0,95.2
2016,성균관대학교 ,14010.0,105.9
2016,성신여자대학교 ,8708.0,100.0
2016,세명대학교 ,8020.0,92.5
2016,세종대학교 ,9328.0,104.5
2016,세한대학교 ,4350.0,90.2
2016,송원대학교 ,3200.0,73.5
2016,수원가톨릭대학교 ,360.0,39.2
2016,수원대학교 ,9824.0,93.4
2016,숙명여자대학교 ,9112.0,103.2
2016,순복음총회신학교 ,386.0,86.6
2016,순천향대학교 ,10051.0,95.0
2016,숭실대학교 ,10730.0,102.0
2016,신경주대학교 ,3968.0,53.5
2016,신라대학교 ,9088.0,95.2
2016,신한대학교 ,999.0,69.2
2016,신한대학교 _제2캠퍼스,3360.0,76.6
2016,아신대학교 ,780.0,94.2
2016,아주대학교 ,7877.0,107.5
2016,안양대학교 ,4468.0,91.3
2016,안양대학교 _제2캠퍼스,560.0,78.2
2016,연세대학교 ,13980.0,113.8
2016,연세대학교(미래) _분교,6248.0,107.3
2016,영남대학교 ,19524.0,101.9
2016,영남신학대학교 ,515.0,73.4
2016,영산대학교 ,3157.0,93.3
2016,영산대학교 _제2캠퍼스,3286.0,100.3
2016,예수대학교 ,536.0,96.8
2016,예원예술대학교 ,750.0,77.5
2016,예원예술대학교 _제2캠퍼스,396.0,111.9
2016,용인대학교 ,5880.0,99.4
2016,우석대학교 ,7470.0,96.5
2016,우송대학교 ,8442.0,94.6
2016,울산과학기술원 ,2520.0,116.1
2016,울산대학교 ,11404.0,99.3
2016,원광대학교 ,15186.0,96.9
2016,원광디지털대학교 ,4480.0,83.9
2016,위덕대학교 ,3455.0,89.0
2016,유원대학교 ,4320.0,80.9
2016,을지대학교 ,668.0,99.3
2016,을지대학교 _제2캠퍼스,3988.0,94.8
2016,이화여자대학교 ,12512.0,107.29999999999998
2016,인제대학교 ,8914.0,95.0
2016,인천가톨릭대학교 ,110.0,67.3
2016,인천가톨릭대학교 _제2캠퍼스,630.0,106.5
2016,인천대학교 ,10569.0,103.7
2016,인하대학교 ,14095.0,108.8
2016,장로회신학대학교 ,600.0,104.0
2016,전남대학교 ,14056.0,111.5
2016,전남대학교 _제2캠퍼스,3396.0,83.3
2016,전북대학교 ,16376.0,106.1
2016,전주교육대학교 ,1140.0,98.9
2016,전주대학교 ,10834.0,96.5
2016,정석대학 ,200.0,45.5
2016,제주국제대학교 ,3200.0,45.8
2016,제주대학교 ,9210.0,102.4
2016,조선대학교 ,18557.0,98.2
2016,중부대학교 ,8449.0,91.5
2016,중앙대학교 ,13050.0,103.9
2016,중앙대학교 _제2캠퍼스,5410.0,110.8
2016,중앙승가대학교 ,480.0,42.9
2016,중원대학교 ,4209.0,77.9
2016,진주교육대학교 ,1276.0,98.6
2016,차의과학대학교 ,2160.0,81.9
2016,창신대학교 ,2092.0,70.0
2016,청운대학교 ,5680.0,98.5
2016,청주교육대학교 ,1144.0,99.8
2016,청주대학교 ,11554.0,96.4
2016,초당대학교 ,3230.0,76.8
2016,총신대학교 ,1440.0,106.3
2016,추계예술대학교 ,1160.0,98.9
2016,춘천교육대학교 ,1284.0,100.8
2016,충남대학교 ,14992.0,115.3
2016,충북대학교 ,12283.0,104.3
2016,칼빈대학교 ,398.0,77.2
2016,평택대학교 ,3761.0,98.0
2016,포항공과대학교 ,1280.0,113.4
2016,한경국립대학교 ,4989.0,83.4
2016,한국공학대학교 ,5520.0,82.2
2016,한국과학기술원 ,3880.0,96.6
2016,한국교원대학교 ,2184.0,102.6
2016,한국기술교육대학교 ,3567.0,111.3
2016,한국방송통신대학교 ,238800.0,47.4
2016,한국성서대학교 ,960.0,93.5
2016,한국예술종합학교 ,2252.0,110.2
2016,한국외국어대학교 ,13529.0,107.7
2016,한국체육대학교 ,2360.0,101.2
2016,한국침례신학대학교 ,1560.0,97.4
2016,한국항공대학교 ,3531.0,103.2
2016,한남대학교 ,11590.0,97.6
2016,한동대학교 ,3007.0,120.2
2016,한라대학교 ,3900.0,99.0
2016,한림대학교 ,7383.0,102.5
2016,한서대학교 ,6956.0,96.0
2016,한성대학교 ,6259.0,96.09999999999998
2016,한세대학교 ,2360.0,108.1
2016,한신대학교 ,4900.0,99.4
2016,한양대학교 ,11759.0,106.4
2016,한양대학교(ERICA) _분교,7694.0,104.3
2016,한일장신대학교 ,998.0,87.3
2016,협성대학교 ,4280.0,93.8
2016,호남대학교 ,6794.0,95.90000000000002
2016,호남신학대학교 ,670.0,80.3
2016,호서대학교 ,12167.0,94.29999999999998
2016,호원대학교 ,5470.0,90.8
2016,홍익대학교 ,9926.0,106.59999999999998
2016,화성의과학대학교 ,1189.0,64.2
2017,가야대학교(김해) ,2570.0,91.8
2017,가천대학교 ,15620.0,103.1
2017,가톨릭관동대학교 ,8948.0,87.3
2017,가톨릭꽃동네대학교 ,456.0,95.0
2017,가톨릭대학교 ,6187.0,102.4
2017,가톨릭대학교 _제2캠퍼스,543.0,97.6
2017,가톨릭대학교 _제3캠퍼스,240.0,65.8
2017,감리교신학대학교 ,800.0,99.0
2017,강남대학교 ,6279.0,96.8
2017,강서대학교 ,1280.0,97.0
2017,강원대학교 ,12817.0,100.9
2017,강원대학교 _제2캠퍼스,6566.0,86.0
2017,건국대학교 ,12138.0,106.39999999999999
2017,건국대학교(글로컬) _분교,6864.0,99.2
2017,건양대학교 ,4038.0,97.7
2017,건양대학교 _제2캠퍼스,3185.0,98.8
2017,경기대학교 ,10560.0,99.2
2017,경기대학교 _제2캠퍼스,1532.0,103.5
2017,경남대학교 ,12100.0,92.4
2017,경동대학교 ,3308.0,91.4
2017,경동대학교 _제3캠퍼스,2670.0,97.9
2017,경동대학교 _제4캠퍼스,1200.0,99.5
2017,경북대학교 ,19401.0,107.2
2017,경상국립대학교 ,12803.0,101.59999999999998
2017,경성대학교 ,11684.0,95.9
2017,경운대학교 ,4926.0,86.9
2017,경인교육대학교 ,2392.0,49.7
2017,경일대학교 ,6649.0,98.40000000000002
2017,경희대학교 ,19679.0,104.1
2017,계명대학교 ,19372.0,100.5
2017,고려대학교 ,15389.0,109.7
2017,고려대학교(세종) _분교,5905.0,101.2
2017,고신대학교 ,3750.0,103.8
2017,공주교육대학교 ,1416.0,99.8
2017,광신대학교 ,563.0,88.0
2017,광운대학교 ,6941.0,104.9
2017,광주가톨릭대학교 ,160.0,51.9
2017,광주과학기술원 ,770.0,95.8
2017,광주교육대학교 ,1304.0,99.5
2017,광주대학교 ,6786.0,95.6
2017,광주여자대학교 ,3680.0,94.3
2017,국립강릉원주대학교 ,5788.0,93.3
2017,국립강릉원주대학교 _제2캠퍼스,2007.0,95.5
2017,국립경국대학교 ,6088.0,92.8
2017,국립공주대학교 ,11621.0,98.9
2017,국립군산대학교 ,7306.0,92.1
2017,국립금오공과대학교 ,5101.0,105.9
2017,국립목포대학교 ,6827.0,98.9
2017,국립목포해양대학교 ,2704.0,91.7
2017,국립부경대학교 ,13627.0,109.4
2017,국립순천대학교 ,6903.0,96.8
2017,국립창원대학교 ,7332.0,101.4
2017,국립한국교통대학교 ,8142.0,94.9
2017,국립한국해양대학교 ,5748.0,101.9
2017,국립한밭대학교 ,7573.0,92.9
2017,국민대학교 ,11771.0,101.2
2017,극동대학교 ,4028.0,90.8
2017,금강대학교 ,600.0,85.8
2017,김천대학교 ,3866.0,79.4
2017,나사렛대학교 ,5090.0,94.1
2017,남부대학교 ,2904.0,93.4
2017,남서울대학교 ,9290.0,89.2
2017,단국대학교 ,9402.0,104.7
2017,단국대학교 _제2캠퍼스,9978.0,103.3
2017,대구가톨릭대학교 ,12171.0,100.5
2017,대구경북과학기술원 ,810.0,86.2
2017,대구교육대학교 ,1532.0,98.6
2017,대구대학교 ,17092.0,94.4
2017,대구예술대학교 ,1852.0,70.6
2017,대구한의대학교 ,6468.0,95.3
2017,대신대학교 ,491.0,72.4
2017,대전가톨릭대학교 ,160.0,35.6
2017,대전대학교 ,9154.0,95.7
2017,대전신학대학교 ,240.0,59.6
2017,대진대학교 ,7596.0,91.4
2017,덕성여자대학교 ,5160.0,101.9
2017,동국대학교 ,10860.0,103.4
2017,동국대학교(WISE) _분교,7326.0,93.3
2017,동덕여자대학교 ,6405.0,96.1
2017,동명대학교 ,7686.0,97.3
2017,동서대학교 ,10158.0,98.5
2017,동신대학교 ,6548.0,95.8
2017,동아대학교 ,17027.0,102.6
2017,동양대학교 ,4321.0,92.9
2017,동의대학교 ,14830.0,98.6
2017,디지털서울문화예술대학교 ,3560.0,79.7
2017,루터대학교 ,400.0,93.0
2017,명지대학교 ,6066.0,101.4
2017,명지대학교 _제2캠퍼스,5052.0,110.1
2017,목원대학교 ,7883.0,97.5
2017,목포가톨릭대학교 ,520.0,98.7
2017,배재대학교 ,8618.0,94.0
2017,백석대학교 ,11594.0,95.6
2017,부산가톨릭대학교 ,3713.0,98.3
2017,부산교육대학교 ,1424.0,100.70000000000002
2017,부산대학교 ,17567.0,106.8
2017,부산디지털대학교 ,2820.0,73.1
2017,부산외국어대학교 ,7790.0,100.8
2017,부산장신대학교 ,280.0,85.7
2017,삼육대학교 ,4904.0,102.9
2017,상명대학교 ,5362.0,101.0
2017,상명대학교 _제2캠퍼스,5481.0,95.3
2017,상지대학교 ,7597.0,82.2
2017,서강대학교 ,6454.0,104.59999999999998
2017,서경대학교 ,5597.0,99.1
2017,서울과학기술대학교 ,8698.0,97.3
2017,서울교육대학교 ,1420.0,99.9
2017,서울기독대학교 ,632.0,88.3
2017,서울대학교 ,13034.0,114.8
2017,서울디지털대학교 ,9880.0,91.5
2017,서울시립대학교 ,6984.0,118.3
2017,서울신학대학교 ,2160.0,97.6
2017,서울여자대학교 ,6557.0,101.0
2017,서울장신대학교 ,488.0,92.0
2017,서울한영대학교 ,780.0,84.4
2017,서원대학교 ,6713.0,99.2
2017,선문대학교 ,8625.0,94.0
2017,성결대학교 ,5068.0,98.1
2017,성공회대학교 ,2068.0,97.0
2017,성균관대학교 ,13845.0,104.3
2017,성신여자대학교 ,8552.0,98.0
2017,세명대학교 ,7810.0,92.1
2017,세종대학교 ,9329.0,104.3
2017,세한대학교 ,4255.0,92.5
2017,송원대학교 ,3200.0,76.5
2017,수원가톨릭대학교 ,360.0,32.5
2017,수원대학교 ,9408.0,95.5
2017,숙명여자대학교 ,9112.0,101.0
2017,순복음총회신학교 ,373.0,63.0
2017,순천향대학교 ,9913.0,95.3
2017,숭실대학교 ,10730.0,100.5
2017,신경주대학교 ,3345.0,50.3
2017,신라대학교 ,8831.0,95.7
2017,신한대학교 ,1332.0,66.2
2017,신한대학교 _제2캠퍼스,4480.0,73.3
2017,아신대학교 ,766.0,90.1
2017,아주대학교 ,7822.0,106.6
2017,안양대학교 ,4360.0,96.1
2017,안양대학교 _제2캠퍼스,542.0,73.2
2017,연세대학교 ,14041.0,111.4
2017,연세대학교(미래) _분교,6186.0,104.4
2017,영남대학교 ,19202.0,100.7
2017,영남신학대학교 ,490.0,82.2
2017,영산대학교 ,3113.0,90.5
2017,영산대학교 _제2캠퍼스,3163.0,100.70000000000002
2017,예수대학교 ,536.0,96.5
2017,예원예술대학교 ,825.0,72.5
2017,예원예술대학교 _제2캠퍼스,396.0,101.79999999999998
2017,용인대학교 ,5857.0,98.0
2017,우석대학교 ,7275.0,96.6
2017,우송대학교 ,8273.0,98.8
2017,울산과학기술원 ,2130.0,121.7
2017,울산대학교 ,11290.0,97.4
2017,원광대학교 ,15021.0,94.4
2017,원광디지털대학교 ,4604.0,86.2
2017,위덕대학교 ,3410.0,89.1
2017,유원대학교 ,4290.0,80.7
2017,을지대학교 ,668.0,98.7
2017,을지대학교 _제2캠퍼스,3963.0,99.1
2017,이화여자대학교 ,12550.0,106.9
2017,인제대학교 ,8724.0,92.8
2017,인천가톨릭대학교 ,105.0,74.3
2017,인천가톨릭대학교 _제2캠퍼스,615.0,105.4
2017,인천대학교 ,10381.0,103.09999999999998
2017,인하대학교 ,13980.0,106.4
2017,장로회신학대학교 ,600.0,104.5
2017,전남대학교 ,13831.0,109.2
2017,전남대학교 _제2캠퍼스,3258.0,83.20000000000002
2017,전북대학교 ,16038.0,103.5
2017,전주교육대학교 ,1140.0,97.9
2017,전주대학교 ,10554.0,97.4
2017,정석대학 ,200.0,45.0
2017,제주국제대학교 ,3160.0,44.0
2017,제주대학교 ,8976.0,102.3
2017,조선대학교 ,18163.0,97.9
2017,중부대학교 ,8175.0,91.3
2017,중앙대학교 ,13568.0,102.7
2017,중앙대학교 _제2캠퍼스,4755.0,111.8
2017,중앙승가대학교 ,480.0,39.6
2017,중원대학교 ,4176.0,81.4
2017,진주교육대학교 ,1276.0,99.9
2017,차의과학대학교 ,2160.0,93.4
2017,창신대학교 ,2062.0,74.8
2017,청운대학교 ,5615.0,95.5
2017,청주교육대학교 ,1144.0,99.2
2017,청주대학교 ,11314.0,92.8
2017,초당대학교 ,3215.0,81.3
2017,총신대학교 ,1440.0,100.3
2017,추계예술대학교 ,1160.0,102.7
2017,춘천교육대학교 ,1284.0,101.7
2017,충남대학교 ,14667.0,112.8
2017,충북대학교 ,12000.0,103.1
2017,칼빈대학교 ,392.0,71.7
2017,평택대학교 ,3666.0,97.1
2017,포항공과대학교 ,1280.0,111.2
2017,한경국립대학교 ,4938.0,93.8
2017,한국공학대학교 ,5520.0,94.4
2017,한국과학기술원 ,3880.0,94.7
2017,한국교원대학교 ,2184.0,102.2
2017,한국기술교육대학교 ,3502.0,112.40000000000002
2017,한국방송통신대학교 ,238800.0,44.2
2017,한국성서대학교 ,960.0,99.5
2017,한국예술종합학교 ,2252.0,110.3
2017,한국외국어대학교 ,13508.0,108.5
2017,한국체육대학교 ,2360.0,103.1
2017,한국침례신학대학교 ,1520.0,97.1
2017,한국항공대학교 ,3495.0,104.4
2017,한남대학교 ,11275.0,95.3
2017,한동대학교 ,2976.0,122.0
2017,한라대학교 ,3800.0,98.2
2017,한림대학교 ,7254.0,102.0
2017,한서대학교 ,6734.0,96.2
2017,한성대학교 ,6097.0,94.7
2017,한세대학교 ,2360.0,108.6
2017,한신대학교 ,4830.0,97.6
2017,한양대학교 ,11703.0,104.39999999999999
2017,한양대학교(ERICA) _분교,7612.0,103.7
2017,한일장신대학교 ,952.0,85.4
2017,협성대학교 ,4240.0,90.7
2017,호남대학교 ,6514.0,96.7
2017,호남신학대학교 ,653.0,81.5
2017,호서대학교 ,11923.0,91.5
2017,호원대학교 ,5312.0,90.0
2017,홍익대학교 ,9939.0,102.6
2017,홍익대학교 _제2캠퍼스,5711.0,96.6
2017,화성의과학대학교 ,1158.0,57.7
2018,가야대학교(김해) ,2538.0,94.9
2018,가천대학교 ,15482.0,104.5
2018,가톨릭관동대학교 ,8695.0,87.6
2018,가톨릭꽃동네대학교 ,444.0,100.7
2018,가톨릭대학교 ,6081.0,104.4
2018,가톨릭대학교 _제2캠퍼스,636.0,98.6
2018,가톨릭대학교 _제3캠퍼스,230.0,69.1
2018,감리교신학대학교 ,800.0,98.0
2018,강남대학교 ,6113.0,100.4
2018,강서대학교 ,1227.0,104.9
2018,강원대학교 ,12509.0,100.9
2018,강원대학교 _제2캠퍼스,6375.0,87.0
2018,건국대학교 ,12138.0,107.60000000000001
2018,건국대학교(글로컬) _분교,6653.0,100.3
2018,건양대학교 ,3644.0,98.7
2018,건양대학교 _제2캠퍼스,3450.0,97.9
2018,경기대학교 ,10555.0,98.6
2018,경기대학교 _제2캠퍼스,1316.0,117.0
2018,경남대학교 ,11838.0,94.10000000000001
2018,경동대학교 ,2420.0,90.7
2018,경동대학교 _제3캠퍼스,3110.0,102.0
2018,경동대학교 _제4캠퍼스,1610.0,103.5
2018,경북대학교 ,19142.0,107.5
2018,경상국립대학교 ,12613.0,101.40000000000002
2018,경성대학교 ,11374.0,98.0
2018,경운대학교 ,4788.0,88.2
2018,경인교육대학교 ,2392.0,49.8
2018,경일대학교 ,6473.0,98.0
2018,경희대학교 ,19579.0,106.0
2018,계명대학교 ,19007.0,100.7
2018,고려대학교 ,15448.0,108.0
2018,고려대학교(세종) _분교,5758.0,100.8
2018,고신대학교 ,3696.0,100.1
2018,공주교육대학교 ,1416.0,98.60000000000001
2018,광신대학교 ,543.0,91.8
2018,광운대학교 ,6870.0,103.3
2018,광주가톨릭대학교 ,160.0,47.5
2018,광주과학기술원 ,800.0,98.8
2018,광주교육대학교 ,1304.0,98.2
2018,광주대학교 ,6603.0,102.3
2018,광주여자대학교 ,3580.0,95.1
2018,국립강릉원주대학교 ,5611.0,94.79999999999998
2018,국립강릉원주대학교 _제2캠퍼스,1980.0,99.0
2018,국립경국대학교 ,5956.0,96.29999999999998
2018,국립공주대학교 ,11317.0,99.4
2018,국립군산대학교 ,7113.0,92.1
2018,국립금오공과대학교 ,4966.0,105.4
2018,국립목포대학교 ,6648.0,99.9
2018,국립목포해양대학교 ,2764.0,91.6
2018,국립부경대학교 ,13375.0,110.0
2018,국립순천대학교 ,6723.0,96.8
2018,국립창원대학교 ,7199.0,101.59999999999998
2018,국립한국교통대학교 ,7929.0,97.0
2018,국립한국해양대학교 ,5782.0,101.6
2018,국립한밭대학교 ,7496.0,100.4
2018,국민대학교 ,11652.0,102.79999999999998
2018,극동대학교 ,3918.0,94.1
2018,금강대학교 ,580.0,88.1
2018,김천대학교 ,3774.0,78.9
2018,나사렛대학교 ,4952.0,92.9
2018,남부대학교 ,2820.0,96.8
2018,남서울대학교 ,9045.0,93.9
2018,단국대학교 ,9297.0,107.5
2018,단국대학교 _제2캠퍼스,9833.0,102.9
2018,대구가톨릭대학교 ,11951.0,101.1
2018,대구경북과학기술원 ,850.0,88.8
2018,대구교육대학교 ,1532.0,98.8
2018,대구대학교 ,16618.0,94.5
2018,대구예술대학교 ,1819.0,63.8
2018,대구한의대학교 ,6293.0,100.8
2018,대신대학교 ,482.0,85.3
2018,대전가톨릭대학교 ,160.0,26.9
2018,대전대학교 ,8912.0,97.2
2018,대전신학대학교 ,240.0,47.9
2018,대진대학교 ,7459.0,93.4
2018,덕성여자대학교 ,5160.0,102.2
2018,동국대학교 ,10860.0,104.1
2018,동국대학교(WISE) _분교,7161.0,95.6
2018,동덕여자대학교 ,6255.0,99.1
2018,동명대학교 ,7484.0,97.8
2018,동서대학교 ,9973.0,98.3
2018,동신대학교 ,6376.0,97.9
2018,동아대학교 ,16561.0,103.9
2018,동양대학교 ,4208.0,94.2
2018,동의대학교 ,14520.0,98.9
2018,디지털서울문화예술대학교 ,3780.0,74.4
2018,루터대학교 ,385.0,90.4
2018,명지대학교 ,5847.0,104.4
2018,명지대학교 _제2캠퍼스,5052.0,106.1
2018,목원대학교 ,7675.0,96.6
2018,목포가톨릭대학교 ,510.0,93.3
2018,배재대학교 ,8392.0,96.3
2018,백석대학교 ,11284.0,97.2
2018,부산가톨릭대학교 ,3664.0,99.2
2018,부산교육대학교 ,1424.0,100.20000000000002
2018,부산대학교 ,17314.0,109.3
2018,부산디지털대학교 ,2815.0,73.5
2018,부산외국어대학교 ,7565.0,101.4
2018,부산장신대학교 ,277.0,88.1
2018,삼육대학교 ,4814.0,106.1
2018,상명대학교 ,5264.0,99.89999999999999
2018,상명대학교 _제2캠퍼스,5336.0,98.5
2018,상지대학교 ,7318.0,82.8
2018,서강대학교 ,6388.0,105.0
2018,서경대학교 ,5456.0,97.29999999999998
2018,서울과학기술대학교 ,8525.0,107.6
2018,서울교육대학교 ,1420.0,100.4
2018,서울기독대학교 ,607.0,96.7
2018,서울대학교 ,13108.0,114.40000000000002
2018,서울디지털대학교 ,10000.0,76.1
2018,서울시립대학교 ,6913.0,116.8
2018,서울신학대학교 ,2122.0,100.5
2018,서울여자대학교 ,6419.0,102.5
2018,서울장신대학교 ,479.0,92.3
2018,서울한영대학교 ,760.0,79.2
2018,서원대학교 ,6588.0,97.2
2018,선문대학교 ,8396.0,95.3
2018,성결대학교 ,5016.0,99.5
2018,성공회대학교 ,2030.0,95.4
2018,성균관대학교 ,13714.0,106.0
2018,성신여자대학교 ,8396.0,99.5
2018,세명대학교 ,7600.0,93.4
2018,세종대학교 ,9341.0,105.0
2018,세한대학교 ,4120.0,96.0
2018,송원대학교 ,3200.0,84.0
2018,수원가톨릭대학교 ,360.0,33.3
2018,수원대학교 ,8992.0,97.1
2018,숙명여자대학교 ,9024.0,100.9
2018,순복음총회신학교 ,356.0,61.5
2018,순천향대학교 ,9735.0,97.3
2018,숭실대학교 ,10730.0,100.2
2018,신경주대학교 ,3048.0,40.2
2018,신라대학교 ,8645.0,100.2
2018,신한대학교 ,1332.0,75.8
2018,신한대학교 _제2캠퍼스,4480.0,84.5
2018,아신대학교 ,752.0,89.0
2018,아주대학교 ,7767.0,107.5
2018,안양대학교 ,4252.0,97.2
2018,안양대학교 _제2캠퍼스,524.0,71.2
2018,연세대학교 ,14137.0,109.3
2018,연세대학교(미래) _분교,6124.0,103.8
2018,영남대학교 ,18882.0,101.7
2018,영남신학대학교 ,480.0,84.0
2018,영산대학교 ,2962.0,98.3
2018,영산대학교 _제2캠퍼스,3147.0,105.5
2018,예수대학교 ,536.0,95.9
2018,예원예술대학교 ,882.0,67.9
2018,예원예술대학교 _제2캠퍼스,396.0,93.20000000000002
2018,용인대학교 ,5790.0,95.3
2018,우석대학교 ,7080.0,94.9
2018,우송대학교 ,8117.0,99.7
2018,울산과학기술원 ,1740.0,127.5
2018,울산대학교 ,11176.0,98.2
2018,원광대학교 ,14871.0,94.0
2018,원광디지털대학교 ,4717.0,86.7
2018,위덕대학교 ,3365.0,89.7
2018,유원대학교 ,4180.0,83.9
2018,을지대학교 ,668.0,97.9
