기준연도,학교명,학과명,등록금,대계열
2018,명지대학교 _제2캠퍼스,어문학부,7493000,인문사회계열
2018,명지대학교 _제2캠퍼스,영어영문학과,6754000,인문사회계열
2018,명지대학교 _제2캠퍼스,융합소프트웨어학부,9833000,공학계열
2018,명지대학교 _제2캠퍼스,융합전공학부,7493000,인문사회계열
2018,명지대학교 _제2캠퍼스,인문학부,7493000,인문사회계열
2018,명지대학교 _제2캠퍼스,일어일문학과,6754000,인문사회계열
2018,명지대학교 _제2캠퍼스,정치외교학과,6754000,인문사회계열
2018,명지대학교 _제2캠퍼스,중어중문학과,6754000,인문사회계열
2018,명지대학교 _제2캠퍼스,창의융합인재학부,7493000,인문사회계열
2018,명지대학교 _제2캠퍼스,철학과,6754000,인문사회계열
2018,명지대학교 _제2캠퍼스,청소년지도학과,6754000,인문사회계열
2018,명지대학교 _제2캠퍼스,행정학과,6754000,인문사회계열
2018,목원대학교,TV영화학부,8656000,예체능계열
2018,목원대학교,TV영화학부TV영화전공,8050000,예체능계열
2018,목원대학교,TV영화학부연기전공,8050000,예체능계열
2018,목원대학교,건반악학부,8050000,예체능계열
2018,목원대학교,건반악학부반주전공,8050000,예체능계열
2018,목원대학교,건반악학부피아노전공,8050000,예체능계열
2018,목원대학교,건축학부,8656000,공학계열
2018,목원대학교,경영학과,7006000,인문사회계열
2018,목원대학교,경제학과,7006000,인문사회계열
2018,목원대학교,경찰법학과,7006000,인문사회계열
2018,목원대학교,관현악학부,8656000,예체능계열
2018,목원대학교,관현악학부관악전공,8050000,예체능계열
2018,목원대학교,관현악학부현악전공,8050000,예체능계열
2018,목원대학교,광고홍보언론학과,7006000,인문사회계열
2018,목원대학교,국악과,8656000,예체능계열
2018,목원대학교,국어교육과,7006000,인문사회계열
2018,목원대학교,국제문화학과,7006000,인문사회계열
2018,목원대학교,금융보험부동산학과,7006000,인문사회계열
2018,목원대학교,기술마케팅학과,7254000,자연과학계열
2018,목원대학교,도시환경화학공학과,8656000,공학계열
2018,목원대학교,도시공학과,8050000,공학계열
2018,목원대학교,도자디자인학과,8656000,예체능계열
2018,목원대학교,마케팅정보컨설팅학과,7006000,인문사회계열
2018,목원대학교,만화애니메이션과,8656000,예체능계열
2018,목원대학교,무역학과,7006000,인문사회계열
2018,목원대학교,미생물나노소재학과,7860000,자연과학계열
2018,목원대학교,미술학부기독교미술전공,8050000,예체능계열
2018,목원대학교,미술학부서양화전공,8050000,예체능계열
2018,목원대학교,미술학부한국화전공,8050000,예체능계열
2018,목원대학교,사회복지학과,7006000,인문사회계열
2018,목원대학교,생의약화장품학부,7860000,자연과학계열
2018,목원대학교,서비스경영학부,7006000,인문사회계열
2018,목원대학교,섬유패션디자인학과,8656000,예체능계열
2018,목원대학교,성악뮤지컬학과,8656000,예체능계열
2018,목원대학교,성악뮤지컬학부,8050000,예체능계열
2018,목원대학교,수학과,7417600,자연과학계열
2018,목원대학교,스포츠건강관리학과,7860000,예체능계열
2018,목원대학교,신소재화학공학과,8050000,공학계열
2018,목원대학교,신학과,7006000,인문사회계열
2018,목원대학교,역사학과,7006000,인문사회계열
2018,목원대학교,영어교육과,7006000,인문사회계열
2018,목원대학교,영어영문학과,7006000,인문사회계열
2018,목원대학교,유아교육과,7006000,인문사회계열
2018,목원대학교,융합컴퓨터미디어학부,8656000,공학계열
2018,목원대학교,의생명보건학부,7860000,자연과학계열
2018,목원대학교,작곡재즈학부,8656000,예체능계열
2018,목원대학교,전자공학과,8656000,공학계열
2018,목원대학교,정보통신융합공학부,8656000,공학계열
2018,목원대학교,조소과,8656000,예체능계열
2018,목원대학교,중국학과,7006000,인문사회계열
2018,목원대학교,지능로봇공학과,8656000,공학계열
2018,목원대학교,피아노과,8656000,예체능계열
2018,목원대학교,행정학과,7006000,인문사회계열
2018,목포가톨릭대학교,간호학과,7196000,자연과학계열
2018,목포가톨릭대학교,사회복지학과,5742000,인문사회계열
2018,목포가톨릭대학교,유아교육과,6312000,인문사회계열
2018,배재대학교,TESOL비즈니스영어학과,6917000,인문사회계열
2018,배재대학교,가정교육과,7741000,자연과학계열
2018,배재대학교,간호학과,8280000,자연과학계열
2018,배재대학교,건설환경철도공학과,8516000,공학계열
2018,배재대학교,건축학부,8516000,공학계열
2018,배재대학교,건축학전공,7991000,공학계열
2018,배재대학교,게임공학과,8516000,공학계열
2018,배재대학교,경영학과,6917000,인문사회계열
2018,배재대학교,공무원법학과,6917000,인문사회계열
2018,배재대학교,관광이벤트컨벤션학과,6917000,인문사회계열
2018,배재대학교,광고사진영상학과,8516000,예체능계열
2018,배재대학교,글로벌공공인재학부,6917000,인문사회계열
2018,배재대학교,글로벌관광호텔학부,6392000,인문사회계열
2018,배재대학교,기업컨설팅학과,6917000,인문사회계열
2018,배재대학교,나노고분자재료공학과,7991000,공학계열
2018,배재대학교,드론로봇공학과,8516000,공학계열
2018,배재대학교,러시아중앙아시아학전공,6917000,인문사회계열
2018,배재대학교,러시아학과,6392000,인문사회계열
2018,배재대학교,레저스포츠학과,8516000,예체능계열
2018,배재대학교,무역물류학과,6917000,인문사회계열
2018,배재대학교,바이오의생명공학과,7741000,자연과학계열
2018,배재대학교,복지신학과,6917000,인문사회계열
2018,배재대학교,사이버보안학과,8516000,공학계열
2018,배재대학교,생물의약학과,7741000,자연과학계열
2018,배재대학교,스페인중남미학과,6917000,인문사회계열
2018,배재대학교,신소재공학과,8516000,공학계열
2018,배재대학교,실내건축학전공,7991000,공학계열
2018,배재대학교,실버보건학과,6917000,인문사회계열
2018,배재대학교,실용음악과,8516000,예체능계열
2018,배재대학교,심리상담학과,6917000,인문사회계열
2018,배재대학교,여가서비스경영학과,6392000,인문사회계열
2018,배재대학교,연극영화학과,8516000,예체능계열
2018,배재대학교,영어영문학과,6392000,인문사회계열
2018,배재대학교,영어영문학전공,6917000,인문사회계열
2018,배재대학교,원예산림학과,7741000,자연과학계열
2018,배재대학교,유아교육과,7347000,인문사회계열
2018,배재대학교,의류패션학과,7741000,자연과학계열
2018,배재대학교,일본학과,6917000,인문사회계열
2018,배재대학교,전기공학과,8516000,공학계열
2018,배재대학교,전자공학과,8516000,공학계열
2018,배재대학교,전자상거래학과,7154000,인문사회계열
2018,배재대학교,정밀응용과학부,7741000,자연과학계열
2018,배재대학교,정보통신공학과,8516000,공학계열
2018,배재대학교,정부공기업전공,6392000,인문사회계열
2018,배재대학교,정치언론안보학과,6392000,인문사회계열
2018,배재대학교,중국학과,6917000,인문사회계열
2018,배재대학교,컴퓨터공학과,8516000,공학계열
2018,배재대학교,컴퓨터수학과,7741000,자연과학계열
2018,배재대학교,피아노과,8516000,예체능계열
2018,배재대학교,한국어문학과,6917000,인문사회계열
2018,배재대학교,행정학과,6917000,인문사회계열
2018,배재대학교,호텔여가서비스경영학과,6917000,인문사회계열
2018,백석대학교,간호학과,8944000,자연과학계열
2018,백석대학교,경상학부,7544000,인문사회계열
2018,백석대학교,경찰학부,7544000,인문사회계열
2018,백석대학교,관광학부,7544000,인문사회계열
2018,백석대학교,관광학부항공서비스전공,7544000,인문사회계열
2018,백석대학교,기독교학부,7544000,인문사회계열
2018,백석대학교,디자인영상학부,9644000,예체능계열
2018,백석대학교,문화예술학부뮤지컬전공,9644000,예체능계열
2018,백석대학교,문화예술학부성악뮤지컬전공,9060000,예체능계열
2018,백석대학교,문화예술학부실용음악전공,9644000,예체능계열
2018,백석대학교,문화예술학부연극영화전공,9060000,예체능계열
2018,백석대학교,문화예술학부연기예술전공,9644000,예체능계열
2018,백석대학교,문화예술학부피아노전공,9644000,예체능계열
2018,백석대학교,물리치료학과,8944000,자연과학계열
2018,백석대학교,법행정경찰학부,6960000,인문사회계열
2018,백석대학교,사회복지학부,7544000,인문사회계열
2018,백석대학교,스포츠과학부,9364000,예체능계열
2018,백석대학교,스포츠과학부태권도전공,9364000,예체능계열
2018,백석대학교,안경광학과,8944000,자연과학계열
2018,백석대학교,어문학부,7544000,인문사회계열
2018,백석대학교,유아교육과,7544000,인문사회계열
2018,백석대학교,유아특수교육과,7544000,인문사회계열
2018,백석대학교,응급구조학과,8944000,자연과학계열
2018,백석대학교,작업치료학과,8944000,자연과학계열
2018,백석대학교,치위생학과,8944000,자연과학계열
2018,백석대학교,특수교육과,7544000,인문사회계열
2018,부산가톨릭대학교,간호학과,7404000,자연과학계열
2018,부산가톨릭대학교,경영정보학과,6366000,인문사회계열
2018,부산가톨릭대학교,경영학과,6366000,인문사회계열
2018,부산가톨릭대학교,노인복지보건학과,7404000,자연과학계열
2018,부산가톨릭대학교,물리치료학과,7404000,자연과학계열
2018,부산가톨릭대학교,방사선학과,7404000,자연과학계열
2018,부산가톨릭대학교,사회복지상담학과,6366000,인문사회계열
2018,부산가톨릭대학교,사회복지학과,6366000,인문사회계열
2018,부산가톨릭대학교,산업보건학과,7404000,자연과학계열
2018,부산가톨릭대학교,소프트웨어학과,8032000,공학계열
2018,부산가톨릭대학교,신학과,5600000,인문사회계열
2018,부산가톨릭대학교,언어청각치료학과,7404000,자연과학계열
2018,부산가톨릭대학교,유통경영학과,6366000,인문사회계열
2018,부산가톨릭대학교,임상병리학과,7404000,자연과학계열
2018,부산가톨릭대학교,치기공학과,7404000,자연과학계열
2018,부산가톨릭대학교,컴퓨터공학과,8032000,공학계열
2018,부산가톨릭대학교,환경공학과,8032000,공학계열
2018,부산가톨릭대학교,환경행정학과,7404000,자연과학계열
